
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
6.19705,µm,Spot,Selected Surfaces - W2,1,0,
4.35083,µm,Spot,Selected Surfaces - W2,1,1,
3.27466,µm,Spot,Selected Surfaces - W2,1,2,
5.30114,µm,Spot,Selected Surfaces - W2,1,3,
8.23831,µm,Spot,Selected Surfaces - W2,1,4,
27.3581,µm,Spot,Selected Surfaces - W2,1,5,
2.78481,µm,Spot,Selected Surfaces - W2,1,6,
8.27479,µm,Spot,Selected Surfaces - W2,1,7,
7.04907,µm,Spot,Selected Surfaces - W2,1,8,
0.828439,µm,Spot,Selected Surfaces - W2,1,9,
1.36442,µm,Spot,Selected Surfaces - W2,1,10,
11.6164,µm,Spot,Selected Surfaces - W2,1,11,
10.676,µm,Spot,Selected Surfaces - W2,1,12,
3.64808,µm,Spot,Selected Surfaces - W2,1,13,
3.92127,µm,Spot,Selected Surfaces - W2,1,14,
5.18482,µm,Spot,Selected Surfaces - W2,1,15,
11.5634,µm,Spot,Selected Surfaces - W2,1,16,
5.88824,µm,Spot,Selected Surfaces - W2,1,17,
6.20679,µm,Spot,Selected Surfaces - W2,1,18,
5.00943,µm,Spot,Selected Surfaces - W2,1,19,
7,µm,Spot,Selected Surfaces - W2,1,20,
5.69904,µm,Spot,Selected Surfaces - W2,1,21,
2.10872,µm,Spot,Selected Surfaces - W2,1,22,
8.10699,µm,Spot,Selected Surfaces - W2,1,23,
4.93334,µm,Spot,Selected Surfaces - W2,1,24,
0.811621,µm,Spot,Selected Surfaces - W2,1,25,
2.62337,µm,Spot,Selected Surfaces - W2,1,26,
7.35432,µm,Spot,Selected Surfaces - W2,1,27,
3.22126,µm,Spot,Selected Surfaces - W2,1,28,
4.17631,µm,Spot,Selected Surfaces - W2,1,29,
6.73102,µm,Spot,Selected Surfaces - W2,1,30,
5.45167,µm,Spot,Selected Surfaces - W2,1,31,
3.68294,µm,Spot,Selected Surfaces - W2,1,32,
6.38532,µm,Spot,Selected Surfaces - W2,1,33,
9.80535,µm,Spot,Selected Surfaces - W2,1,34,
7,µm,Spot,Selected Surfaces - W2,1,35,
11.0288,µm,Spot,Selected Surfaces - W2,1,36,
30.2803,µm,Spot,Selected Surfaces - W2,1,37,
5.30637,µm,Spot,Selected Surfaces - W2,1,38,
6.23465,µm,Spot,Selected Surfaces - W2,1,39,
5.14845,µm,Spot,Selected Surfaces - W2,1,40,
6.59872,µm,Spot,Selected Surfaces - W2,1,41,
10.8968,µm,Spot,Selected Surfaces - W2,1,42,
5,µm,Spot,Selected Surfaces - W2,1,43,
13.2258,µm,Spot,Selected Surfaces - W2,1,44,
14.0246,µm,Spot,Selected Surfaces - W2,1,45,
6.18387,µm,Spot,Selected Surfaces - W2,1,46,
4.73036,µm,Spot,Selected Surfaces - W2,1,47,
2.88244,µm,Spot,Selected Surfaces - W2,1,48,
2.56593,µm,Spot,Selected Surfaces - W2,1,49,
27.3987,µm,Spot,Selected Surfaces - W2,1,50,
12.495,µm,Spot,Selected Surfaces - W2,1,51,
9.35766,µm,Spot,Selected Surfaces - W2,1,52,
10.508,µm,Spot,Selected Surfaces - W2,1,53,
29.1429,µm,Spot,Selected Surfaces - W2,1,54,
8.13882,µm,Spot,Selected Surfaces - W2,1,55,
8.39446,µm,Spot,Selected Surfaces - W2,1,56,
9.64934,µm,Spot,Selected Surfaces - W2,1,57,
3.91046,µm,Spot,Selected Surfaces - W2,1,58,
3.09773,µm,Spot,Selected Surfaces - W2,1,59,
13.9539,µm,Spot,Selected Surfaces - W2,1,60,
9.52967,µm,Spot,Selected Surfaces - W2,1,61,
7.84314,µm,Spot,Selected Surfaces - W2,1,62,
9.00808,µm,Spot,Selected Surfaces - W2,1,63,
2.16549,µm,Spot,Selected Surfaces - W2,1,64,
7.35432,µm,Spot,Selected Surfaces - W2,1,65,
29.4636,µm,Spot,Selected Surfaces - W2,1,66,
3.64806,µm,Spot,Selected Surfaces - W2,1,67,
4.37702,µm,Spot,Selected Surfaces - W2,1,68,
6.14194,µm,Spot,Selected Surfaces - W2,1,69,
6.11381,µm,Spot,Selected Surfaces - W2,1,70,
29.6727,µm,Spot,Selected Surfaces - W2,1,71,
8.79412,µm,Spot,Selected Surfaces - W2,1,72,
7.5796,µm,Spot,Selected Surfaces - W2,1,73,
2.10793,µm,Spot,Selected Surfaces - W2,1,74,
1.10645,µm,Spot,Selected Surfaces - W2,1,75,
29.893,µm,Spot,Selected Surfaces - W2,1,76,
5.48282,µm,Spot,Selected Surfaces - W2,1,77,
11.3562,µm,Spot,Selected Surfaces - W2,1,78,
4.95275,µm,Spot,Selected Surfaces - W2,1,79,
29.9258,µm,Spot,Selected Surfaces - W2,1,80,
9.84043,µm,Spot,Selected Surfaces - W2,1,81,
29.7282,µm,Spot,Selected Surfaces - W2,1,82,
11.9766,µm,Spot,Selected Surfaces - W2,1,83,
1.30884,µm,Spot,Selected Surfaces - W2,1,84,
2.08476,µm,Spot,Selected Surfaces - W2,1,85,
30.4503,µm,Spot,Selected Surfaces - W2,1,86,
17.4377,µm,Spot,Selected Surfaces - W2,1,87,
9.79948,µm,Spot,Selected Surfaces - W2,1,88,
1.54229,µm,Spot,Selected Surfaces - W2,1,89,
6.40296,µm,Spot,Selected Surfaces - W2,1,90,
29.8324,µm,Spot,Selected Surfaces - W2,1,91,
14.5081,µm,Spot,Selected Surfaces - W2,1,92,
30.7123,µm,Spot,Selected Surfaces - W2,1,93,
29.538,µm,Spot,Selected Surfaces - W2,1,94,
10.0584,µm,Spot,Selected Surfaces - W2,1,95,
9.32165,µm,Spot,Selected Surfaces - W2,1,96,
2.91218,µm,Spot,Selected Surfaces - W2,1,97,
14.9969,µm,Spot,Selected Surfaces - W2,1,98,
9.66525,µm,Spot,Selected Surfaces - W2,1,99,
5.85895,µm,Spot,Selected Surfaces - W2,1,100,
7.5336,µm,Spot,Selected Surfaces - W2,1,101,
16.7404,µm,Spot,Selected Surfaces - W2,1,102,
15.1614,µm,Spot,Selected Surfaces - W2,1,103,
16.3876,µm,Spot,Selected Surfaces - W2,1,104,
15.67,µm,Spot,Selected Surfaces - W2,1,105,
3.98666,µm,Spot,Selected Surfaces - W2,1,106,
13.9438,µm,Spot,Selected Surfaces - W2,1,107,
5.15277,µm,Spot,Selected Surfaces - W2,1,108,
16.6976,µm,Spot,Selected Surfaces - W2,1,109,
16.4911,µm,Spot,Selected Surfaces - W2,1,110,
16.2159,µm,Spot,Selected Surfaces - W2,1,111,
5.16946,µm,Spot,Selected Surfaces - W2,1,112,
18.123,µm,Spot,Selected Surfaces - W2,1,113,
15.1441,µm,Spot,Selected Surfaces - W2,1,114,
19.3333,µm,Spot,Selected Surfaces - W2,1,115,
16.9637,µm,Spot,Selected Surfaces - W2,1,116,
25.03,µm,Spot,Selected Surfaces - W2,1,117,
3.92127,µm,Spot,Selected Surfaces - W2,1,118,
20.4804,µm,Spot,Selected Surfaces - W2,1,119,
4.44799,µm,Spot,Selected Surfaces - W2,1,120,
22.6935,µm,Spot,Selected Surfaces - W2,1,121,
4.14742,µm,Spot,Selected Surfaces - W2,1,122,
23.8922,µm,Spot,Selected Surfaces - W2,1,123,
4.3184,µm,Spot,Selected Surfaces - W2,1,124,
24.9851,µm,Spot,Selected Surfaces - W2,1,125,
3.86772,µm,Spot,Selected Surfaces - W2,1,126,
27.0486,µm,Spot,Selected Surfaces - W2,1,127,
22.1651,µm,Spot,Selected Surfaces - W2,1,128,
22.3406,µm,Spot,Selected Surfaces - W2,1,129,
21.7276,µm,Spot,Selected Surfaces - W2,1,130,
21.2343,µm,Spot,Selected Surfaces - W2,1,131,
22.5861,µm,Spot,Selected Surfaces - W2,1,132,
15.7874,µm,Spot,Selected Surfaces - W2,1,133,
14.5963,µm,Spot,Selected Surfaces - W2,1,134,
17.6756,µm,Spot,Selected Surfaces - W2,1,135,
