
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
12.1042,µm,Spot,Selected Surfaces - W2,1,0,
14.3348,µm,Spot,Selected Surfaces - W2,1,1,
3.74644,µm,Spot,Selected Surfaces - W2,1,2,
1.35031,µm,Spot,Selected Surfaces - W2,1,3,
16.5561,µm,Spot,Selected Surfaces - W2,1,4,
14.0534,µm,Spot,Selected Surfaces - W2,1,5,
8.23314,µm,Spot,Selected Surfaces - W2,1,6,
7.04732,µm,Spot,Selected Surfaces - W2,1,7,
16.1316,µm,Spot,Selected Surfaces - W2,1,8,
4.50648,µm,Spot,Selected Surfaces - W2,1,9,
22.315,µm,Spot,Selected Surfaces - W2,1,10,
4.47212,µm,Spot,Selected Surfaces - W2,1,11,
5.53647,µm,Spot,Selected Surfaces - W2,1,12,
5.48922,µm,Spot,Selected Surfaces - W2,1,13,
13.273,µm,Spot,Selected Surfaces - W2,1,14,
19.3551,µm,Spot,Selected Surfaces - W2,1,15,
3.24458,µm,Spot,Selected Surfaces - W2,1,16,
16.6117,µm,Spot,Selected Surfaces - W2,1,17,
9.75995,µm,Spot,Selected Surfaces - W2,1,18,
11.4697,µm,Spot,Selected Surfaces - W2,1,19,
8.6473,µm,Spot,Selected Surfaces - W2,1,20,
18.7793,µm,Spot,Selected Surfaces - W2,1,21,
11.9553,µm,Spot,Selected Surfaces - W2,1,22,
18.4842,µm,Spot,Selected Surfaces - W2,1,23,
16.4448,µm,Spot,Selected Surfaces - W2,1,24,
19.6202,µm,Spot,Selected Surfaces - W2,1,25,
14.0549,µm,Spot,Selected Surfaces - W2,1,26,
16.8588,µm,Spot,Selected Surfaces - W2,1,27,
1.14331,µm,Spot,Selected Surfaces - W2,1,28,
2.99962,µm,Spot,Selected Surfaces - W2,1,29,
20.8315,µm,Spot,Selected Surfaces - W2,1,30,
8.63137,µm,Spot,Selected Surfaces - W2,1,31,
6.68815,µm,Spot,Selected Surfaces - W2,1,32,
4.48427,µm,Spot,Selected Surfaces - W2,1,33,
15.1067,µm,Spot,Selected Surfaces - W2,1,34,
0.4151,µm,Spot,Selected Surfaces - W2,1,35,
8.19889,µm,Spot,Selected Surfaces - W2,1,36,
11.8394,µm,Spot,Selected Surfaces - W2,1,37,
20.7274,µm,Spot,Selected Surfaces - W2,1,38,
18.8232,µm,Spot,Selected Surfaces - W2,1,39,
19.0911,µm,Spot,Selected Surfaces - W2,1,40,
23.8533,µm,Spot,Selected Surfaces - W2,1,41,
4.50648,µm,Spot,Selected Surfaces - W2,1,42,
15.276,µm,Spot,Selected Surfaces - W2,1,43,
1.52612,µm,Spot,Selected Surfaces - W2,1,44,
11.4277,µm,Spot,Selected Surfaces - W2,1,45,
20.2149,µm,Spot,Selected Surfaces - W2,1,46,
8.39891,µm,Spot,Selected Surfaces - W2,1,47,
19.9383,µm,Spot,Selected Surfaces - W2,1,48,
15.3197,µm,Spot,Selected Surfaces - W2,1,49,
18.9414,µm,Spot,Selected Surfaces - W2,1,50,
22.7512,µm,Spot,Selected Surfaces - W2,1,51,
7.08245,µm,Spot,Selected Surfaces - W2,1,52,
12.2329,µm,Spot,Selected Surfaces - W2,1,53,
17.4703,µm,Spot,Selected Surfaces - W2,1,54,
1.31279,µm,Spot,Selected Surfaces - W2,1,55,
6.29669,µm,Spot,Selected Surfaces - W2,1,56,
8.08064,µm,Spot,Selected Surfaces - W2,1,57,
21.9633,µm,Spot,Selected Surfaces - W2,1,58,
24.4698,µm,Spot,Selected Surfaces - W2,1,59,
22.4785,µm,Spot,Selected Surfaces - W2,1,60,
5.12187,µm,Spot,Selected Surfaces - W2,1,61,
14.996,µm,Spot,Selected Surfaces - W2,1,62,
5.87415,µm,Spot,Selected Surfaces - W2,1,63,
30.4684,µm,Spot,Selected Surfaces - W2,1,64,
4.86296,µm,Spot,Selected Surfaces - W2,1,65,
6.16919,µm,Spot,Selected Surfaces - W2,1,66,
0.684765,µm,Spot,Selected Surfaces - W2,1,67,
4.77357,µm,Spot,Selected Surfaces - W2,1,68,
34.5928,µm,Spot,Selected Surfaces - W2,1,69,
21.6423,µm,Spot,Selected Surfaces - W2,1,70,
19.2636,µm,Spot,Selected Surfaces - W2,1,71,
0.830261,µm,Spot,Selected Surfaces - W2,1,72,
1.54229,µm,Spot,Selected Surfaces - W2,1,73,
22.8255,µm,Spot,Selected Surfaces - W2,1,74,
