 ,Area,Mean,MinThr,MaxThr
103,4328,2.402,2,32767
104,4940,2.364,2,32767
105,5402,2.369,2,32767
106,5507,2.371,2,32767
107,6112,2.393,2,32767
108,6706,2.361,2,32767
109,7965,2.327,2,32767
110,8760,2.327,2,32767
111,7629,2.345,2,32767
112,7735,2.336,2,32767
113,8628,2.291,2,32767
114,6857,2.339,2,32767
115,6961,2.321,2,32767
116,6528,2.325,2,32767
117,5960,2.347,2,32767
118,5857,2.332,2,32767
119,5220,2.353,2,32767
120,4410,2.416,2,32767
121,4010,2.434,2,32767
122,4115,2.409,2,32767
123,4810,2.342,2,32767
124,4453,2.375,2,32767
125,4217,2.396,2,32767
126,3587,2.432,2,32767
127,3961,2.401,2,32767
128,3922,2.401,2,32767
129,4010,2.413,2,32767
130,3528,2.429,2,32767
131,4243,2.418,2,32767
132,3688,2.412,2,32767
133,4698,2.351,2,32767
134,4800,2.370,2,32767
135,4240,2.342,2,32767
136,3991,2.404,2,32767
137,3897,2.346,2,32767
138,3789,2.383,2,32767
139,4193,2.319,2,32767
140,3935,2.308,2,32767
141,3977,2.315,2,32767
142,3775,2.366,2,32767
143,4391,2.334,2,32767
144,3665,2.345,2,32767
145,4102,2.308,2,32767
146,4129,2.315,2,32767
147,3223,2.334,2,32767
148,3465,2.321,2,32767
149,3052,2.354,2,32767
150,2635,2.394,2,32767
151,2178,2.404,2,32767
152,2366,2.419,2,32767
153,3032,2.374,2,32767
154,2839,2.378,2,32767
155,3089,2.332,2,32767
156,3172,2.336,2,32767
157,2799,2.371,2,32767
158,3232,2.317,2,32767
159,3038,2.314,2,32767
160,3474,2.294,2,32767
161,3812,2.285,2,32767
162,3068,2.362,2,32767
163,3387,2.342,2,32767
164,3780,2.313,2,32767
165,3903,2.288,2,32767
166,4129,2.284,2,32767
167,3826,2.293,2,32767
168,4230,2.320,2,32767
169,4059,2.341,2,32767
170,3300,2.281,2,32767
171,3313,2.320,2,32767
172,4394,2.289,2,32767
173,4156,2.251,2,32767
174,3992,2.308,2,32767
175,4564,2.274,2,32767
176,4602,2.260,2,32767
177,4805,2.263,2,32767
178,4356,2.261,2,32767
179,4261,2.275,2,32767
180,5274,2.249,2,32767
181,4475,2.256,2,32767
182,4259,2.279,2,32767
183,4158,2.269,2,32767
184,4139,2.231,2,32767
185,4784,2.175,2,32767
186,4743,2.200,2,32767
187,4461,2.206,2,32767
188,4479,2.190,2,32767
189,4364,2.196,2,32767
190,4314,2.191,2,32767
191,4478,2.213,2,32767
192,4446,2.178,2,32767
193,4374,2.188,2,32767
194,4674,2.183,2,32767
195,4800,2.215,2,32767
196,4849,2.185,2,32767
197,3582,2.207,2,32767
198,3416,2.185,2,32767
199,3144,2.179,2,32767
200,3273,2.193,2,32767
