 ,Area,Mean,MinThr,MaxThr
1,1795.591,3.111,2,32767
2,1818.116,3.039,2,32767
3,1706.430,3.020,2,32767
4,1628.374,3.034,2,32767
5,1654.966,2.988,2,32767
6,1494.944,2.997,2,32767
7,1503.704,3.009,2,32767
8,1617.737,3.025,2,32767
9,1601.000,2.992,2,32767
10,1578.318,3.033,2,32767
11,1629.156,3.050,2,32767
12,1543.279,3.004,2,32767
13,1553.290,2.969,2,32767
14,1610.229,2.969,2,32767
15,1586.765,2.926,2,32767
16,1564.709,2.905,2,32767
17,1590.832,2.944,2,32767
18,1603.659,2.942,2,32767
19,1661.536,2.967,2,32767
20,1651.212,2.942,2,32767
21,1506.833,2.946,2,32767
22,1601.625,2.940,2,32767
23,1582.072,2.992,2,32767
24,1559.078,2.924,2,32767
25,1548.285,2.971,2,32767
26,1604.598,2.989,2,32767
27,1560.330,2.866,2,32767
28,1506.050,2.950,2,32767
29,1502.765,2.872,2,32767
30,1530.609,2.900,2,32767
31,1525.603,2.966,2,32767
32,1462.877,2.961,2,32767
33,1527.011,2.948,2,32767
34,1534.520,2.973,2,32767
35,1616.016,2.814,2,32767
36,1537.022,2.827,2,32767
37,1614.765,2.854,2,32767
38,1570.654,2.728,2,32767
39,1612.106,2.844,2,32767
40,1590.989,2.788,2,32767
41,1580.978,2.874,2,32767
42,1508.710,2.880,2,32767
43,1553.916,2.937,2,32767
44,1500.576,2.944,2,32767
45,1500.419,2.943,2,32767
46,1552.978,2.943,2,32767
47,1499.793,2.865,2,32767
48,1406.721,2.896,2,32767
49,1446.453,2.847,2,32767
50,1565.022,2.828,2,32767
51,1673.268,2.823,2,32767
52,1586.609,2.833,2,32767
53,1681.402,2.803,2,32767
54,1727.078,2.823,2,32767
55,1659.190,2.771,2,32767
56,1690.944,2.801,2,32767
57,1608.821,2.839,2,32767
58,1553.134,2.820,2,32767
59,1607.257,2.779,2,32767
60,1505.425,2.803,2,32767
61,1504.799,2.778,2,32767
62,1727.703,2.716,2,32767
63,1728.173,2.756,2,32767
64,1714.094,2.780,2,32767
65,1683.592,2.832,2,32767
66,1639.793,2.847,2,32767
67,1487.280,2.857,2,32767
68,1549.849,2.843,2,32767
69,1495.570,2.874,2,32767
70,1457.403,2.860,2,32767
71,1434.408,2.956,2,32767
72,1425.805,2.874,2,32767
73,1389.202,2.876,2,32767
74,1408.755,2.954,2,32767
75,1421.112,2.923,2,32767
76,1398.900,2.861,2,32767
77,1408.598,2.885,2,32767
78,1430.967,2.980,2,32767
79,1561.581,2.895,2,32767
80,1490.252,2.823,2,32767
81,1445.984,2.857,2,32767
82,1425.179,2.905,2,32767
83,1403.906,2.869,2,32767
84,1418.609,2.917,2,32767
85,1482.743,2.972,2,32767
86,1490.564,2.967,2,32767
87,1495.414,2.978,2,32767
88,1491.347,2.964,2,32767
89,1577.849,2.995,2,32767
90,1533.894,2.950,2,32767
91,1444.263,2.901,2,32767
92,1526.229,2.880,2,32767
93,1458.810,2.918,2,32767
94,1490.564,3.006,2,32767
95,1490.408,2.955,2,32767
96,1498.073,2.896,2,32767
97,1399.838,2.917,2,32767
98,1448.017,2.924,2,32767
99,1491.972,2.758,2,32767
100,1500.888,2.775,2,32767
101,1515.436,2.797,2,32767
102,1416.732,2.831,2,32767
103,1530.922,2.821,2,32767
104,1622.117,2.807,2,32767
105,1438.788,2.873,2,32767
106,1431.280,2.815,2,32767
107,1391.392,2.826,2,32767
108,1429.090,2.780,2,32767
109,1505.268,2.782,2,32767
110,1507.302,2.751,2,32767
111,1416.732,2.708,2,32767
112,1377.001,2.718,2,32767
113,1408.285,2.690,2,32767
114,1459.592,2.682,2,32767
115,1454.118,2.698,2,32767
116,1501.514,2.660,2,32767
117,1451.771,2.623,2,32767
118,1398.587,2.666,2,32767
119,1249.515,2.703,2,32767
120,1442.542,2.646,2,32767
121,1428.151,2.661,2,32767
122,1424.084,2.616,2,32767
123,1342.744,2.642,2,32767
124,1486.654,2.637,2,32767
125,1343.526,2.680,2,32767
126,1259.683,2.663,2,32767
127,1275.638,2.674,2,32767
128,1294.565,2.645,2,32767
129,1256.085,2.637,2,32767
130,1298.632,2.632,2,32767
131,1343.526,2.599,2,32767
132,1342.744,2.649,2,32767
133,1405.939,2.614,2,32767
134,1412.822,2.638,2,32767
135,1372.934,2.648,2,32767
136,1380.755,2.646,2,32767
137,1297.381,2.634,2,32767
138,1210.722,2.694,2,32767
139,1236.219,2.623,2,32767
140,1188.197,2.634,2,32767
141,1206.498,2.643,2,32767
142,1181.627,2.587,2,32767
143,1201.180,2.599,2,32767
144,1172.867,2.593,2,32767
145,1192.264,2.581,2,32767
146,1197.269,2.585,2,32767
147,1128.443,2.543,2,32767
148,1139.705,2.566,2,32767
149,1212.130,2.567,2,32767
150,1144.711,2.554,2,32767
151,1112.488,2.581,2,32767
152,1056.488,2.507,2,32767
153,1092.152,2.501,2,32767
154,1095.281,2.466,2,32767
155,1037.248,2.473,2,32767
156,1058.208,2.448,2,32767
157,992.980,2.453,2,32767
158,1005.494,2.466,2,32767
159,1002.209,2.434,2,32767
160,1023.169,2.436,2,32767
161,878.008,2.400,2,32767
162,862.991,2.433,2,32767
163,958.723,2.428,2,32767
164,1038.968,2.418,2,32767
165,1018.320,2.335,2,32767
166,1063.683,2.395,2,32767
167,969.829,2.393,2,32767
168,967.639,2.394,2,32767
169,1050.387,2.389,2,32767
170,1080.890,2.382,2,32767
171,969.829,2.382,2,32767
172,971.237,2.392,2,32767
173,982.186,2.394,2,32767
174,994.231,2.415,2,32767
175,1041.315,2.405,2,32767
176,1037.091,2.377,2,32767
177,995.952,2.368,2,32767
178,1085.270,2.373,2,32767
179,1100.287,2.371,2,32767
180,1099.348,2.324,2,32767
181,1032.086,2.323,2,32767
182,1057.270,2.363,2,32767
183,1227.772,2.331,2,32767
184,1127.348,2.354,2,32767
185,1099.817,2.334,2,32767
186,1033.806,2.312,2,32767
187,1195.079,2.324,2,32767
188,1186.320,2.355,2,32767
189,1249.046,2.333,2,32767
190,1202.744,2.353,2,32767
191,1118.119,2.340,2,32767
192,1148.622,2.343,2,32767
193,1086.521,2.361,2,32767
194,1197.426,2.329,2,32767
195,1131.258,2.385,2,32767
196,1179.124,2.360,2,32767
197,1181.783,2.356,2,32767
198,1138.141,2.380,2,32767
199,1062.901,2.360,2,32767
200,1004.868,2.377,2,32767
