
Detailed
 ==================== 
Area,Unit,Category,Time,ID,
25140.3,µm^2,Surface,1,0,
99.92,µm^2,Surface,1,1,
0.164969,µm^2,Surface,1,2,
2.70105,µm^2,Surface,1,3,
538.14,µm^2,Surface,1,4,
0.585814,µm^2,Surface,1,5,
483.031,µm^2,Surface,1,6,
0.4317,µm^2,Surface,1,7,
80.172,µm^2,Surface,1,8,
356.593,µm^2,Surface,1,9,
31.5374,µm^2,Surface,1,10,
15.1736,µm^2,Surface,1,11,
129.538,µm^2,Surface,1,12,
0.0525967,µm^2,Surface,1,13,
165.255,µm^2,Surface,1,14,
0.0596555,µm^2,Surface,1,15,
344.704,µm^2,Surface,1,16,
0.516418,µm^2,Surface,1,17,
8.83019,µm^2,Surface,1,18,
99.9588,µm^2,Surface,1,19,
4.03037,µm^2,Surface,1,20,
0.490192,µm^2,Surface,1,21,
161.149,µm^2,Surface,1,22,
1.34742,µm^2,Surface,1,23,
0.436739,µm^2,Surface,1,24,
298.113,µm^2,Surface,1,25,
10.4861,µm^2,Surface,1,26,
0.00547678,µm^2,Surface,1,27,
4.02693,µm^2,Surface,1,28,
2.26149,µm^2,Surface,1,29,
97.8041,µm^2,Surface,1,30,
38.8993,µm^2,Surface,1,31,
0.138928,µm^2,Surface,1,32,
273.309,µm^2,Surface,1,33,
0.357411,µm^2,Surface,1,34,
0.098652,µm^2,Surface,1,35,
0.144934,µm^2,Surface,1,36,
0.607109,µm^2,Surface,1,37,
1.15621,µm^2,Surface,1,38,
113.539,µm^2,Surface,1,39,
82.0907,µm^2,Surface,1,40,
28.4627,µm^2,Surface,1,41,
45.7031,µm^2,Surface,1,42,
4.88848,µm^2,Surface,1,43,
907.016,µm^2,Surface,1,44,
170.239,µm^2,Surface,1,45,
17.9204,µm^2,Surface,1,46,
1.66271,µm^2,Surface,1,47,
33.3205,µm^2,Surface,1,48,
31.0297,µm^2,Surface,1,49,
8.73743,µm^2,Surface,1,50,
109.429,µm^2,Surface,1,51,
126.712,µm^2,Surface,1,52,
7.1372,µm^2,Surface,1,53,
12.0642,µm^2,Surface,1,54,
0.248769,µm^2,Surface,1,55,
20.9,µm^2,Surface,1,56,
59.3025,µm^2,Surface,1,57,
0.00914738,µm^2,Surface,1,58,
1.60305,µm^2,Surface,1,59,
0.118255,µm^2,Surface,1,60,
9.39895,µm^2,Surface,1,61,
2.7779,µm^2,Surface,1,62,
0.211806,µm^2,Surface,1,63,
12.6412,µm^2,Surface,1,64,
4.48326,µm^2,Surface,1,65,
42.4885,µm^2,Surface,1,66,
200.764,µm^2,Surface,1,67,
0.0286067,µm^2,Surface,1,68,
65.1493,µm^2,Surface,1,69,
135.445,µm^2,Surface,1,70,
468.133,µm^2,Surface,1,71,
0.0687169,µm^2,Surface,1,72,
71.8176,µm^2,Surface,1,73,
46.7304,µm^2,Surface,1,74,
1.1334,µm^2,Surface,1,75,
0.35049,µm^2,Surface,1,76,
3.94772,µm^2,Surface,1,77,
153.002,µm^2,Surface,1,78,
0.1891,µm^2,Surface,1,79,
0.0527916,µm^2,Surface,1,80,
188.151,µm^2,Surface,1,81,
102.387,µm^2,Surface,1,82,
67.2907,µm^2,Surface,1,83,
80.3187,µm^2,Surface,1,84,
461.358,µm^2,Surface,1,85,
42.0334,µm^2,Surface,1,86,
0.0164286,µm^2,Surface,1,87,
47.9088,µm^2,Surface,1,88,
344.609,µm^2,Surface,1,89,
0.172987,µm^2,Surface,1,90,
33.1916,µm^2,Surface,1,91,
4.13234,µm^2,Surface,1,92,
2.22662,µm^2,Surface,1,93,
0.0192048,µm^2,Surface,1,94,
1.05994,µm^2,Surface,1,95,
19.7417,µm^2,Surface,1,96,
23.4182,µm^2,Surface,1,97,
2556.77,µm^2,Surface,1,98,
18.5492,µm^2,Surface,1,99,
