 ,Area,Mean,MinThr,MaxThr
1,3134,2.466,2,32767
2,2944,2.432,2,32767
3,2785,2.380,2,32767
4,2785,2.373,2,32767
5,2494,2.404,2,32767
6,2687,2.338,2,32767
7,2465,2.345,2,32767
8,2695,2.306,2,32767
9,2716,2.393,2,32767
10,2637,2.385,2,32767
11,2614,2.353,2,32767
12,2830,2.394,2,32767
13,2678,2.350,2,32767
14,2853,2.362,2,32767
15,2620,2.386,2,32767
16,2455,2.340,2,32767
17,2717,2.352,2,32767
18,2906,2.336,2,32767
19,3092,2.362,2,32767
20,3015,2.362,2,32767
21,3222,2.393,2,32767
22,3415,2.383,2,32767
23,3335,2.391,2,32767
24,3629,2.388,2,32767
25,3557,2.393,2,32767
26,3521,2.394,2,32767
27,3596,2.399,2,32767
28,3491,2.404,2,32767
29,3381,2.349,2,32767
30,3246,2.372,2,32767
31,3360,2.360,2,32767
32,3399,2.363,2,32767
33,3555,2.392,2,32767
34,3012,2.431,2,32767
35,3216,2.378,2,32767
36,2967,2.421,2,32767
37,2947,2.396,2,32767
38,2930,2.422,2,32767
39,3092,2.416,2,32767
40,3053,2.356,2,32767
41,3405,2.392,2,32767
42,3445,2.375,2,32767
43,3355,2.397,2,32767
44,3126,2.392,2,32767
45,3346,2.444,2,32767
46,3621,2.420,2,32767
47,3544,2.480,2,32767
48,3716,2.424,2,32767
49,3329,2.369,2,32767
50,3273,2.408,2,32767
51,4370,2.382,2,32767
52,4413,2.365,2,32767
53,4365,2.296,2,32767
54,4271,2.367,2,32767
55,4208,2.332,2,32767
56,4142,2.374,2,32767
57,3958,2.333,2,32767
58,3579,2.382,2,32767
59,3339,2.382,2,32767
60,3196,2.404,2,32767
61,2958,2.375,2,32767
62,3200,2.414,2,32767
63,3371,2.366,2,32767
64,3083,2.338,2,32767
65,3122,2.357,2,32767
66,3391,2.381,2,32767
67,3319,2.403,2,32767
68,3572,2.404,2,32767
69,4184,2.379,2,32767
70,3847,2.393,2,32767
71,3788,2.404,2,32767
72,3642,2.467,2,32767
73,3425,2.434,2,32767
74,3829,2.393,2,32767
75,4224,2.414,2,32767
76,4043,2.432,2,32767
77,4460,2.447,2,32767
78,4435,2.453,2,32767
79,3838,2.458,2,32767
80,3863,2.473,2,32767
81,3789,2.483,2,32767
82,3733,2.505,2,32767
83,3754,2.537,2,32767
84,3655,2.579,2,32767
85,3817,2.513,2,32767
86,3419,2.543,2,32767
87,3388,2.507,2,32767
88,3397,2.519,2,32767
89,3587,2.479,2,32767
90,3347,2.451,2,32767
91,3248,2.447,2,32767
92,3354,2.437,2,32767
93,3491,2.439,2,32767
94,3495,2.487,2,32767
95,3352,2.475,2,32767
96,3276,2.534,2,32767
97,3333,2.470,2,32767
98,3295,2.490,2,32767
99,3530,2.414,2,32767
100,3567,2.430,2,32767
101,3027,2.431,2,32767
102,2942,2.434,2,32767
103,3066,2.452,2,32767
104,3351,2.475,2,32767
105,3166,2.492,2,32767
106,3082,2.502,2,32767
107,3058,2.457,2,32767
108,2949,2.547,2,32767
109,3216,2.578,2,32767
110,3051,2.531,2,32767
111,3041,2.578,2,32767
112,2916,2.544,2,32767
113,3405,2.546,2,32767
114,3320,2.534,2,32767
115,3072,2.508,2,32767
116,3201,2.506,2,32767
117,3067,2.550,2,32767
118,3037,2.564,2,32767
119,3489,2.525,2,32767
120,3179,2.548,2,32767
121,3132,2.518,2,32767
122,3233,2.546,2,32767
123,3607,2.502,2,32767
124,3593,2.496,2,32767
125,3522,2.450,2,32767
126,3455,2.472,2,32767
127,3585,2.449,2,32767
128,3514,2.487,2,32767
129,3666,2.465,2,32767
130,3232,2.441,2,32767
131,3507,2.427,2,32767
132,3414,2.458,2,32767
133,3416,2.452,2,32767
134,3552,2.410,2,32767
135,3850,2.447,2,32767
136,4268,2.414,2,32767
137,4342,2.451,2,32767
138,4472,2.481,2,32767
139,5146,2.454,2,32767
140,4962,2.475,2,32767
141,4709,2.443,2,32767
142,4474,2.485,2,32767
143,4481,2.515,2,32767
144,4585,2.493,2,32767
145,4696,2.496,2,32767
146,4664,2.503,2,32767
147,4394,2.520,2,32767
148,3975,2.475,2,32767
149,3929,2.493,2,32767
150,4294,2.501,2,32767
151,3983,2.485,2,32767
152,3963,2.470,2,32767
153,4346,2.444,2,32767
154,3729,2.477,2,32767
155,3462,2.489,2,32767
156,3436,2.526,2,32767
157,3423,2.456,2,32767
158,3406,2.423,2,32767
159,3519,2.450,2,32767
160,3376,2.500,2,32767
161,3608,2.450,2,32767
162,3457,2.486,2,32767
163,3063,2.427,2,32767
164,3319,2.434,2,32767
165,3165,2.479,2,32767
166,2942,2.445,2,32767
167,3066,2.455,2,32767
168,3134,2.510,2,32767
169,3167,2.506,2,32767
170,3195,2.431,2,32767
171,3225,2.475,2,32767
172,2889,2.382,2,32767
173,2868,2.399,2,32767
174,3002,2.411,2,32767
175,2894,2.412,2,32767
176,2960,2.395,2,32767
177,3166,2.390,2,32767
178,3267,2.411,2,32767
