 ,Area,Mean,MinThr,MaxThr
1,4534,2.553,2,32767
2,4554,2.464,2,32767
3,3824,2.527,2,32767
4,3280,2.482,2,32767
5,3789,2.498,2,32767
6,3476,2.465,2,32767
7,3488,2.492,2,32767
8,3607,2.442,2,32767
9,3827,2.437,2,32767
10,4074,2.455,2,32767
11,3603,2.445,2,32767
12,3631,2.405,2,32767
13,3642,2.413,2,32767
14,4030,2.386,2,32767
15,3993,2.387,2,32767
16,3809,2.404,2,32767
17,3996,2.330,2,32767
18,4018,2.333,2,32767
19,3559,2.319,2,32767
20,3710,2.387,2,32767
21,3913,2.383,2,32767
22,3676,2.319,2,32767
23,3579,2.372,2,32767
24,3418,2.294,2,32767
25,3371,2.315,2,32767
26,3691,2.306,2,32767
27,3694,2.319,2,32767
28,3873,2.318,2,32767
29,3528,2.340,2,32767
30,3370,2.377,2,32767
31,3680,2.380,2,32767
32,3727,2.379,2,32767
33,3925,2.405,2,32767
34,3788,2.424,2,32767
35,3534,2.399,2,32767
36,3631,2.405,2,32767
37,3932,2.419,2,32767
38,3953,2.366,2,32767
39,3755,2.370,2,32767
40,3790,2.365,2,32767
41,3979,2.367,2,32767
42,4628,2.377,2,32767
43,4301,2.401,2,32767
44,4342,2.411,2,32767
45,4728,2.431,2,32767
46,4738,2.416,2,32767
47,4606,2.401,2,32767
48,4316,2.455,2,32767
49,4191,2.421,2,32767
50,4150,2.423,2,32767
51,4611,2.385,2,32767
52,4307,2.449,2,32767
53,4692,2.458,2,32767
54,4592,2.457,2,32767
55,4855,2.465,2,32767
56,4768,2.476,2,32767
57,4812,2.415,2,32767
58,4652,2.406,2,32767
59,4593,2.441,2,32767
60,4295,2.431,2,32767
61,4244,2.455,2,32767
62,4636,2.475,2,32767
63,4369,2.477,2,32767
64,4518,2.505,2,32767
65,4350,2.487,2,32767
66,4783,2.459,2,32767
67,4408,2.530,2,32767
68,4463,2.532,2,32767
69,4555,2.512,2,32767
70,4553,2.541,2,32767
71,5071,2.592,2,32767
72,4486,2.605,2,32767
73,4508,2.594,2,32767
74,4569,2.612,2,32767
75,5039,2.588,2,32767
76,4733,2.621,2,32767
77,4568,2.577,2,32767
78,4932,2.598,2,32767
79,5069,2.626,2,32767
80,5314,2.621,2,32767
81,5678,2.676,2,32767
82,5975,2.678,2,32767
83,6106,2.711,2,32767
84,6113,2.663,2,32767
85,6044,2.660,2,32767
86,5915,2.695,2,32767
87,6304,2.685,2,32767
88,6246,2.739,2,32767
89,6649,2.735,2,32767
90,6466,2.806,2,32767
91,6918,2.776,2,32767
92,7202,2.799,2,32767
93,6941,2.830,2,32767
94,7414,2.867,2,32767
95,7103,2.928,2,32767
96,7383,2.905,2,32767
97,7806,2.864,2,32767
98,7258,2.977,2,32767
99,7513,2.962,2,32767
100,7431,3.048,2,32767
101,7538,3.044,2,32767
102,7469,3.017,2,32767
103,7584,3.033,2,32767
104,7562,3.028,2,32767
105,7850,3.073,2,32767
106,7415,3.024,2,32767
107,7384,3.051,2,32767
108,7189,3.132,2,32767
109,7487,3.087,2,32767
110,7795,3.110,2,32767
111,8056,3.148,2,32767
112,7786,3.095,2,32767
113,7828,3.180,2,32767
114,7740,3.192,2,32767
115,8084,3.155,2,32767
116,8157,3.177,2,32767
117,7825,3.145,2,32767
118,8291,3.235,2,32767
119,8211,3.297,2,32767
120,8062,3.248,2,32767
121,7839,3.219,2,32767
122,8064,3.258,2,32767
123,8150,3.240,2,32767
124,8184,3.275,2,32767
125,8019,3.318,2,32767
126,7950,3.344,2,32767
