
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
4.3184,,Spot,Selected Surfaces - W2,1,ibranched,2,
1.36444,,Spot,Selected Surfaces - W2,1,ibranched,3,
1.65023,,Spot,Selected Surfaces - W2,1,ibranched,4,
2.07186,,Spot,Selected Surfaces - W2,1,ibranched,6,
2.66497,,Spot,Selected Surfaces - W2,1,ibranched,7,
1.87792,,Spot,Selected Surfaces - W2,1,ibranched,8,
4.02148,,Spot,Selected Surfaces - W2,1,ibranched,10,
1.6728,,Spot,Selected Surfaces - W2,1,ibranched,11,
1.54229,,Spot,Selected Surfaces - W2,1,ibranched,12,
2.34108,,Spot,Selected Surfaces - W2,1,ibranched,13,
1.31276,,Spot,Selected Surfaces - W2,1,ibranched,14,
2.02534,,Spot,Selected Surfaces - W2,1,ibranched,15,
2.18211,,Spot,Selected Surfaces - W2,1,ibranched,16,
2.16549,,Spot,Selected Surfaces - W2,1,ibranched,17,
1.1596,,Spot,Selected Surfaces - W2,1,ibranched,18,
3.14033,,Spot,Selected Surfaces - W2,1,ibranched,19,
2.80951,,Spot,Selected Surfaces - W2,1,ibranched,20,
1.2822,,Spot,Selected Surfaces - W2,1,ibranched,22,
0.769103,,Spot,Selected Surfaces - W2,1,ibranched,23,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,24,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,26,
1.60235,,Spot,Selected Surfaces - W2,1,ibranched,27,
4.8246,,Spot,Selected Surfaces - W2,1,ibranched,28,
1.24539,,Spot,Selected Surfaces - W2,1,ibranched,29,
2.10871,,Spot,Selected Surfaces - W2,1,ibranched,30,
1.63356,,Spot,Selected Surfaces - W2,1,ibranched,31,
2.5524,,Spot,Selected Surfaces - W2,1,ibranched,33,
2.11676,,Spot,Selected Surfaces - W2,1,ibranched,35,
5.13602,,Spot,Selected Surfaces - W2,1,ibranched,36,
1.98234,,Spot,Selected Surfaces - W2,1,ibranched,37,
2.67118,,Spot,Selected Surfaces - W2,1,ibranched,39,
0.791111,,Spot,Selected Surfaces - W2,1,ibranched,40,
1.52839,,Spot,Selected Surfaces - W2,1,ibranched,41,
2.84003,,Spot,Selected Surfaces - W2,1,ibranched,42,
1.645,,Spot,Selected Surfaces - W2,1,ibranched,44,
1.59719,,Spot,Selected Surfaces - W2,1,ibranched,45,
2.20196,,Spot,Selected Surfaces - W2,1,ibranched,46,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,47,
0.415131,,Spot,Selected Surfaces - W2,1,ibranched,48,
1.06669,,Spot,Selected Surfaces - W2,1,ibranched,49,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,50,
1.7326,,Spot,Selected Surfaces - W2,1,ibranched,51,
1.85655,,Spot,Selected Surfaces - W2,1,ibranched,52,
1.77195,,Spot,Selected Surfaces - W2,1,ibranched,53,
3.52798,,Spot,Selected Surfaces - W2,1,ibranched,55,
1.66055,,Spot,Selected Surfaces - W2,1,ibranched,56,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,57,
3.67109,,Spot,Selected Surfaces - W2,1,ibranched,58,
4.35838,,Spot,Selected Surfaces - W2,1,ibranched,59,
4.6365,,Spot,Selected Surfaces - W2,1,ibranched,61,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,62,
1.64339,,Spot,Selected Surfaces - W2,1,ibranched,63,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,64,
1.80011,,Spot,Selected Surfaces - W2,1,ibranched,65,
1.91927,,Spot,Selected Surfaces - W2,1,ibranched,66,
2.04263,,Spot,Selected Surfaces - W2,1,ibranched,67,
2.65816,,Spot,Selected Surfaces - W2,1,ibranched,68,
2.46897,,Spot,Selected Surfaces - W2,1,ibranched,69,
1.62337,,Spot,Selected Surfaces - W2,1,ibranched,70,
1.08786,,Spot,Selected Surfaces - W2,1,ibranched,71,
1.56993,,Spot,Selected Surfaces - W2,1,ibranched,72,
2.40133,,Spot,Selected Surfaces - W2,1,ibranched,73,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,74,
1.1637,,Spot,Selected Surfaces - W2,1,ibranched,75,
0.620572,,Spot,Selected Surfaces - W2,1,ibranched,76,
1.49136,,Spot,Selected Surfaces - W2,1,ibranched,77,
1,,Spot,Selected Surfaces - W2,1,ibranched,78,
2.34109,,Spot,Selected Surfaces - W2,1,ibranched,79,
2.63119,,Spot,Selected Surfaces - W2,1,ibranched,80,
1.28642,,Spot,Selected Surfaces - W2,1,ibranched,81,
1.24139,,Spot,Selected Surfaces - W2,1,ibranched,82,
3.8016,,Spot,Selected Surfaces - W2,1,ibranched,83,
1.31276,,Spot,Selected Surfaces - W2,1,ibranched,84,
2.2336,,Spot,Selected Surfaces - W2,1,ibranched,85,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,86,
2.72886,,Spot,Selected Surfaces - W2,1,ibranched,87,
2.71595,,Spot,Selected Surfaces - W2,1,ibranched,88,
1.31622,,Spot,Selected Surfaces - W2,1,ibranched,89,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,91,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,92,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,93,
0.776329,,Spot,Selected Surfaces - W2,1,ibranched,95,
1.67343,,Spot,Selected Surfaces - W2,1,ibranched,96,
1.08399,,Spot,Selected Surfaces - W2,1,ibranched,97,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,98,
1.62245,,Spot,Selected Surfaces - W2,1,ibranched,99,
2.07567,,Spot,Selected Surfaces - W2,1,ibranched,100,
2.15501,,Spot,Selected Surfaces - W2,1,ibranched,101,
1.85652,,Spot,Selected Surfaces - W2,1,ibranched,103,
4.39376,,Spot,Selected Surfaces - W2,1,ibranched,104,
1.80857,,Spot,Selected Surfaces - W2,1,ibranched,106,
2.46443,,Spot,Selected Surfaces - W2,1,ibranched,108,
1.66052,,Spot,Selected Surfaces - W2,1,ibranched,109,
4.25839,,Spot,Selected Surfaces - W2,1,ibranched,110,
2.24243,,Spot,Selected Surfaces - W2,1,ibranched,111,
2.80952,,Spot,Selected Surfaces - W2,1,ibranched,112,
2.29591,,Spot,Selected Surfaces - W2,1,ibranched,113,
1.49043,,Spot,Selected Surfaces - W2,1,ibranched,114,
1.49677,,Spot,Selected Surfaces - W2,1,ibranched,115,
4.3895,,Spot,Selected Surfaces - W2,1,ibranched,116,
1.94257,,Spot,Selected Surfaces - W2,1,ibranched,117,
2.44903,,Spot,Selected Surfaces - W2,1,ibranched,118,
4.94414,,Spot,Selected Surfaces - W2,1,ibranched,119,
2.65814,,Spot,Selected Surfaces - W2,1,ibranched,120,
2.62553,,Spot,Selected Surfaces - W2,1,ibranched,121,
3.64808,,Spot,Selected Surfaces - W2,1,ibranched,122,
3.98666,,Spot,Selected Surfaces - W2,1,ibranched,123,
2.61905,,Spot,Selected Surfaces - W2,1,ibranched,124,
2.91137,,Spot,Selected Surfaces - W2,1,ibranched,125,
3.30051,,Spot,Selected Surfaces - W2,1,ibranched,126,
1.71164,,Spot,Selected Surfaces - W2,1,ibranched,127,
1.5423,,Spot,Selected Surfaces - W2,1,ibranched,128,
3.18336,,Spot,Selected Surfaces - W2,1,ibranched,129,
4.58159,,Spot,Selected Surfaces - W2,1,ibranched,130,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,131,
1.77577,,Spot,Selected Surfaces - W2,1,ibranched,132,
3.34692,,Spot,Selected Surfaces - W2,1,ibranched,133,
1.92308,,Spot,Selected Surfaces - W2,1,ibranched,134,
2.07565,,Spot,Selected Surfaces - W2,1,ibranched,135,
2.26196,,Spot,Selected Surfaces - W2,1,ibranched,136,
2.56485,,Spot,Selected Surfaces - W2,1,ibranched,137,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,138,
1.54021,,Spot,Selected Surfaces - W2,1,ibranched,139,
2.20491,,Spot,Selected Surfaces - W2,1,ibranched,141,
2.23556,,Spot,Selected Surfaces - W2,1,ibranched,142,
2.34834,,Spot,Selected Surfaces - W2,1,ibranched,143,
3.77397,,Spot,Selected Surfaces - W2,1,ibranched,144,
1.98234,,Spot,Selected Surfaces - W2,1,ibranched,145,
4.16878,,Spot,Selected Surfaces - W2,1,ibranched,146,
3.11277,,Spot,Selected Surfaces - W2,1,ibranched,147,
2.07567,,Spot,Selected Surfaces - W2,1,ibranched,148,
2.304,,Spot,Selected Surfaces - W2,1,ibranched,149,
2.78808,,Spot,Selected Surfaces - W2,1,ibranched,151,
2.07567,,Spot,Selected Surfaces - W2,1,ibranched,152,
1.24539,,Spot,Selected Surfaces - W2,1,ibranched,153,
1.85653,,Spot,Selected Surfaces - W2,1,ibranched,155,
1.31277,,Spot,Selected Surfaces - W2,1,ibranched,160,
1.28665,,Spot,Selected Surfaces - W2,1,ibranched,161,
1.25178,,Spot,Selected Surfaces - W2,1,ibranched,162,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,163,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,164,
3.80951,,Spot,Selected Surfaces - W2,1,ibranched,165,
4.27006,,Spot,Selected Surfaces - W2,1,ibranched,166,
0.953126,,Spot,Selected Surfaces - W2,1,ibranched,167,
2.65813,,Spot,Selected Surfaces - W2,1,ibranched,168,
1.17417,,Spot,Selected Surfaces - W2,1,ibranched,169,
1.85645,,Spot,Selected Surfaces - W2,1,ibranched,170,
2.17634,,Spot,Selected Surfaces - W2,1,ibranched,172,
1.60661,,Spot,Selected Surfaces - W2,1,ibranched,173,
4.80269,,Spot,Selected Surfaces - W2,1,ibranched,174,
1.96477,,Spot,Selected Surfaces - W2,1,ibranched,175,
2.30399,,Spot,Selected Surfaces - W2,1,ibranched,176,
0.845672,,Spot,Selected Surfaces - W2,1,ibranched,178,
2.68228,,Spot,Selected Surfaces - W2,1,ibranched,179,
2.07565,,Spot,Selected Surfaces - W2,1,ibranched,180,
1.85652,,Spot,Selected Surfaces - W2,1,ibranched,181,
2.23555,,Spot,Selected Surfaces - W2,1,ibranched,182,
1.49677,,Spot,Selected Surfaces - W2,1,ibranched,183,
1.31168,,Spot,Selected Surfaces - W2,1,ibranched,184,
3.13998,,Spot,Selected Surfaces - W2,1,ibranched,185,
1.41301,,Spot,Selected Surfaces - W2,1,ibranched,186,
1.03614,,Spot,Selected Surfaces - W2,1,ibranched,187,
3.30052,,Spot,Selected Surfaces - W2,1,ibranched,188,
2.84002,,Spot,Selected Surfaces - W2,1,ibranched,189,
3.60128,,Spot,Selected Surfaces - W2,1,ibranched,190,
4.74781,,Spot,Selected Surfaces - W2,1,ibranched,191,
1.36145,,Spot,Selected Surfaces - W2,1,ibranched,193,
4.88621,,Spot,Selected Surfaces - W2,1,ibranched,194,
1.74764,,Spot,Selected Surfaces - W2,1,ibranched,195,
3.97969,,Spot,Selected Surfaces - W2,1,ibranched,196,
3.12646,,Spot,Selected Surfaces - W2,1,ibranched,197,
3.7713,,Spot,Selected Surfaces - W2,1,ibranched,198,
1.08274,,Spot,Selected Surfaces - W2,1,ibranched,199,
2.35606,,Spot,Selected Surfaces - W2,1,ibranched,200,
1.49334,,Spot,Selected Surfaces - W2,1,ibranched,201,
3.9383,,Spot,Selected Surfaces - W2,1,ibranched,202,
2.04778,,Spot,Selected Surfaces - W2,1,ibranched,203,
0.890503,,Spot,Selected Surfaces - W2,1,ibranched,204,
0.9987,,Spot,Selected Surfaces - W2,1,ibranched,205,
1.54942,,Spot,Selected Surfaces - W2,1,ibranched,206,
1.26692,,Spot,Selected Surfaces - W2,1,ibranched,207,
1.62104,,Spot,Selected Surfaces - W2,1,ibranched,208,
4.2143,,Spot,Selected Surfaces - W2,1,ibranched,209,
4.40984,,Spot,Selected Surfaces - W2,1,ibranched,210,
4.35083,,Spot,Selected Surfaces - W2,1,ibranched,211,
1.22469,,Spot,Selected Surfaces - W2,1,ibranched,212,
5.13845,,Spot,Selected Surfaces - W2,1,ibranched,213,
4.96756,,Spot,Selected Surfaces - W2,1,ibranched,214,
2.24977,,Spot,Selected Surfaces - W2,1,ibranched,215,
2.06492,,Spot,Selected Surfaces - W2,1,ibranched,216,
