
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
14.9053,,Spot,Selected Surfaces - W0,1,0,
7.54312,,Spot,Selected Surfaces - W0,1,1,
1.65025,,Spot,Selected Surfaces - W0,1,2,
10.8735,,Spot,Selected Surfaces - W0,1,3,
1.65026,,Spot,Selected Surfaces - W0,1,4,
6.13852,,Spot,Selected Surfaces - W0,1,5,
4.25839,,Spot,Selected Surfaces - W0,1,6,
2.69507,,Spot,Selected Surfaces - W0,1,7,
7.8145,,Spot,Selected Surfaces - W0,1,8,
6.20822,,Spot,Selected Surfaces - W0,1,9,
9.38228,,Spot,Selected Surfaces - W0,1,10,
6.91966,,Spot,Selected Surfaces - W0,1,11,
11.2097,,Spot,Selected Surfaces - W0,1,12,
2.84839,,Spot,Selected Surfaces - W0,1,13,
2.20492,,Spot,Selected Surfaces - W0,1,14,
3.64806,,Spot,Selected Surfaces - W0,1,15,
10.0484,,Spot,Selected Surfaces - W0,1,16,
15.8314,,Spot,Selected Surfaces - W0,1,17,
2.02534,,Spot,Selected Surfaces - W0,1,18,
10.3397,,Spot,Selected Surfaces - W0,1,19,
2.32381,,Spot,Selected Surfaces - W0,1,20,
3.59108,,Spot,Selected Surfaces - W0,1,21,
1.35007,,Spot,Selected Surfaces - W0,1,22,
4.90213,,Spot,Selected Surfaces - W0,1,23,
5.44464,,Spot,Selected Surfaces - W0,1,24,
7.41222,,Spot,Selected Surfaces - W0,1,25,
3.27465,,Spot,Selected Surfaces - W0,1,26,
2.90594,,Spot,Selected Surfaces - W0,1,27,
9.19984,,Spot,Selected Surfaces - W0,1,28,
18.001,,Spot,Selected Surfaces - W0,1,29,
11.3661,,Spot,Selected Surfaces - W0,1,30,
10.1128,,Spot,Selected Surfaces - W0,1,31,
15.054,,Spot,Selected Surfaces - W0,1,32,
7.94005,,Spot,Selected Surfaces - W0,1,33,
6.18474,,Spot,Selected Surfaces - W0,1,34,
7.02458,,Spot,Selected Surfaces - W0,1,35,
1.15961,,Spot,Selected Surfaces - W0,1,36,
8.10699,,Spot,Selected Surfaces - W0,1,37,
7.90974,,Spot,Selected Surfaces - W0,1,38,
11.3601,,Spot,Selected Surfaces - W0,1,39,
5.06826,,Spot,Selected Surfaces - W0,1,40,
6.17213,,Spot,Selected Surfaces - W0,1,41,
6.43829,,Spot,Selected Surfaces - W0,1,42,
1.98363,,Spot,Selected Surfaces - W0,1,43,
3.07316,,Spot,Selected Surfaces - W0,1,44,
1.49677,,Spot,Selected Surfaces - W0,1,45,
11.0771,,Spot,Selected Surfaces - W0,1,46,
10.4219,,Spot,Selected Surfaces - W0,1,47,
5.21937,,Spot,Selected Surfaces - W0,1,48,
18.9586,,Spot,Selected Surfaces - W0,1,49,
20.1498,,Spot,Selected Surfaces - W0,1,50,
9.71199,,Spot,Selected Surfaces - W0,1,51,
7.2462,,Spot,Selected Surfaces - W0,1,52,
10.7074,,Spot,Selected Surfaces - W0,1,53,
15.5845,,Spot,Selected Surfaces - W0,1,54,
8.06997,,Spot,Selected Surfaces - W0,1,55,
9.63885,,Spot,Selected Surfaces - W0,1,56,
9.58417,,Spot,Selected Surfaces - W0,1,57,
4.72155,,Spot,Selected Surfaces - W0,1,58,
5.05214,,Spot,Selected Surfaces - W0,1,59,
16.4311,,Spot,Selected Surfaces - W0,1,60,
5.82764,,Spot,Selected Surfaces - W0,1,61,
8.2905,,Spot,Selected Surfaces - W0,1,62,
7.80953,,Spot,Selected Surfaces - W0,1,63,
6.16036,,Spot,Selected Surfaces - W0,1,64,
9.60517,,Spot,Selected Surfaces - W0,1,65,
12.4673,,Spot,Selected Surfaces - W0,1,66,
7.55518,,Spot,Selected Surfaces - W0,1,67,
9.27239,,Spot,Selected Surfaces - W0,1,68,
1.95859,,Spot,Selected Surfaces - W0,1,69,
18.8648,,Spot,Selected Surfaces - W0,1,70,
8.06726,,Spot,Selected Surfaces - W0,1,71,
6.77483,,Spot,Selected Surfaces - W0,1,72,
7.79038,,Spot,Selected Surfaces - W0,1,73,
4.94856,,Spot,Selected Surfaces - W0,1,74,
7.06387,,Spot,Selected Surfaces - W0,1,75,
4.06983,,Spot,Selected Surfaces - W0,1,76,
15.7291,,Spot,Selected Surfaces - W0,1,77,
10.01,,Spot,Selected Surfaces - W0,1,78,
2.91688,,Spot,Selected Surfaces - W0,1,79,
2.07568,,Spot,Selected Surfaces - W0,1,80,
2.55241,,Spot,Selected Surfaces - W0,1,81,
10.4519,,Spot,Selected Surfaces - W0,1,82,
8.12263,,Spot,Selected Surfaces - W0,1,83,
17.5634,,Spot,Selected Surfaces - W0,1,84,
4.88383,,Spot,Selected Surfaces - W0,1,85,
3.14033,,Spot,Selected Surfaces - W0,1,86,
8.0218,,Spot,Selected Surfaces - W0,1,87,
9.75541,,Spot,Selected Surfaces - W0,1,88,
20.3629,,Spot,Selected Surfaces - W0,1,89,
4.87467,,Spot,Selected Surfaces - W0,1,90,
4.20991,,Spot,Selected Surfaces - W0,1,91,
6.30159,,Spot,Selected Surfaces - W0,1,92,
9.09271,,Spot,Selected Surfaces - W0,1,93,
1.59719,,Spot,Selected Surfaces - W0,1,94,
7.75641,,Spot,Selected Surfaces - W0,1,95,
18.7503,,Spot,Selected Surfaces - W0,1,96,
19.2459,,Spot,Selected Surfaces - W0,1,97,
8.81318,,Spot,Selected Surfaces - W0,1,98,
13.1527,,Spot,Selected Surfaces - W0,1,99,
6.20219,,Spot,Selected Surfaces - W0,1,100,
6.73031,,Spot,Selected Surfaces - W0,1,101,
1.54229,,Spot,Selected Surfaces - W0,1,102,
10.9761,,Spot,Selected Surfaces - W0,1,103,
17.2784,,Spot,Selected Surfaces - W0,1,104,
7.07864,,Spot,Selected Surfaces - W0,1,105,
6.91677,,Spot,Selected Surfaces - W0,1,106,
16.5082,,Spot,Selected Surfaces - W0,1,107,
11.2379,,Spot,Selected Surfaces - W0,1,108,
3.68235,,Spot,Selected Surfaces - W0,1,109,
1.59878,,Spot,Selected Surfaces - W0,1,110,
14.9797,,Spot,Selected Surfaces - W0,1,111,
2.98748,,Spot,Selected Surfaces - W0,1,112,
2.62968,,Spot,Selected Surfaces - W0,1,113,
9.67119,,Spot,Selected Surfaces - W0,1,114,
6.83196,,Spot,Selected Surfaces - W0,1,115,
5.88861,,Spot,Selected Surfaces - W0,1,116,
7.09379,,Spot,Selected Surfaces - W0,1,117,
1.99848,,Spot,Selected Surfaces - W0,1,118,
5.99924,,Spot,Selected Surfaces - W0,1,119,
6.02733,,Spot,Selected Surfaces - W0,1,120,
3.22126,,Spot,Selected Surfaces - W0,1,121,
4.07192,,Spot,Selected Surfaces - W0,1,122,
2.57621,,Spot,Selected Surfaces - W0,1,123,
4.09331,,Spot,Selected Surfaces - W0,1,124,
12.4668,,Spot,Selected Surfaces - W0,1,125,
4.20991,,Spot,Selected Surfaces - W0,1,126,
1.36442,,Spot,Selected Surfaces - W0,1,127,
0.92826,,Spot,Selected Surfaces - W0,1,128,
1.93838,,Spot,Selected Surfaces - W0,1,129,
2.76982,,Spot,Selected Surfaces - W0,1,130,
11.983,,Spot,Selected Surfaces - W0,1,131,
2.66497,,Spot,Selected Surfaces - W0,1,132,
1.36443,,Spot,Selected Surfaces - W0,1,133,
3.05691,,Spot,Selected Surfaces - W0,1,134,
3.26729,,Spot,Selected Surfaces - W0,1,135,
1.15961,,Spot,Selected Surfaces - W0,1,136,
13.9539,,Spot,Selected Surfaces - W0,1,137,
5.0138,,Spot,Selected Surfaces - W0,1,138,
2.49809,,Spot,Selected Surfaces - W0,1,139,
1.80013,,Spot,Selected Surfaces - W0,1,140,
3.84609,,Spot,Selected Surfaces - W0,1,141,
6.02733,,Spot,Selected Surfaces - W0,1,142,
7.19536,,Spot,Selected Surfaces - W0,1,143,
14.8685,,Spot,Selected Surfaces - W0,1,144,
9.39256,,Spot,Selected Surfaces - W0,1,145,
4.3627,,Spot,Selected Surfaces - W0,1,146,
10.5729,,Spot,Selected Surfaces - W0,1,147,
15.9614,,Spot,Selected Surfaces - W0,1,148,
4.91751,,Spot,Selected Surfaces - W0,1,149,
3.42858,,Spot,Selected Surfaces - W0,1,150,
7.85821,,Spot,Selected Surfaces - W0,1,151,
5.76486,,Spot,Selected Surfaces - W0,1,152,
5.01668,,Spot,Selected Surfaces - W0,1,153,
9.16709,,Spot,Selected Surfaces - W0,1,154,
6.96405,,Spot,Selected Surfaces - W0,1,155,
4.73037,,Spot,Selected Surfaces - W0,1,156,
4.67643,,Spot,Selected Surfaces - W0,1,157,
12.0753,,Spot,Selected Surfaces - W0,1,158,
4.55073,,Spot,Selected Surfaces - W0,1,159,
2.91216,,Spot,Selected Surfaces - W0,1,160,
5.03407,,Spot,Selected Surfaces - W0,1,161,
8.77129,,Spot,Selected Surfaces - W0,1,162,
7.89091,,Spot,Selected Surfaces - W0,1,163,
3.6732,,Spot,Selected Surfaces - W0,1,164,
8.80527,,Spot,Selected Surfaces - W0,1,165,
11.053,,Spot,Selected Surfaces - W0,1,166,
9.30133,,Spot,Selected Surfaces - W0,1,167,
2.34109,,Spot,Selected Surfaces - W0,1,168,
5.08219,,Spot,Selected Surfaces - W0,1,169,
6.25316,,Spot,Selected Surfaces - W0,1,170,
1.93861,,Spot,Selected Surfaces - W0,1,171,
7.71215,,Spot,Selected Surfaces - W0,1,172,
2.54409,,Spot,Selected Surfaces - W0,1,173,
8.44738,,Spot,Selected Surfaces - W0,1,174,
6.71562,,Spot,Selected Surfaces - W0,1,175,
5.85327,,Spot,Selected Surfaces - W0,1,176,
11.0033,,Spot,Selected Surfaces - W0,1,177,
4.10019,,Spot,Selected Surfaces - W0,1,178,
14.3626,,Spot,Selected Surfaces - W0,1,179,
6.65781,,Spot,Selected Surfaces - W0,1,180,
9.52402,,Spot,Selected Surfaces - W0,1,181,
4.89805,,Spot,Selected Surfaces - W0,1,182,
1.90089,,Spot,Selected Surfaces - W0,1,183,
5.25771,,Spot,Selected Surfaces - W0,1,184,
6.85714,,Spot,Selected Surfaces - W0,1,185,
1.58013,,Spot,Selected Surfaces - W0,1,186,
3.62405,,Spot,Selected Surfaces - W0,1,187,
12.8826,,Spot,Selected Surfaces - W0,1,188,
4.20911,,Spot,Selected Surfaces - W0,1,189,
