
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
2.34108,,Spot,Selected Surfaces - W0,1,0,
3.14103,,Spot,Selected Surfaces - W0,1,1,
2.71594,,Spot,Selected Surfaces - W0,1,2,
5.05992,,Spot,Selected Surfaces - W0,1,3,
1.66052,,Spot,Selected Surfaces - W0,1,4,
17.5077,,Spot,Selected Surfaces - W0,1,5,
4.37059,,Spot,Selected Surfaces - W0,1,6,
3.13996,,Spot,Selected Surfaces - W0,1,7,
18.2452,,Spot,Selected Surfaces - W0,1,8,
2.10871,,Spot,Selected Surfaces - W0,1,9,
1.00218,,Spot,Selected Surfaces - W0,1,10,
20.11,,Spot,Selected Surfaces - W0,1,11,
8.53147,,Spot,Selected Surfaces - W0,1,12,
3.95583,,Spot,Selected Surfaces - W0,1,13,
7.45077,,Spot,Selected Surfaces - W0,1,14,
6.91969,,Spot,Selected Surfaces - W0,1,15,
7.85714,,Spot,Selected Surfaces - W0,1,16,
1.36443,,Spot,Selected Surfaces - W0,1,17,
4.77356,,Spot,Selected Surfaces - W0,1,18,
7.71538,,Spot,Selected Surfaces - W0,1,19,
1.36443,,Spot,Selected Surfaces - W0,1,20,
5.23809,,Spot,Selected Surfaces - W0,1,21,
5.90311,,Spot,Selected Surfaces - W0,1,22,
19.5359,,Spot,Selected Surfaces - W0,1,23,
2.32476,,Spot,Selected Surfaces - W0,1,24,
7.65837,,Spot,Selected Surfaces - W0,1,25,
0.72948,,Spot,Selected Surfaces - W0,1,26,
5.60394,,Spot,Selected Surfaces - W0,1,27,
2,,Spot,Selected Surfaces - W0,1,28,
4.15952,,Spot,Selected Surfaces - W0,1,29,
4.4505,,Spot,Selected Surfaces - W0,1,30,
20.5713,,Spot,Selected Surfaces - W0,1,31,
7.32621,,Spot,Selected Surfaces - W0,1,32,
10.011,,Spot,Selected Surfaces - W0,1,33,
6.86234,,Spot,Selected Surfaces - W0,1,34,
6.52046,,Spot,Selected Surfaces - W0,1,35,
2.60095,,Spot,Selected Surfaces - W0,1,36,
6.72034,,Spot,Selected Surfaces - W0,1,37,
5.57849,,Spot,Selected Surfaces - W0,1,38,
9.17004,,Spot,Selected Surfaces - W0,1,39,
1.44132,,Spot,Selected Surfaces - W0,1,40,
20.9175,,Spot,Selected Surfaces - W0,1,41,
6.55168,,Spot,Selected Surfaces - W0,1,42,
6.25594,,Spot,Selected Surfaces - W0,1,43,
5.08544,,Spot,Selected Surfaces - W0,1,44,
6.30712,,Spot,Selected Surfaces - W0,1,45,
8.1014,,Spot,Selected Surfaces - W0,1,46,
7.73112,,Spot,Selected Surfaces - W0,1,47,
3.05149,,Spot,Selected Surfaces - W0,1,48,
1.08274,,Spot,Selected Surfaces - W0,1,49,
2.04263,,Spot,Selected Surfaces - W0,1,50,
6.99914,,Spot,Selected Surfaces - W0,1,51,
7.69367,,Spot,Selected Surfaces - W0,1,52,
6.59297,,Spot,Selected Surfaces - W0,1,53,
0.587083,,Spot,Selected Surfaces - W0,1,54,
3.22159,,Spot,Selected Surfaces - W0,1,55,
3.91136,,Spot,Selected Surfaces - W0,1,56,
5.88861,,Spot,Selected Surfaces - W0,1,57,
5.1382,,Spot,Selected Surfaces - W0,1,58,
8.50063,,Spot,Selected Surfaces - W0,1,59,
2.72367,,Spot,Selected Surfaces - W0,1,60,
4.77818,,Spot,Selected Surfaces - W0,1,61,
5.62993,,Spot,Selected Surfaces - W0,1,62,
