
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
2.09497,,Spot,Selected Surfaces - W0,1,0,
11.8237,,Spot,Selected Surfaces - W0,1,1,
2.49238,,Spot,Selected Surfaces - W0,1,2,
1.1596,,Spot,Selected Surfaces - W0,1,3,
1.46108,,Spot,Selected Surfaces - W0,1,4,
2.64487,,Spot,Selected Surfaces - W0,1,5,
2.16738,,Spot,Selected Surfaces - W0,1,6,
3.0569,,Spot,Selected Surfaces - W0,1,7,
0.912713,,Spot,Selected Surfaces - W0,1,8,
2.49808,,Spot,Selected Surfaces - W0,1,9,
2.3411,,Spot,Selected Surfaces - W0,1,10,
3.45394,,Spot,Selected Surfaces - W0,1,11,
1.40571,,Spot,Selected Surfaces - W0,1,12,
11.4762,,Spot,Selected Surfaces - W0,1,13,
1.96396,,Spot,Selected Surfaces - W0,1,14,
1.85504,,Spot,Selected Surfaces - W0,1,15,
1.24539,,Spot,Selected Surfaces - W0,1,16,
2.12771,,Spot,Selected Surfaces - W0,1,17,
2.07091,,Spot,Selected Surfaces - W0,1,18,
1.66055,,Spot,Selected Surfaces - W0,1,19,
1.59721,,Spot,Selected Surfaces - W0,1,20,
4.04889,,Spot,Selected Surfaces - W0,1,21,
2.02536,,Spot,Selected Surfaces - W0,1,22,
2.10871,,Spot,Selected Surfaces - W0,1,23,
5.28485,,Spot,Selected Surfaces - W0,1,24,
1.49679,,Spot,Selected Surfaces - W0,1,25,
2.22438,,Spot,Selected Surfaces - W0,1,26,
1.36443,,Spot,Selected Surfaces - W0,1,27,
2.07565,,Spot,Selected Surfaces - W0,1,28,
5.66266,,Spot,Selected Surfaces - W0,1,29,
1.8001,,Spot,Selected Surfaces - W0,1,30,
1.1596,,Spot,Selected Surfaces - W0,1,31,
0.415131,,Spot,Selected Surfaces - W0,1,32,
0.587094,,Spot,Selected Surfaces - W0,1,33,
0.831606,,Spot,Selected Surfaces - W0,1,34,
1.29975,,Spot,Selected Surfaces - W0,1,35,
1.77183,,Spot,Selected Surfaces - W0,1,36,
1.36443,,Spot,Selected Surfaces - W0,1,37,
1.08274,,Spot,Selected Surfaces - W0,1,38,
0.92826,,Spot,Selected Surfaces - W0,1,39,
2.04264,,Spot,Selected Surfaces - W0,1,40,
0.415131,,Spot,Selected Surfaces - W0,1,41,
1,,Spot,Selected Surfaces - W0,1,42,
1.9384,,Spot,Selected Surfaces - W0,1,43,
2.39211,,Spot,Selected Surfaces - W0,1,44,
2.47357,,Spot,Selected Surfaces - W0,1,45,
2.71596,,Spot,Selected Surfaces - W0,1,46,
0.782954,,Spot,Selected Surfaces - W0,1,47,
1.42279,,Spot,Selected Surfaces - W0,1,48,
1.08275,,Spot,Selected Surfaces - W0,1,49,
4.34377,,Spot,Selected Surfaces - W0,1,50,
1.17417,,Spot,Selected Surfaces - W0,1,51,
5.8136,,Spot,Selected Surfaces - W0,1,52,
3.05691,,Spot,Selected Surfaces - W0,1,53,
1.74122,,Spot,Selected Surfaces - W0,1,54,
2.14525,,Spot,Selected Surfaces - W0,1,55,
1.73858,,Spot,Selected Surfaces - W0,1,56,
1.36443,,Spot,Selected Surfaces - W0,1,57,
3.26593,,Spot,Selected Surfaces - W0,1,58,
1.1596,,Spot,Selected Surfaces - W0,1,59,
1.33707,,Spot,Selected Surfaces - W0,1,60,
2.04263,,Spot,Selected Surfaces - W0,1,61,
1.36443,,Spot,Selected Surfaces - W0,1,62,
2.04263,,Spot,Selected Surfaces - W0,1,63,
0.92826,,Spot,Selected Surfaces - W0,1,64,
