
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
2.07567,µm,Spot,Selected Surfaces - W0,1,0,
2.02534,µm,Spot,Selected Surfaces - W0,1,1,
3.46836,µm,Spot,Selected Surfaces - W0,1,2,
2.63243,µm,Spot,Selected Surfaces - W0,1,3,
0.493041,µm,Spot,Selected Surfaces - W0,1,4,
1.17725,µm,Spot,Selected Surfaces - W0,1,5,
3.26505,µm,Spot,Selected Surfaces - W0,1,6,
2.40859,µm,Spot,Selected Surfaces - W0,1,7,
1.08274,µm,Spot,Selected Surfaces - W0,1,8,
0.415131,µm,Spot,Selected Surfaces - W0,1,9,
1.56656,µm,Spot,Selected Surfaces - W0,1,10,
1.11231,µm,Spot,Selected Surfaces - W0,1,11,
1.95242,µm,Spot,Selected Surfaces - W0,1,12,
1.08276,µm,Spot,Selected Surfaces - W0,1,13,
1.07112,µm,Spot,Selected Surfaces - W0,1,14,
1.81427,µm,Spot,Selected Surfaces - W0,1,15,
2.36467,µm,Spot,Selected Surfaces - W0,1,16,
0.842643,µm,Spot,Selected Surfaces - W0,1,17,
2.64248,µm,Spot,Selected Surfaces - W0,1,18,
1.49677,µm,Spot,Selected Surfaces - W0,1,19,
2.59085,µm,Spot,Selected Surfaces - W0,1,20,
1.51111,µm,Spot,Selected Surfaces - W0,1,21,
1.16697,µm,Spot,Selected Surfaces - W0,1,22,
8.11835,µm,Spot,Selected Surfaces - W0,1,23,
2.62555,µm,Spot,Selected Surfaces - W0,1,24,
1.15659,µm,Spot,Selected Surfaces - W0,1,25,
0.587083,µm,Spot,Selected Surfaces - W0,1,26,
1.90742,µm,Spot,Selected Surfaces - W0,1,27,
0.723293,µm,Spot,Selected Surfaces - W0,1,28,
0.528768,µm,Spot,Selected Surfaces - W0,1,29,
1.81919,µm,Spot,Selected Surfaces - W0,1,30,
0.889671,µm,Spot,Selected Surfaces - W0,1,31,
2.42062,µm,Spot,Selected Surfaces - W0,1,32,
0.206449,µm,Spot,Selected Surfaces - W0,1,33,
2.39235,µm,Spot,Selected Surfaces - W0,1,34,
2.08439,µm,Spot,Selected Surfaces - W0,1,35,
1.80011,µm,Spot,Selected Surfaces - W0,1,36,
2.3811,µm,Spot,Selected Surfaces - W0,1,37,
2.22518,µm,Spot,Selected Surfaces - W0,1,38,
7.02077,µm,Spot,Selected Surfaces - W0,1,39,
0.326116,µm,Spot,Selected Surfaces - W0,1,40,
1.35785,µm,Spot,Selected Surfaces - W0,1,41,
2.1655,µm,Spot,Selected Surfaces - W0,1,42,
2.04122,µm,Spot,Selected Surfaces - W0,1,43,
0.496763,µm,Spot,Selected Surfaces - W0,1,44,
1.67033,µm,Spot,Selected Surfaces - W0,1,45,
2.20492,µm,Spot,Selected Surfaces - W0,1,46,
7.65467,µm,Spot,Selected Surfaces - W0,1,47,
6.88173,µm,Spot,Selected Surfaces - W0,1,48,
2.51052,µm,Spot,Selected Surfaces - W0,1,49,
6.07007,µm,Spot,Selected Surfaces - W0,1,50,
3.02859,µm,Spot,Selected Surfaces - W0,1,51,
2.89323,µm,Spot,Selected Surfaces - W0,1,52,
4.64134,µm,Spot,Selected Surfaces - W0,1,53,
1.65025,µm,Spot,Selected Surfaces - W0,1,54,
2.1527,µm,Spot,Selected Surfaces - W0,1,55,
1.36443,µm,Spot,Selected Surfaces - W0,1,56,
2.69467,µm,Spot,Selected Surfaces - W0,1,57,
4.20567,µm,Spot,Selected Surfaces - W0,1,58,
1.68577,µm,Spot,Selected Surfaces - W0,1,59,
3.79076,µm,Spot,Selected Surfaces - W0,1,60,
0.939916,µm,Spot,Selected Surfaces - W0,1,61,
1.84449,µm,Spot,Selected Surfaces - W0,1,62,
0.86953,µm,Spot,Selected Surfaces - W0,1,63,
2.23552,µm,Spot,Selected Surfaces - W0,1,64,
1.52404,µm,Spot,Selected Surfaces - W0,1,65,
5.4892,µm,Spot,Selected Surfaces - W0,1,66,
3.14833,µm,Spot,Selected Surfaces - W0,1,67,
0.540429,µm,Spot,Selected Surfaces - W0,1,68,
0.92826,µm,Spot,Selected Surfaces - W0,1,69,
1.40499,µm,Spot,Selected Surfaces - W0,1,70,
1,µm,Spot,Selected Surfaces - W0,1,71,
0.587083,µm,Spot,Selected Surfaces - W0,1,72,
0.415131,µm,Spot,Selected Surfaces - W0,1,73,
0.882913,µm,Spot,Selected Surfaces - W0,1,74,
2.5893,µm,Spot,Selected Surfaces - W0,1,75,
