
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
4.27185,µm,Spot,Selected Surfaces - W0,1,0,
1.80011,µm,Spot,Selected Surfaces - W0,1,1,
3.97548,µm,Spot,Selected Surfaces - W0,1,2,
1.35107,µm,Spot,Selected Surfaces - W0,1,3,
2.65399,µm,Spot,Selected Surfaces - W0,1,4,
5.71828,µm,Spot,Selected Surfaces - W0,1,5,
1.68175,µm,Spot,Selected Surfaces - W0,1,6,
4.15132,µm,Spot,Selected Surfaces - W0,1,7,
1.66054,µm,Spot,Selected Surfaces - W0,1,8,
2.16216,µm,Spot,Selected Surfaces - W0,1,9,
2.02534,µm,Spot,Selected Surfaces - W0,1,10,
5.41372,µm,Spot,Selected Surfaces - W0,1,11,
6.35099,µm,Spot,Selected Surfaces - W0,1,12,
2.30739,µm,Spot,Selected Surfaces - W0,1,13,
4.09516,µm,Spot,Selected Surfaces - W0,1,14,
5.69409,µm,Spot,Selected Surfaces - W0,1,15,
4.5998,µm,Spot,Selected Surfaces - W0,1,16,
2.10036,µm,Spot,Selected Surfaces - W0,1,17,
9.37515,µm,Spot,Selected Surfaces - W0,1,18,
4.71887,µm,Spot,Selected Surfaces - W0,1,19,
4.07882,µm,Spot,Selected Surfaces - W0,1,20,
2.10067,µm,Spot,Selected Surfaces - W0,1,21,
4.6025,µm,Spot,Selected Surfaces - W0,1,22,
3.04206,µm,Spot,Selected Surfaces - W0,1,23,
1.91941,µm,Spot,Selected Surfaces - W0,1,24,
5.93425,µm,Spot,Selected Surfaces - W0,1,25,
4.76357,µm,Spot,Selected Surfaces - W0,1,26,
2.33964,µm,Spot,Selected Surfaces - W0,1,27,
3.23016,µm,Spot,Selected Surfaces - W0,1,28,
2.76604,µm,Spot,Selected Surfaces - W0,1,29,
2.91218,µm,Spot,Selected Surfaces - W0,1,30,
8.07748,µm,Spot,Selected Surfaces - W0,1,31,
4.02148,µm,Spot,Selected Surfaces - W0,1,32,
0.75742,µm,Spot,Selected Surfaces - W0,1,33,
8.58122,µm,Spot,Selected Surfaces - W0,1,34,
2.97986,µm,Spot,Selected Surfaces - W0,1,35,
4.1669,µm,Spot,Selected Surfaces - W0,1,36,
4.20908,µm,Spot,Selected Surfaces - W0,1,37,
3.64561,µm,Spot,Selected Surfaces - W0,1,38,
5.62338,µm,Spot,Selected Surfaces - W0,1,39,
1.31276,µm,Spot,Selected Surfaces - W0,1,40,
1.08276,µm,Spot,Selected Surfaces - W0,1,41,
1.52731,µm,Spot,Selected Surfaces - W0,1,42,
6.93671,µm,Spot,Selected Surfaces - W0,1,43,
2.83592,µm,Spot,Selected Surfaces - W0,1,44,
5.80187,µm,Spot,Selected Surfaces - W0,1,45,
1.50858,µm,Spot,Selected Surfaces - W0,1,46,
6.86439,µm,Spot,Selected Surfaces - W0,1,47,
2.82531,µm,Spot,Selected Surfaces - W0,1,48,
0.769104,µm,Spot,Selected Surfaces - W0,1,49,
2.04566,µm,Spot,Selected Surfaces - W0,1,50,
1.62809,µm,Spot,Selected Surfaces - W0,1,51,
2.61905,µm,Spot,Selected Surfaces - W0,1,52,
4.87391,µm,Spot,Selected Surfaces - W0,1,53,
3.55253,µm,Spot,Selected Surfaces - W0,1,54,
4.94992,µm,Spot,Selected Surfaces - W0,1,55,
