
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
3.90771,,Spot,Selected Surfaces - W2,1,ibranched,0,
3.02221,,Spot,Selected Surfaces - W2,1,ibranched,1,
1.8001,,Spot,Selected Surfaces - W2,1,ibranched,2,
3.26771,,Spot,Selected Surfaces - W2,1,ibranched,3,
3.9647,,Spot,Selected Surfaces - W2,1,ibranched,4,
2.61905,,Spot,Selected Surfaces - W2,1,ibranched,5,
1.56925,,Spot,Selected Surfaces - W2,1,ibranched,6,
1.94109,,Spot,Selected Surfaces - W2,1,ibranched,7,
1.80303,,Spot,Selected Surfaces - W2,1,ibranched,8,
1.9384,,Spot,Selected Surfaces - W2,1,ibranched,9,
2.48619,,Spot,Selected Surfaces - W2,1,ibranched,10,
2.7248,,Spot,Selected Surfaces - W2,1,ibranched,11,
1.19192,,Spot,Selected Surfaces - W2,1,ibranched,12,
4.99604,,Spot,Selected Surfaces - W2,1,ibranched,13,
2.62553,,Spot,Selected Surfaces - W2,1,ibranched,14,
1.26838,,Spot,Selected Surfaces - W2,1,ibranched,15,
2.23556,,Spot,Selected Surfaces - W2,1,ibranched,16,
2.88243,,Spot,Selected Surfaces - W2,1,ibranched,17,
2.49807,,Spot,Selected Surfaces - W2,1,ibranched,18,
4.50648,,Spot,Selected Surfaces - W2,1,ibranched,19,
2.80705,,Spot,Selected Surfaces - W2,1,ibranched,20,
2.35606,,Spot,Selected Surfaces - W2,1,ibranched,21,
0.614848,,Spot,Selected Surfaces - W2,1,ibranched,22,
4.59236,,Spot,Selected Surfaces - W2,1,ibranched,23,
2.00913,,Spot,Selected Surfaces - W2,1,ibranched,24,
2.93545,,Spot,Selected Surfaces - W2,1,ibranched,25,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,26,
2.02352,,Spot,Selected Surfaces - W2,1,ibranched,27,
1.11521,,Spot,Selected Surfaces - W2,1,ibranched,28,
2.69146,,Spot,Selected Surfaces - W2,1,ibranched,29,
3.07316,,Spot,Selected Surfaces - W2,1,ibranched,30,
2.29705,,Spot,Selected Surfaces - W2,1,ibranched,31,
3.04639,,Spot,Selected Surfaces - W2,1,ibranched,32,
3.02859,,Spot,Selected Surfaces - W2,1,ibranched,35,
1.59721,,Spot,Selected Surfaces - W2,1,ibranched,36,
4.18401,,Spot,Selected Surfaces - W2,1,ibranched,37,
2.60001,,Spot,Selected Surfaces - W2,1,ibranched,38,
1.65028,,Spot,Selected Surfaces - W2,1,ibranched,39,
3.103,,Spot,Selected Surfaces - W2,1,ibranched,40,
2.39284,,Spot,Selected Surfaces - W2,1,ibranched,41,
2.77204,,Spot,Selected Surfaces - W2,1,ibranched,42,
3.02221,,Spot,Selected Surfaces - W2,1,ibranched,43,
2.11676,,Spot,Selected Surfaces - W2,1,ibranched,44,
1.17417,,Spot,Selected Surfaces - W2,1,ibranched,46,
1.72146,,Spot,Selected Surfaces - W2,1,ibranched,47,
1.9384,,Spot,Selected Surfaces - W2,1,ibranched,48,
2.69699,,Spot,Selected Surfaces - W2,1,ibranched,49,
2.21243,,Spot,Selected Surfaces - W2,1,ibranched,50,
3.62405,,Spot,Selected Surfaces - W2,1,ibranched,54,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,55,
3.74105,,Spot,Selected Surfaces - W2,1,ibranched,56,
3.14033,,Spot,Selected Surfaces - W2,1,ibranched,57,
1.17209,,Spot,Selected Surfaces - W2,1,ibranched,58,
3.93735,,Spot,Selected Surfaces - W2,1,ibranched,59,
2.37902,,Spot,Selected Surfaces - W2,1,ibranched,60,
4.25836,,Spot,Selected Surfaces - W2,1,ibranched,61,
3.07316,,Spot,Selected Surfaces - W2,1,ibranched,62,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,63,
2.80952,,Spot,Selected Surfaces - W2,1,ibranched,64,
2.20388,,Spot,Selected Surfaces - W2,1,ibranched,65,
3.80838,,Spot,Selected Surfaces - W2,1,ibranched,66,
0.962129,,Spot,Selected Surfaces - W2,1,ibranched,67,
3.36722,,Spot,Selected Surfaces - W2,1,ibranched,68,
1.73407,,Spot,Selected Surfaces - W2,1,ibranched,69,
1.89863,,Spot,Selected Surfaces - W2,1,ibranched,70,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,71,
3.08167,,Spot,Selected Surfaces - W2,1,ibranched,72,
3.27466,,Spot,Selected Surfaces - W2,1,ibranched,73,
2.38788,,Spot,Selected Surfaces - W2,1,ibranched,74,
2.52516,,Spot,Selected Surfaces - W2,1,ibranched,75,
4.09329,,Spot,Selected Surfaces - W2,1,ibranched,76,
2.44903,,Spot,Selected Surfaces - W2,1,ibranched,78,
3.15414,,Spot,Selected Surfaces - W2,1,ibranched,79,
1.49677,,Spot,Selected Surfaces - W2,1,ibranched,80,
