
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
2.83477,,Spot,Selected Surfaces - W2,1,ibranched,1,
4.49463,,Spot,Selected Surfaces - W2,1,ibranched,3,
7.55042,,Spot,Selected Surfaces - W2,1,ibranched,4,
3.42856,,Spot,Selected Surfaces - W2,1,ibranched,8,
5.4795,,Spot,Selected Surfaces - W2,1,ibranched,9,
6.34508,,Spot,Selected Surfaces - W2,1,ibranched,10,
4.81446,,Spot,Selected Surfaces - W2,1,ibranched,11,
4.59135,,Spot,Selected Surfaces - W2,1,ibranched,12,
6.68605,,Spot,Selected Surfaces - W2,1,ibranched,13,
4.25812,,Spot,Selected Surfaces - W2,1,ibranched,14,
4.19504,,Spot,Selected Surfaces - W2,1,ibranched,15,
4.92261,,Spot,Selected Surfaces - W2,1,ibranched,16,
4.41728,,Spot,Selected Surfaces - W2,1,ibranched,17,
4.58233,,Spot,Selected Surfaces - W2,1,ibranched,19,
3.70735,,Spot,Selected Surfaces - W2,1,ibranched,20,
2.12737,,Spot,Selected Surfaces - W2,1,ibranched,21,
5.72321,,Spot,Selected Surfaces - W2,1,ibranched,22,
4.27009,,Spot,Selected Surfaces - W2,1,ibranched,24,
1.94485,,Spot,Selected Surfaces - W2,1,ibranched,26,
2.73568,,Spot,Selected Surfaces - W2,1,ibranched,27,
2.08544,,Spot,Selected Surfaces - W2,1,ibranched,28,
2.48403,,Spot,Selected Surfaces - W2,1,ibranched,32,
3.22159,,Spot,Selected Surfaces - W2,1,ibranched,34,
3.67161,,Spot,Selected Surfaces - W2,1,ibranched,35,
2.80952,,Spot,Selected Surfaces - W2,1,ibranched,36,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,37,
1.64457,,Spot,Selected Surfaces - W2,1,ibranched,38,
3.91379,,Spot,Selected Surfaces - W2,1,ibranched,40,
2.10872,,Spot,Selected Surfaces - W2,1,ibranched,41,
1.98235,,Spot,Selected Surfaces - W2,1,ibranched,43,
4.16877,,Spot,Selected Surfaces - W2,1,ibranched,44,
3.23835,,Spot,Selected Surfaces - W2,1,ibranched,45,
4.1063,,Spot,Selected Surfaces - W2,1,ibranched,47,
4.55179,,Spot,Selected Surfaces - W2,1,ibranched,48,
3.59805,,Spot,Selected Surfaces - W2,1,ibranched,50,
3.80951,,Spot,Selected Surfaces - W2,1,ibranched,51,
4.09301,,Spot,Selected Surfaces - W2,1,ibranched,52,
2.23583,,Spot,Selected Surfaces - W2,1,ibranched,53,
3.56805,,Spot,Selected Surfaces - W2,1,ibranched,54,
1.60222,,Spot,Selected Surfaces - W2,1,ibranched,55,
4.08526,,Spot,Selected Surfaces - W2,1,ibranched,56,
4.48758,,Spot,Selected Surfaces - W2,1,ibranched,58,
5.12347,,Spot,Selected Surfaces - W2,1,ibranched,60,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,64,
4.73758,,Spot,Selected Surfaces - W2,1,ibranched,65,
3.22187,,Spot,Selected Surfaces - W2,1,ibranched,67,
2.11679,,Spot,Selected Surfaces - W2,1,ibranched,68,
3.88787,,Spot,Selected Surfaces - W2,1,ibranched,69,
4.18939,,Spot,Selected Surfaces - W2,1,ibranched,70,
3.08459,,Spot,Selected Surfaces - W2,1,ibranched,71,
6.41949,,Spot,Selected Surfaces - W2,1,ibranched,72,
4.35082,,Spot,Selected Surfaces - W2,1,ibranched,73,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,74,
2.99961,,Spot,Selected Surfaces - W2,1,ibranched,76,
7.69698,,Spot,Selected Surfaces - W2,1,ibranched,77,
2.23555,,Spot,Selected Surfaces - W2,1,ibranched,78,
2.59386,,Spot,Selected Surfaces - W2,1,ibranched,79,
3.21774,,Spot,Selected Surfaces - W2,1,ibranched,80,
4.35082,,Spot,Selected Surfaces - W2,1,ibranched,82,
1.69718,,Spot,Selected Surfaces - W2,1,ibranched,85,
1.78346,,Spot,Selected Surfaces - W2,1,ibranched,90,
4.04444,,Spot,Selected Surfaces - W2,1,ibranched,92,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,93,
4.79915,,Spot,Selected Surfaces - W2,1,ibranched,94,
2.65814,,Spot,Selected Surfaces - W2,1,ibranched,95,
4.90654,,Spot,Selected Surfaces - W2,1,ibranched,96,
2.9747,,Spot,Selected Surfaces - W2,1,ibranched,97,
5.77061,,Spot,Selected Surfaces - W2,1,ibranched,98,
4.042,,Spot,Selected Surfaces - W2,1,ibranched,99,
