
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
1.29041,,Spot,Selected Surfaces - W2,1,ibranched,0,
4.04285,,Spot,Selected Surfaces - W2,1,ibranched,1,
1.25721,,Spot,Selected Surfaces - W2,1,ibranched,2,
2.03516,,Spot,Selected Surfaces - W2,1,ibranched,3,
1.29399,,Spot,Selected Surfaces - W2,1,ibranched,4,
0.337944,,Spot,Selected Surfaces - W2,1,ibranched,5,
0.704968,,Spot,Selected Surfaces - W2,1,ibranched,6,
1.65028,,Spot,Selected Surfaces - W2,1,ibranched,7,
1.72892,,Spot,Selected Surfaces - W2,1,ibranched,8,
1.60245,,Spot,Selected Surfaces - W2,1,ibranched,9,
2.39235,,Spot,Selected Surfaces - W2,1,ibranched,10,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,11,
0.92826,,Spot,Selected Surfaces - W2,1,ibranched,12,
3.64658,,Spot,Selected Surfaces - W2,1,ibranched,13,
1.50725,,Spot,Selected Surfaces - W2,1,ibranched,14,
2.28501,,Spot,Selected Surfaces - W2,1,ibranched,15,
0.773816,,Spot,Selected Surfaces - W2,1,ibranched,16,
1.10736,,Spot,Selected Surfaces - W2,1,ibranched,17,
3.07036,,Spot,Selected Surfaces - W2,1,ibranched,18,
1.60234,,Spot,Selected Surfaces - W2,1,ibranched,19,
2.55714,,Spot,Selected Surfaces - W2,1,ibranched,20,
4.32214,,Spot,Selected Surfaces - W2,1,ibranched,21,
2.21961,,Spot,Selected Surfaces - W2,1,ibranched,22,
2.67905,,Spot,Selected Surfaces - W2,1,ibranched,23,
2.40827,,Spot,Selected Surfaces - W2,1,ibranched,24,
1.29004,,Spot,Selected Surfaces - W2,1,ibranched,25,
3.35243,,Spot,Selected Surfaces - W2,1,ibranched,26,
4.25812,,Spot,Selected Surfaces - W2,1,ibranched,27,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,28,
2.91216,,Spot,Selected Surfaces - W2,1,ibranched,29,
3.19727,,Spot,Selected Surfaces - W2,1,ibranched,30,
3.71106,,Spot,Selected Surfaces - W2,1,ibranched,32,
2.62144,,Spot,Selected Surfaces - W2,1,ibranched,33,
4.92191,,Spot,Selected Surfaces - W2,1,ibranched,34,
3.14383,,Spot,Selected Surfaces - W2,1,ibranched,37,
2.3266,,Spot,Selected Surfaces - W2,1,ibranched,38,
1.98235,,Spot,Selected Surfaces - W2,1,ibranched,39,
2.10871,,Spot,Selected Surfaces - W2,1,ibranched,40,
1.65026,,Spot,Selected Surfaces - W2,1,ibranched,41,
2.39235,,Spot,Selected Surfaces - W2,1,ibranched,42,
1.38271,,Spot,Selected Surfaces - W2,1,ibranched,43,
3,,Spot,Selected Surfaces - W2,1,ibranched,44,
2.62553,,Spot,Selected Surfaces - W2,1,ibranched,45,
1.80011,,Spot,Selected Surfaces - W2,1,ibranched,46,
3.74106,,Spot,Selected Surfaces - W2,1,ibranched,47,
1.92515,,Spot,Selected Surfaces - W2,1,ibranched,48,
3.92129,,Spot,Selected Surfaces - W2,1,ibranched,49,
4.39749,,Spot,Selected Surfaces - W2,1,ibranched,50,
2.52517,,Spot,Selected Surfaces - W2,1,ibranched,51,
4.02148,,Spot,Selected Surfaces - W2,1,ibranched,52,
1.74789,,Spot,Selected Surfaces - W2,1,ibranched,53,
1.74416,,Spot,Selected Surfaces - W2,1,ibranched,54,
2.90342,,Spot,Selected Surfaces - W2,1,ibranched,55,
1.31276,,Spot,Selected Surfaces - W2,1,ibranched,56,
2.39325,,Spot,Selected Surfaces - W2,1,ibranched,57,
1.02497,,Spot,Selected Surfaces - W2,1,ibranched,58,
2.54252,,Spot,Selected Surfaces - W2,1,ibranched,59,
0.809847,,Spot,Selected Surfaces - W2,1,ibranched,60,
1.98235,,Spot,Selected Surfaces - W2,1,ibranched,61,
2.304,,Spot,Selected Surfaces - W2,1,ibranched,62,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,63,
1.67259,,Spot,Selected Surfaces - W2,1,ibranched,64,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,65,
3.18336,,Spot,Selected Surfaces - W2,1,ibranched,66,
2.61903,,Spot,Selected Surfaces - W2,1,ibranched,67,
3.10109,,Spot,Selected Surfaces - W2,1,ibranched,68,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,69,
1.71741,,Spot,Selected Surfaces - W2,1,ibranched,70,
1.13032,,Spot,Selected Surfaces - W2,1,ibranched,71,
1.15959,,Spot,Selected Surfaces - W2,1,ibranched,72,
2.47786,,Spot,Selected Surfaces - W2,1,ibranched,73,
2.90607,,Spot,Selected Surfaces - W2,1,ibranched,74,
1.71163,,Spot,Selected Surfaces - W2,1,ibranched,76,
2.072,,Spot,Selected Surfaces - W2,1,ibranched,77,
0.735098,,Spot,Selected Surfaces - W2,1,ibranched,78,
1.54837,,Spot,Selected Surfaces - W2,1,ibranched,79,
1.36309,,Spot,Selected Surfaces - W2,1,ibranched,80,
0.973048,,Spot,Selected Surfaces - W2,1,ibranched,81,
1.71426,,Spot,Selected Surfaces - W2,1,ibranched,83,
2.34836,,Spot,Selected Surfaces - W2,1,ibranched,84,
2.80954,,Spot,Selected Surfaces - W2,1,ibranched,85,
1.93531,,Spot,Selected Surfaces - W2,1,ibranched,86,
3.57911,,Spot,Selected Surfaces - W2,1,ibranched,87,
2.95889,,Spot,Selected Surfaces - W2,1,ibranched,88,
1.88308,,Spot,Selected Surfaces - W2,1,ibranched,89,
1.57213,,Spot,Selected Surfaces - W2,1,ibranched,90,
2.10872,,Spot,Selected Surfaces - W2,1,ibranched,91,
2.07104,,Spot,Selected Surfaces - W2,1,ibranched,92,
2.63243,,Spot,Selected Surfaces - W2,1,ibranched,93,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,94,
0.92826,,Spot,Selected Surfaces - W2,1,ibranched,95,
1.59721,,Spot,Selected Surfaces - W2,1,ibranched,96,
3.42856,,Spot,Selected Surfaces - W2,1,ibranched,97,
1.98233,,Spot,Selected Surfaces - W2,1,ibranched,98,
0.415146,,Spot,Selected Surfaces - W2,1,ibranched,99,
1.71166,,Spot,Selected Surfaces - W2,1,ibranched,100,
2.72886,,Spot,Selected Surfaces - W2,1,ibranched,101,
2.10872,,Spot,Selected Surfaces - W2,1,ibranched,102,
0.587105,,Spot,Selected Surfaces - W2,1,ibranched,103,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,104,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,105,
3.22125,,Spot,Selected Surfaces - W2,1,ibranched,106,
1.59719,,Spot,Selected Surfaces - W2,1,ibranched,107,
2.31921,,Spot,Selected Surfaces - W2,1,ibranched,108,
2.23293,,Spot,Selected Surfaces - W2,1,ibranched,109,
2.13339,,Spot,Selected Surfaces - W2,1,ibranched,110,
0.92826,,Spot,Selected Surfaces - W2,1,ibranched,111,
3.00886,,Spot,Selected Surfaces - W2,1,ibranched,112,
2.07565,,Spot,Selected Surfaces - W2,1,ibranched,113,
2.93412,,Spot,Selected Surfaces - W2,1,ibranched,114,
4.08526,,Spot,Selected Surfaces - W2,1,ibranched,115,
1.8001,,Spot,Selected Surfaces - W2,1,ibranched,116,
3.4289,,Spot,Selected Surfaces - W2,1,ibranched,117,
3.00887,,Spot,Selected Surfaces - W2,1,ibranched,118,
2.78479,,Spot,Selected Surfaces - W2,1,ibranched,119,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,121,
1.71163,,Spot,Selected Surfaces - W2,1,ibranched,122,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,123,
3.40211,,Spot,Selected Surfaces - W2,1,ibranched,124,
0.928274,,Spot,Selected Surfaces - W2,1,ibranched,126,
1.32632,,Spot,Selected Surfaces - W2,1,ibranched,127,
2.61905,,Spot,Selected Surfaces - W2,1,ibranched,128,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,129,
2.5524,,Spot,Selected Surfaces - W2,1,ibranched,130,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,131,
2.93545,,Spot,Selected Surfaces - W2,1,ibranched,132,
2.44585,,Spot,Selected Surfaces - W2,1,ibranched,133,
1.93205,,Spot,Selected Surfaces - W2,1,ibranched,134,
1.59719,,Spot,Selected Surfaces - W2,1,ibranched,135,
2.33288,,Spot,Selected Surfaces - W2,1,ibranched,136,
1.71164,,Spot,Selected Surfaces - W2,1,ibranched,137,
0.532434,,Spot,Selected Surfaces - W2,1,ibranched,138,
1.62459,,Spot,Selected Surfaces - W2,1,ibranched,139,
1.76544,,Spot,Selected Surfaces - W2,1,ibranched,141,
1.98235,,Spot,Selected Surfaces - W2,1,ibranched,142,
3.52252,,Spot,Selected Surfaces - W2,1,ibranched,143,
2.49049,,Spot,Selected Surfaces - W2,1,ibranched,144,
2.77739,,Spot,Selected Surfaces - W2,1,ibranched,145,
2.79441,,Spot,Selected Surfaces - W2,1,ibranched,146,
0.74317,,Spot,Selected Surfaces - W2,1,ibranched,147,
2.63245,,Spot,Selected Surfaces - W2,1,ibranched,148,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,149,
2.46765,,Spot,Selected Surfaces - W2,1,ibranched,151,
1.54232,,Spot,Selected Surfaces - W2,1,ibranched,153,
2.80951,,Spot,Selected Surfaces - W2,1,ibranched,154,
2.44901,,Spot,Selected Surfaces - W2,1,ibranched,155,
2.61904,,Spot,Selected Surfaces - W2,1,ibranched,156,
2.88966,,Spot,Selected Surfaces - W2,1,ibranched,157,
2.59949,,Spot,Selected Surfaces - W2,1,ibranched,158,
2.7992,,Spot,Selected Surfaces - W2,1,ibranched,159,
1.08274,,Spot,Selected Surfaces - W2,1,ibranched,160,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,161,
1.59721,,Spot,Selected Surfaces - W2,1,ibranched,162,
2.59951,,Spot,Selected Surfaces - W2,1,ibranched,163,
2.39235,,Spot,Selected Surfaces - W2,1,ibranched,165,
1.71163,,Spot,Selected Surfaces - W2,1,ibranched,166,
2.11676,,Spot,Selected Surfaces - W2,1,ibranched,167,
4.03348,,Spot,Selected Surfaces - W2,1,ibranched,168,
1.49679,,Spot,Selected Surfaces - W2,1,ibranched,169,
2.62979,,Spot,Selected Surfaces - W2,1,ibranched,170,
2.59273,,Spot,Selected Surfaces - W2,1,ibranched,171,
1.95111,,Spot,Selected Surfaces - W2,1,ibranched,172,
2.49807,,Spot,Selected Surfaces - W2,1,ibranched,173,
1.1742,,Spot,Selected Surfaces - W2,1,ibranched,174,
2.16549,,Spot,Selected Surfaces - W2,1,ibranched,175,
1,,Spot,Selected Surfaces - W2,1,ibranched,176,
2.05915,,Spot,Selected Surfaces - W2,1,ibranched,177,
2.16574,,Spot,Selected Surfaces - W2,1,ibranched,178,
3.77606,,Spot,Selected Surfaces - W2,1,ibranched,179,
2.49078,,Spot,Selected Surfaces - W2,1,ibranched,180,
3.2423,,Spot,Selected Surfaces - W2,1,ibranched,181,
2.68404,,Spot,Selected Surfaces - W2,1,ibranched,182,
1.44523,,Spot,Selected Surfaces - W2,1,ibranched,183,
2.11676,,Spot,Selected Surfaces - W2,1,ibranched,184,
2.34109,,Spot,Selected Surfaces - W2,1,ibranched,185,
1.36445,,Spot,Selected Surfaces - W2,1,ibranched,186,
3.15618,,Spot,Selected Surfaces - W2,1,ibranched,187,
3.1011,,Spot,Selected Surfaces - W2,1,ibranched,189,
2.95891,,Spot,Selected Surfaces - W2,1,ibranched,190,
1.8001,,Spot,Selected Surfaces - W2,1,ibranched,191,
2.65813,,Spot,Selected Surfaces - W2,1,ibranched,192,
2.44706,,Spot,Selected Surfaces - W2,1,ibranched,194,
1.85656,,Spot,Selected Surfaces - W2,1,ibranched,195,
2.11678,,Spot,Selected Surfaces - W2,1,ibranched,197,
2.61906,,Spot,Selected Surfaces - W2,1,ibranched,198,
0.830261,,Spot,Selected Surfaces - W2,1,ibranched,199,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,200,
3.40621,,Spot,Selected Surfaces - W2,1,ibranched,201,
1.54229,,Spot,Selected Surfaces - W2,1,ibranched,202,
1.82152,,Spot,Selected Surfaces - W2,1,ibranched,203,
1.98236,,Spot,Selected Surfaces - W2,1,ibranched,204,
3.80951,,Spot,Selected Surfaces - W2,1,ibranched,205,
1.5972,,Spot,Selected Surfaces - W2,1,ibranched,206,
2.10874,,Spot,Selected Surfaces - W2,1,ibranched,207,
2.31215,,Spot,Selected Surfaces - W2,1,ibranched,208,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,212,
1.15961,,Spot,Selected Surfaces - W2,1,ibranched,213,
1.10023,,Spot,Selected Surfaces - W2,1,ibranched,215,
2.26798,,Spot,Selected Surfaces - W2,1,ibranched,220,
2.40247,,Spot,Selected Surfaces - W2,1,ibranched,221,
1.28594,,Spot,Selected Surfaces - W2,1,ibranched,222,
3.85479,,Spot,Selected Surfaces - W2,1,ibranched,224,
3.49311,,Spot,Selected Surfaces - W2,1,ibranched,225,
2.39539,,Spot,Selected Surfaces - W2,1,ibranched,226,
2.93544,,Spot,Selected Surfaces - W2,1,ibranched,227,
2.75576,,Spot,Selected Surfaces - W2,1,ibranched,228,
1.54229,,Spot,Selected Surfaces - W2,1,ibranched,229,
2.9589,,Spot,Selected Surfaces - W2,1,ibranched,230,
2.87373,,Spot,Selected Surfaces - W2,1,ibranched,231,
4.04201,,Spot,Selected Surfaces - W2,1,ibranched,232,
1.82916,,Spot,Selected Surfaces - W2,1,ibranched,233,
2.11676,,Spot,Selected Surfaces - W2,1,ibranched,234,
3.96861,,Spot,Selected Surfaces - W2,1,ibranched,236,
4.69308,,Spot,Selected Surfaces - W2,1,ibranched,237,
3.31774,,Spot,Selected Surfaces - W2,1,ibranched,238,
1.94427,,Spot,Selected Surfaces - W2,1,ibranched,240,
3.32855,,Spot,Selected Surfaces - W2,1,ibranched,241,
1.9002,,Spot,Selected Surfaces - W2,1,ibranched,242,
1.08274,,Spot,Selected Surfaces - W2,1,ibranched,245,
1.31276,,Spot,Selected Surfaces - W2,1,ibranched,246,
