
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
3.22448,,Spot,Selected Surfaces - W2,1,ibranched,0,
3.71312,,Spot,Selected Surfaces - W2,1,ibranched,1,
4.23783,,Spot,Selected Surfaces - W2,1,ibranched,2,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,5,
4.23355,,Spot,Selected Surfaces - W2,1,ibranched,6,
1.98563,,Spot,Selected Surfaces - W2,1,ibranched,7,
2.44904,,Spot,Selected Surfaces - W2,1,ibranched,9,
3.22678,,Spot,Selected Surfaces - W2,1,ibranched,11,
5.38433,,Spot,Selected Surfaces - W2,1,ibranched,12,
1.54229,,Spot,Selected Surfaces - W2,1,ibranched,13,
5.21553,,Spot,Selected Surfaces - W2,1,ibranched,14,
3.78326,,Spot,Selected Surfaces - W2,1,ibranched,17,
2.99961,,Spot,Selected Surfaces - W2,1,ibranched,18,
4.96152,,Spot,Selected Surfaces - W2,1,ibranched,19,
2.08439,,Spot,Selected Surfaces - W2,1,ibranched,21,
5.91569,,Spot,Selected Surfaces - W2,1,ibranched,22,
1.65027,,Spot,Selected Surfaces - W2,1,ibranched,23,
3.45394,,Spot,Selected Surfaces - W2,1,ibranched,24,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,26,
1.31278,,Spot,Selected Surfaces - W2,1,ibranched,27,
0.928288,,Spot,Selected Surfaces - W2,1,ibranched,28,
2.30399,,Spot,Selected Surfaces - W2,1,ibranched,29,
2.52516,,Spot,Selected Surfaces - W2,1,ibranched,30,
3.08499,,Spot,Selected Surfaces - W2,1,ibranched,31,
2.68404,,Spot,Selected Surfaces - W2,1,ibranched,32,
4.27011,,Spot,Selected Surfaces - W2,1,ibranched,33,
1.78674,,Spot,Selected Surfaces - W2,1,ibranched,34,
2.99961,,Spot,Selected Surfaces - W2,1,ibranched,36,
4.6754,,Spot,Selected Surfaces - W2,1,ibranched,37,
1.97094,,Spot,Selected Surfaces - W2,1,ibranched,39,
1.98235,,Spot,Selected Surfaces - W2,1,ibranched,40,
4.63839,,Spot,Selected Surfaces - W2,1,ibranched,41,
4.29021,,Spot,Selected Surfaces - W2,1,ibranched,42,
3.05018,,Spot,Selected Surfaces - W2,1,ibranched,43,
1.97056,,Spot,Selected Surfaces - W2,1,ibranched,44,
3.98664,,Spot,Selected Surfaces - W2,1,ibranched,45,
2.78479,,Spot,Selected Surfaces - W2,1,ibranched,47,
3.89895,,Spot,Selected Surfaces - W2,1,ibranched,49,
3.85479,,Spot,Selected Surfaces - W2,1,ibranched,50,
4.11663,,Spot,Selected Surfaces - W2,1,ibranched,52,
3.34582,,Spot,Selected Surfaces - W2,1,ibranched,53,
2.74048,,Spot,Selected Surfaces - W2,1,ibranched,54,
4.39747,,Spot,Selected Surfaces - W2,1,ibranched,55,
2.83802,,Spot,Selected Surfaces - W2,1,ibranched,56,
2.61904,,Spot,Selected Surfaces - W2,1,ibranched,57,
4.06328,,Spot,Selected Surfaces - W2,1,ibranched,58,
4.15134,,Spot,Selected Surfaces - W2,1,ibranched,59,
3.27465,,Spot,Selected Surfaces - W2,1,ibranched,60,
2.57707,,Spot,Selected Surfaces - W2,1,ibranched,61,
2.89678,,Spot,Selected Surfaces - W2,1,ibranched,62,
2.66497,,Spot,Selected Surfaces - W2,1,ibranched,63,
1,,Spot,Selected Surfaces - W2,1,ibranched,64,
3.31594,,Spot,Selected Surfaces - W2,1,ibranched,65,
4.08858,,Spot,Selected Surfaces - W2,1,ibranched,66,
5.10221,,Spot,Selected Surfaces - W2,1,ibranched,67,
3.14864,,Spot,Selected Surfaces - W2,1,ibranched,68,
4.20728,,Spot,Selected Surfaces - W2,1,ibranched,69,
3.45394,,Spot,Selected Surfaces - W2,1,ibranched,70,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,71,
3.60235,,Spot,Selected Surfaces - W2,1,ibranched,73,
1.29896,,Spot,Selected Surfaces - W2,1,ibranched,74,
2.99358,,Spot,Selected Surfaces - W2,1,ibranched,75,
3.55442,,Spot,Selected Surfaces - W2,1,ibranched,76,
4.40984,,Spot,Selected Surfaces - W2,1,ibranched,77,
4.27008,,Spot,Selected Surfaces - W2,1,ibranched,78,
4.40984,,Spot,Selected Surfaces - W2,1,ibranched,79,
3.26979,,Spot,Selected Surfaces - W2,1,ibranched,80,
2.61906,,Spot,Selected Surfaces - W2,1,ibranched,81,
3.32652,,Spot,Selected Surfaces - W2,1,ibranched,83,
2.72887,,Spot,Selected Surfaces - W2,1,ibranched,85,
5.71051,,Spot,Selected Surfaces - W2,1,ibranched,86,
3.84537,,Spot,Selected Surfaces - W2,1,ibranched,87,
2.65815,,Spot,Selected Surfaces - W2,1,ibranched,88,
1.50163,,Spot,Selected Surfaces - W2,1,ibranched,89,
4.37055,,Spot,Selected Surfaces - W2,1,ibranched,91,
3.64204,,Spot,Selected Surfaces - W2,1,ibranched,93,
3.24824,,Spot,Selected Surfaces - W2,1,ibranched,94,
7.27098,,Spot,Selected Surfaces - W2,1,ibranched,95,
3.44257,,Spot,Selected Surfaces - W2,1,ibranched,96,
5.3843,,Spot,Selected Surfaces - W2,1,ibranched,97,
3.45394,,Spot,Selected Surfaces - W2,1,ibranched,98,
2.88242,,Spot,Selected Surfaces - W2,1,ibranched,99,
5.81549,,Spot,Selected Surfaces - W2,1,ibranched,100,
5.6165,,Spot,Selected Surfaces - W2,1,ibranched,101,
3.68073,,Spot,Selected Surfaces - W2,1,ibranched,102,
1.55986,,Spot,Selected Surfaces - W2,1,ibranched,103,
2.00512,,Spot,Selected Surfaces - W2,1,ibranched,105,
4.80268,,Spot,Selected Surfaces - W2,1,ibranched,106,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,107,
3.42858,,Spot,Selected Surfaces - W2,1,ibranched,108,
3.27465,,Spot,Selected Surfaces - W2,1,ibranched,109,
2.34892,,Spot,Selected Surfaces - W2,1,ibranched,110,
3.64806,,Spot,Selected Surfaces - W2,1,ibranched,111,
4.84497,,Spot,Selected Surfaces - W2,1,ibranched,112,
4.6181,,Spot,Selected Surfaces - W2,1,ibranched,113,
4.52556,,Spot,Selected Surfaces - W2,1,ibranched,114,
2.91216,,Spot,Selected Surfaces - W2,1,ibranched,115,
2.80952,,Spot,Selected Surfaces - W2,1,ibranched,116,
2.71596,,Spot,Selected Surfaces - W2,1,ibranched,117,
4.99615,,Spot,Selected Surfaces - W2,1,ibranched,118,
4.4887,,Spot,Selected Surfaces - W2,1,ibranched,119,
3.45394,,Spot,Selected Surfaces - W2,1,ibranched,120,
3.98665,,Spot,Selected Surfaces - W2,1,ibranched,121,
3.54857,,Spot,Selected Surfaces - W2,1,ibranched,123,
5.36217,,Spot,Selected Surfaces - W2,1,ibranched,124,
5.54612,,Spot,Selected Surfaces - W2,1,ibranched,125,
4.50648,,Spot,Selected Surfaces - W2,1,ibranched,126,
3.0934,,Spot,Selected Surfaces - W2,1,ibranched,127,
4.35837,,Spot,Selected Surfaces - W2,1,ibranched,128,
4.577,,Spot,Selected Surfaces - W2,1,ibranched,129,
5.41372,,Spot,Selected Surfaces - W2,1,ibranched,130,
4.67468,,Spot,Selected Surfaces - W2,1,ibranched,132,
4.40984,,Spot,Selected Surfaces - W2,1,ibranched,133,
3.54051,,Spot,Selected Surfaces - W2,1,ibranched,134,
1.98235,,Spot,Selected Surfaces - W2,1,ibranched,135,
6.82164,,Spot,Selected Surfaces - W2,1,ibranched,136,
3.14498,,Spot,Selected Surfaces - W2,1,ibranched,137,
3.55201,,Spot,Selected Surfaces - W2,1,ibranched,138,
4.62356,,Spot,Selected Surfaces - W2,1,ibranched,139,
3.62407,,Spot,Selected Surfaces - W2,1,ibranched,140,
4.26505,,Spot,Selected Surfaces - W2,1,ibranched,141,
4.27087,,Spot,Selected Surfaces - W2,1,ibranched,142,
4.80363,,Spot,Selected Surfaces - W2,1,ibranched,144,
2.23555,,Spot,Selected Surfaces - W2,1,ibranched,145,
3.55265,,Spot,Selected Surfaces - W2,1,ibranched,146,
3.90162,,Spot,Selected Surfaces - W2,1,ibranched,147,
4.0933,,Spot,Selected Surfaces - W2,1,ibranched,148,
4.36737,,Spot,Selected Surfaces - W2,1,ibranched,149,
6.14193,,Spot,Selected Surfaces - W2,1,ibranched,150,
3.12496,,Spot,Selected Surfaces - W2,1,ibranched,151,
1.24539,,Spot,Selected Surfaces - W2,1,ibranched,152,
3.64807,,Spot,Selected Surfaces - W2,1,ibranched,154,
3.91123,,Spot,Selected Surfaces - W2,1,ibranched,155,
3.18336,,Spot,Selected Surfaces - W2,1,ibranched,157,
5.10489,,Spot,Selected Surfaces - W2,1,ibranched,158,
6.21861,,Spot,Selected Surfaces - W2,1,ibranched,159,
3.92913,,Spot,Selected Surfaces - W2,1,ibranched,160,
3.69911,,Spot,Selected Surfaces - W2,1,ibranched,161,
5.31192,,Spot,Selected Surfaces - W2,1,ibranched,162,
4.50649,,Spot,Selected Surfaces - W2,1,ibranched,169,
4.48589,,Spot,Selected Surfaces - W2,1,ibranched,170,
3.01483,,Spot,Selected Surfaces - W2,1,ibranched,171,
1.96072,,Spot,Selected Surfaces - W2,1,ibranched,172,
3.64208,,Spot,Selected Surfaces - W2,1,ibranched,173,
4.68699,,Spot,Selected Surfaces - W2,1,ibranched,174,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,175,
1.87904,,Spot,Selected Surfaces - W2,1,ibranched,176,
1.20082,,Spot,Selected Surfaces - W2,1,ibranched,177,
1.93838,,Spot,Selected Surfaces - W2,1,ibranched,178,
3.69563,,Spot,Selected Surfaces - W2,1,ibranched,179,
3.30051,,Spot,Selected Surfaces - W2,1,ibranched,181,
1.08275,,Spot,Selected Surfaces - W2,1,ibranched,182,
1.43279,,Spot,Selected Surfaces - W2,1,ibranched,183,
2.08455,,Spot,Selected Surfaces - W2,1,ibranched,184,
2.24215,,Spot,Selected Surfaces - W2,1,ibranched,185,
3.02164,,Spot,Selected Surfaces - W2,1,ibranched,187,
2.71596,,Spot,Selected Surfaces - W2,1,ibranched,188,
2.88103,,Spot,Selected Surfaces - W2,1,ibranched,189,
1.84444,,Spot,Selected Surfaces - W2,1,ibranched,190,
2.20491,,Spot,Selected Surfaces - W2,1,ibranched,193,
2.72887,,Spot,Selected Surfaces - W2,1,ibranched,194,
2.61906,,Spot,Selected Surfaces - W2,1,ibranched,195,
1.85652,,Spot,Selected Surfaces - W2,1,ibranched,196,
2.67176,,Spot,Selected Surfaces - W2,1,ibranched,199,
4.27087,,Spot,Selected Surfaces - W2,1,ibranched,200,
2.89972,,Spot,Selected Surfaces - W2,1,ibranched,202,
5.08544,,Spot,Selected Surfaces - W2,1,ibranched,203,
2.99356,,Spot,Selected Surfaces - W2,1,ibranched,204,
3.81131,,Spot,Selected Surfaces - W2,1,ibranched,205,
2.72886,,Spot,Selected Surfaces - W2,1,ibranched,206,
3.75918,,Spot,Selected Surfaces - W2,1,ibranched,207,
2.30401,,Spot,Selected Surfaces - W2,1,ibranched,208,
2.3411,,Spot,Selected Surfaces - W2,1,ibranched,209,
2.90593,,Spot,Selected Surfaces - W2,1,ibranched,210,
2.65814,,Spot,Selected Surfaces - W2,1,ibranched,211,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,212,
4.49143,,Spot,Selected Surfaces - W2,1,ibranched,213,
2.99961,,Spot,Selected Surfaces - W2,1,ibranched,214,
3.45394,,Spot,Selected Surfaces - W2,1,ibranched,215,
2.96295,,Spot,Selected Surfaces - W2,1,ibranched,216,
5.40031,,Spot,Selected Surfaces - W2,1,ibranched,218,
2.72887,,Spot,Selected Surfaces - W2,1,ibranched,221,
2.61903,,Spot,Selected Surfaces - W2,1,ibranched,222,
2.64934,,Spot,Selected Surfaces - W2,1,ibranched,223,
4.86168,,Spot,Selected Surfaces - W2,1,ibranched,224,
5.16835,,Spot,Selected Surfaces - W2,1,ibranched,225,
1.44048,,Spot,Selected Surfaces - W2,1,ibranched,226,
3.74136,,Spot,Selected Surfaces - W2,1,ibranched,227,
4.64546,,Spot,Selected Surfaces - W2,1,ibranched,228,
4.83771,,Spot,Selected Surfaces - W2,1,ibranched,230,
3.92127,,Spot,Selected Surfaces - W2,1,ibranched,232,
1.85653,,Spot,Selected Surfaces - W2,1,ibranched,233,
5.27535,,Spot,Selected Surfaces - W2,1,ibranched,234,
4.86298,,Spot,Selected Surfaces - W2,1,ibranched,235,
2.62552,,Spot,Selected Surfaces - W2,1,ibranched,236,
3.95581,,Spot,Selected Surfaces - W2,1,ibranched,237,
3.80556,,Spot,Selected Surfaces - W2,1,ibranched,238,
4.99177,,Spot,Selected Surfaces - W2,1,ibranched,239,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,240,
2.23556,,Spot,Selected Surfaces - W2,1,ibranched,241,
3.49312,,Spot,Selected Surfaces - W2,1,ibranched,243,
3.89924,,Spot,Selected Surfaces - W2,1,ibranched,244,
3.16157,,Spot,Selected Surfaces - W2,1,ibranched,245,
4.25839,,Spot,Selected Surfaces - W2,1,ibranched,247,
4.66398,,Spot,Selected Surfaces - W2,1,ibranched,248,
3.62407,,Spot,Selected Surfaces - W2,1,ibranched,249,
2.60473,,Spot,Selected Surfaces - W2,1,ibranched,250,
3.27465,,Spot,Selected Surfaces - W2,1,ibranched,252,
2.8918,,Spot,Selected Surfaces - W2,1,ibranched,253,
5.05477,,Spot,Selected Surfaces - W2,1,ibranched,254,
2.62552,,Spot,Selected Surfaces - W2,1,ibranched,255,
2,,Spot,Selected Surfaces - W2,1,ibranched,258,
2.39236,,Spot,Selected Surfaces - W2,1,ibranched,259,
3.84536,,Spot,Selected Surfaces - W2,1,ibranched,260,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,261,
4.65717,,Spot,Selected Surfaces - W2,1,ibranched,262,
3.80953,,Spot,Selected Surfaces - W2,1,ibranched,264,
2.10871,,Spot,Selected Surfaces - W2,1,ibranched,265,
2.57406,,Spot,Selected Surfaces - W2,1,ibranched,269,
0.809545,,Spot,Selected Surfaces - W2,1,ibranched,270,
3.52798,,Spot,Selected Surfaces - W2,1,ibranched,271,
2.61903,,Spot,Selected Surfaces - W2,1,ibranched,272,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,273,
5.59801,,Spot,Selected Surfaces - W2,1,ibranched,274,
2.99963,,Spot,Selected Surfaces - W2,1,ibranched,275,
3.19438,,Spot,Selected Surfaces - W2,1,ibranched,276,
2.71594,,Spot,Selected Surfaces - W2,1,ibranched,277,
2.55853,,Spot,Selected Surfaces - W2,1,ibranched,278,
4.71885,,Spot,Selected Surfaces - W2,1,ibranched,279,
4.32968,,Spot,Selected Surfaces - W2,1,ibranched,281,
0.88607,,Spot,Selected Surfaces - W2,1,ibranched,282,
2.63244,,Spot,Selected Surfaces - W2,1,ibranched,283,
4.13521,,Spot,Selected Surfaces - W2,1,ibranched,284,
4.80267,,Spot,Selected Surfaces - W2,1,ibranched,286,
3.50927,,Spot,Selected Surfaces - W2,1,ibranched,288,
2.79977,,Spot,Selected Surfaces - W2,1,ibranched,289,
4.91254,,Spot,Selected Surfaces - W2,1,ibranched,291,
2.44565,,Spot,Selected Surfaces - W2,1,ibranched,293,
5.38411,,Spot,Selected Surfaces - W2,1,ibranched,294,
2.65728,,Spot,Selected Surfaces - W2,1,ibranched,295,
4,,Spot,Selected Surfaces - W2,1,ibranched,296,
3.74135,,Spot,Selected Surfaces - W2,1,ibranched,298,
4.23808,,Spot,Selected Surfaces - W2,1,ibranched,299,
3.77004,,Spot,Selected Surfaces - W2,1,ibranched,300,
4.17666,,Spot,Selected Surfaces - W2,1,ibranched,303,
2.65817,,Spot,Selected Surfaces - W2,1,ibranched,304,
4.23022,,Spot,Selected Surfaces - W2,1,ibranched,306,
2.55241,,Spot,Selected Surfaces - W2,1,ibranched,307,
2.81216,,Spot,Selected Surfaces - W2,1,ibranched,308,
3.58892,,Spot,Selected Surfaces - W2,1,ibranched,309,
3.07319,,Spot,Selected Surfaces - W2,1,ibranched,311,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,312,
4.77331,,Spot,Selected Surfaces - W2,1,ibranched,313,
5.76725,,Spot,Selected Surfaces - W2,1,ibranched,315,
3.85478,,Spot,Selected Surfaces - W2,1,ibranched,316,
4.68038,,Spot,Selected Surfaces - W2,1,ibranched,318,
3.552,,Spot,Selected Surfaces - W2,1,ibranched,319,
2.13781,,Spot,Selected Surfaces - W2,1,ibranched,320,
3.64806,,Spot,Selected Surfaces - W2,1,ibranched,321,
4.47544,,Spot,Selected Surfaces - W2,1,ibranched,322,
2.52936,,Spot,Selected Surfaces - W2,1,ibranched,323,
3.64808,,Spot,Selected Surfaces - W2,1,ibranched,324,
2.61419,,Spot,Selected Surfaces - W2,1,ibranched,326,
3.74135,,Spot,Selected Surfaces - W2,1,ibranched,327,
2.23555,,Spot,Selected Surfaces - W2,1,ibranched,328,
2.54129,,Spot,Selected Surfaces - W2,1,ibranched,329,
1,,Spot,Selected Surfaces - W2,1,ibranched,330,
3.63643,,Spot,Selected Surfaces - W2,1,ibranched,332,
4.49101,,Spot,Selected Surfaces - W2,1,ibranched,333,
2.88848,,Spot,Selected Surfaces - W2,1,ibranched,334,
2.44901,,Spot,Selected Surfaces - W2,1,ibranched,336,
2.99964,,Spot,Selected Surfaces - W2,1,ibranched,337,
2.3192,,Spot,Selected Surfaces - W2,1,ibranched,338,
5.41373,,Spot,Selected Surfaces - W2,1,ibranched,339,
3.98665,,Spot,Selected Surfaces - W2,1,ibranched,340,
1.9691,,Spot,Selected Surfaces - W2,1,ibranched,341,
3.56127,,Spot,Selected Surfaces - W2,1,ibranched,342,
1.85179,,Spot,Selected Surfaces - W2,1,ibranched,343,
4.37059,,Spot,Selected Surfaces - W2,1,ibranched,344,
2.66498,,Spot,Selected Surfaces - W2,1,ibranched,345,
2.99961,,Spot,Selected Surfaces - W2,1,ibranched,346,
2.19533,,Spot,Selected Surfaces - W2,1,ibranched,347,
5.61904,,Spot,Selected Surfaces - W2,1,ibranched,348,
4.12286,,Spot,Selected Surfaces - W2,1,ibranched,349,
2.304,,Spot,Selected Surfaces - W2,1,ibranched,351,
3.11211,,Spot,Selected Surfaces - W2,1,ibranched,352,
2.03981,,Spot,Selected Surfaces - W2,1,ibranched,353,
1.85655,,Spot,Selected Surfaces - W2,1,ibranched,354,
3.32652,,Spot,Selected Surfaces - W2,1,ibranched,355,
1.43241,,Spot,Selected Surfaces - W2,1,ibranched,356,
4.23268,,Spot,Selected Surfaces - W2,1,ibranched,357,
2.91993,,Spot,Selected Surfaces - W2,1,ibranched,359,
4.35082,,Spot,Selected Surfaces - W2,1,ibranched,360,
2.07708,,Spot,Selected Surfaces - W2,1,ibranched,361,
1.81852,,Spot,Selected Surfaces - W2,1,ibranched,362,
3.8548,,Spot,Selected Surfaces - W2,1,ibranched,363,
2.94143,,Spot,Selected Surfaces - W2,1,ibranched,364,
2.10874,,Spot,Selected Surfaces - W2,1,ibranched,365,
2.16639,,Spot,Selected Surfaces - W2,1,ibranched,366,
1.60342,,Spot,Selected Surfaces - W2,1,ibranched,367,
3.8998,,Spot,Selected Surfaces - W2,1,ibranched,368,
0.587094,,Spot,Selected Surfaces - W2,1,ibranched,371,
2.9589,,Spot,Selected Surfaces - W2,1,ibranched,372,
2.71597,,Spot,Selected Surfaces - W2,1,ibranched,373,
4.39747,,Spot,Selected Surfaces - W2,1,ibranched,374,
2.61905,,Spot,Selected Surfaces - W2,1,ibranched,375,
2.63245,,Spot,Selected Surfaces - W2,1,ibranched,376,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,377,
