
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
2.68403,,Spot,Selected Surfaces - W2,1,0,
2.84948,,Spot,Selected Surfaces - W2,1,1,
0.897379,,Spot,Selected Surfaces - W2,1,2,
2.28685,,Spot,Selected Surfaces - W2,1,3,
1.88235,,Spot,Selected Surfaces - W2,1,4,
2.63717,,Spot,Selected Surfaces - W2,1,5,
0.587094,,Spot,Selected Surfaces - W2,1,6,
0.971594,,Spot,Selected Surfaces - W2,1,7,
1.96531,,Spot,Selected Surfaces - W2,1,8,
10.3066,,Spot,Selected Surfaces - W2,1,9,
1.26988,,Spot,Selected Surfaces - W2,1,10,
2.04263,,Spot,Selected Surfaces - W2,1,11,
0.764856,,Spot,Selected Surfaces - W2,1,12,
1.72606,,Spot,Selected Surfaces - W2,1,13,
1.72499,,Spot,Selected Surfaces - W2,1,14,
1.48431,,Spot,Selected Surfaces - W2,1,15,
2.61504,,Spot,Selected Surfaces - W2,1,16,
1.8001,,Spot,Selected Surfaces - W2,1,17,
1.31991,,Spot,Selected Surfaces - W2,1,18,
2.58306,,Spot,Selected Surfaces - W2,1,19,
2.20492,,Spot,Selected Surfaces - W2,1,20,
3.92128,,Spot,Selected Surfaces - W2,1,21,
4.96153,,Spot,Selected Surfaces - W2,1,22,
2.59188,,Spot,Selected Surfaces - W2,1,23,
1.1596,,Spot,Selected Surfaces - W2,1,24,
2.2565,,Spot,Selected Surfaces - W2,1,25,
1.74051,,Spot,Selected Surfaces - W2,1,26,
10.6684,,Spot,Selected Surfaces - W2,1,27,
2.65814,,Spot,Selected Surfaces - W2,1,28,
1,,Spot,Selected Surfaces - W2,1,29,
1.53892,,Spot,Selected Surfaces - W2,1,30,
3.393,,Spot,Selected Surfaces - W2,1,31,
4.25838,,Spot,Selected Surfaces - W2,1,32,
1.38284,,Spot,Selected Surfaces - W2,1,33,
2.20493,,Spot,Selected Surfaces - W2,1,34,
1.31346,,Spot,Selected Surfaces - W2,1,35,
2.20492,,Spot,Selected Surfaces - W2,1,36,
1.31277,,Spot,Selected Surfaces - W2,1,37,
2.34834,,Spot,Selected Surfaces - W2,1,38,
1.41499,,Spot,Selected Surfaces - W2,1,39,
2.38623,,Spot,Selected Surfaces - W2,1,40,
2.05992,,Spot,Selected Surfaces - W2,1,41,
1.65026,,Spot,Selected Surfaces - W2,1,42,
1.65026,,Spot,Selected Surfaces - W2,1,43,
1.31277,,Spot,Selected Surfaces - W2,1,44,
0.612387,,Spot,Selected Surfaces - W2,1,45,
2.60886,,Spot,Selected Surfaces - W2,1,46,
2.28536,,Spot,Selected Surfaces - W2,1,47,
0.830276,,Spot,Selected Surfaces - W2,1,48,
2.243,,Spot,Selected Surfaces - W2,1,49,
2.04263,,Spot,Selected Surfaces - W2,1,50,
1.71163,,Spot,Selected Surfaces - W2,1,51,
2.36393,,Spot,Selected Surfaces - W2,1,52,
1.85028,,Spot,Selected Surfaces - W2,1,53,
1.80009,,Spot,Selected Surfaces - W2,1,54,
2.34836,,Spot,Selected Surfaces - W2,1,55,
2.10872,,Spot,Selected Surfaces - W2,1,56,
2.25191,,Spot,Selected Surfaces - W2,1,57,
0.587094,,Spot,Selected Surfaces - W2,1,58,
6.71374,,Spot,Selected Surfaces - W2,1,59,
2.72886,,Spot,Selected Surfaces - W2,1,60,
1.5423,,Spot,Selected Surfaces - W2,1,61,
3.45403,,Spot,Selected Surfaces - W2,1,62,
3.14033,,Spot,Selected Surfaces - W2,1,63,
1.26179,,Spot,Selected Surfaces - W2,1,64,
3.30053,,Spot,Selected Surfaces - W2,1,65,
1.24539,,Spot,Selected Surfaces - W2,1,66,
0.831,,Spot,Selected Surfaces - W2,1,67,
2.42061,,Spot,Selected Surfaces - W2,1,68,
1.31279,,Spot,Selected Surfaces - W2,1,69,
0.928274,,Spot,Selected Surfaces - W2,1,70,
1.72302,,Spot,Selected Surfaces - W2,1,71,
2.80951,,Spot,Selected Surfaces - W2,1,72,
6.19707,,Spot,Selected Surfaces - W2,1,73,
2.64565,,Spot,Selected Surfaces - W2,1,74,
5.38056,,Spot,Selected Surfaces - W2,1,75,
2.05771,,Spot,Selected Surfaces - W2,1,76,
1.08274,,Spot,Selected Surfaces - W2,1,77,
4.12931,,Spot,Selected Surfaces - W2,1,78,
3.42857,,Spot,Selected Surfaces - W2,1,79,
2.42063,,Spot,Selected Surfaces - W2,1,80,
1.85653,,Spot,Selected Surfaces - W2,1,81,
3.13997,,Spot,Selected Surfaces - W2,1,82,
3.12132,,Spot,Selected Surfaces - W2,1,83,
