
Detailed
 ==================== 
Area,Unit,Category,Time,ID,
0.676032,µm^2,Surface,1,0,
0.647074,µm^2,Surface,1,1,
0.62121,µm^2,Surface,1,2,
0.611854,µm^2,Surface,1,3,
0.731742,µm^2,Surface,1,4,
0.60098,µm^2,Surface,1,5,
122.174,µm^2,Surface,1,6,
0.71071,µm^2,Surface,1,7,
0.614176,µm^2,Surface,1,8,
0.793374,µm^2,Surface,1,9,
0.623716,µm^2,Surface,1,10,
37.6752,µm^2,Surface,1,11,
0.611866,µm^2,Surface,1,12,
0.61186,µm^2,Surface,1,13,
0.752212,µm^2,Surface,1,14,
0.641416,µm^2,Surface,1,15,
36.7117,µm^2,Surface,1,16,
0.61186,µm^2,Surface,1,17,
0.599329,µm^2,Surface,1,18,
171.961,µm^2,Surface,1,19,
0.736652,µm^2,Surface,1,20,
0.671444,µm^2,Surface,1,21,
0.618329,µm^2,Surface,1,22,
31.9343,µm^2,Surface,1,23,
0.641964,µm^2,Surface,1,24,
0.65568,µm^2,Surface,1,25,
48.2343,µm^2,Surface,1,26,
84.4906,µm^2,Surface,1,27,
0.493137,µm^2,Surface,1,28,
57.9386,µm^2,Surface,1,29,
0.772924,µm^2,Surface,1,30,
0.0415858,µm^2,Surface,1,31,
0.645958,µm^2,Surface,1,32,
1.31792,µm^2,Surface,1,33,
0.831793,µm^2,Surface,1,34,
1.15308,µm^2,Surface,1,35,
0.46459,µm^2,Surface,1,36,
0.858781,µm^2,Surface,1,37,
0.888259,µm^2,Surface,1,38,
0.962816,µm^2,Surface,1,39,
1.07898,µm^2,Surface,1,40,
0.700589,µm^2,Surface,1,41,
1.01332,µm^2,Surface,1,42,
128.569,µm^2,Surface,1,43,
28.7352,µm^2,Surface,1,44,
1.51799,µm^2,Surface,1,45,
62.8776,µm^2,Surface,1,46,
0.814991,µm^2,Surface,1,47,
113.375,µm^2,Surface,1,48,
0.849767,µm^2,Surface,1,49,
31.1197,µm^2,Surface,1,50,
109.314,µm^2,Surface,1,51,
84.4584,µm^2,Surface,1,52,
32.1188,µm^2,Surface,1,53,
1.07212,µm^2,Surface,1,54,
1.76507,µm^2,Surface,1,55,
173.934,µm^2,Surface,1,56,
75.0338,µm^2,Surface,1,57,
0.728901,µm^2,Surface,1,58,
0.848846,µm^2,Surface,1,59,
7.35647,µm^2,Surface,1,60,
0.763002,µm^2,Surface,1,61,
1.14677,µm^2,Surface,1,62,
0.70651,µm^2,Surface,1,63,
59.6845,µm^2,Surface,1,64,
81.6037,µm^2,Surface,1,65,
0.670597,µm^2,Surface,1,66,
0.0155806,µm^2,Surface,1,67,
0.828027,µm^2,Surface,1,68,
0.63777,µm^2,Surface,1,69,
1.44241,µm^2,Surface,1,70,
0.704173,µm^2,Surface,1,71,
0.6785,µm^2,Surface,1,72,
0.818459,µm^2,Surface,1,73,
30.7617,µm^2,Surface,1,74,
0.729133,µm^2,Surface,1,75,
1.40292,µm^2,Surface,1,76,
0.872723,µm^2,Surface,1,77,
0.848274,µm^2,Surface,1,78,
0.00187,µm^2,Surface,1,79,
67.2196,µm^2,Surface,1,80,
0.318546,µm^2,Surface,1,81,
0.520411,µm^2,Surface,1,82,
0.719311,µm^2,Surface,1,83,
0.614924,µm^2,Surface,1,84,
0.636138,µm^2,Surface,1,85,
0.732609,µm^2,Surface,1,86,
1.13785,µm^2,Surface,1,87,
0.717646,µm^2,Surface,1,88,
0.614175,µm^2,Surface,1,89,
0.882195,µm^2,Surface,1,90,
0.714941,µm^2,Surface,1,91,
0.312483,µm^2,Surface,1,92,
0.852529,µm^2,Surface,1,93,
0.633683,µm^2,Surface,1,94,
0.665916,µm^2,Surface,1,95,
55.4692,µm^2,Surface,1,96,
0.680975,µm^2,Surface,1,97,
0.74211,µm^2,Surface,1,98,
0.77485,µm^2,Surface,1,99,
0.675151,µm^2,Surface,1,100,
0.665916,µm^2,Surface,1,101,
0.692317,µm^2,Surface,1,102,
1.17351,µm^2,Surface,1,103,
1.10024,µm^2,Surface,1,104,
1.08126,µm^2,Surface,1,105,
0.890884,µm^2,Surface,1,106,
1.11408,µm^2,Surface,1,107,
48.3407,µm^2,Surface,1,108,
0.996525,µm^2,Surface,1,109,
0.61186,µm^2,Surface,1,110,
0.774858,µm^2,Surface,1,111,
10.6096,µm^2,Surface,1,112,
1.08799,µm^2,Surface,1,113,
0.819536,µm^2,Surface,1,114,
0.641459,µm^2,Surface,1,115,
0.856834,µm^2,Surface,1,116,
0.353908,µm^2,Surface,1,117,
22.5186,µm^2,Surface,1,118,
10.1955,µm^2,Surface,1,119,
0.61186,µm^2,Surface,1,120,
0.552656,µm^2,Surface,1,121,
116.957,µm^2,Surface,1,122,
1.06697,µm^2,Surface,1,123,
0.611854,µm^2,Surface,1,124,
0.911622,µm^2,Surface,1,125,
1.24729,µm^2,Surface,1,126,
0.900128,µm^2,Surface,1,127,
0.801052,µm^2,Surface,1,128,
46.4057,µm^2,Surface,1,129,
0.925703,µm^2,Surface,1,130,
1.09679,µm^2,Surface,1,131,
0.449859,µm^2,Surface,1,132,
0.812786,µm^2,Surface,1,133,
0.087169,µm^2,Surface,1,134,
0.353556,µm^2,Surface,1,135,
1.45542,µm^2,Surface,1,136,
1.21771,µm^2,Surface,1,137,
71.2023,µm^2,Surface,1,138,
1.20798,µm^2,Surface,1,139,
0.799127,µm^2,Surface,1,140,
1.02384,µm^2,Surface,1,141,
0.962684,µm^2,Surface,1,142,
48.6396,µm^2,Surface,1,143,
1.29914,µm^2,Surface,1,144,
1.09338,µm^2,Surface,1,145,
0.637757,µm^2,Surface,1,146,
1.11836,µm^2,Surface,1,147,
0.168378,µm^2,Surface,1,148,
0.906791,µm^2,Surface,1,149,
0.972491,µm^2,Surface,1,150,
0.769445,µm^2,Surface,1,151,
2.23571,µm^2,Surface,1,152,
74.043,µm^2,Surface,1,153,
0.649567,µm^2,Surface,1,154,
50.6371,µm^2,Surface,1,155,
0.611872,µm^2,Surface,1,156,
0.611854,µm^2,Surface,1,157,
1.02413,µm^2,Surface,1,158,
0.611854,µm^2,Surface,1,159,
0.962739,µm^2,Surface,1,160,
0.790283,µm^2,Surface,1,161,
150.862,µm^2,Surface,1,162,
0.0442807,µm^2,Surface,1,163,
0.772694,µm^2,Surface,1,164,
0.94848,µm^2,Surface,1,165,
0.655922,µm^2,Surface,1,166,
