
Detailed
 ==================== 
Area,Unit,Category,Time,ID,
0.125411,µm^2,Surface,1,0,
0.532192,µm^2,Surface,1,1,
1.34862,µm^2,Surface,1,2,
0.00125738,µm^2,Surface,1,3,
11.5481,µm^2,Surface,1,4,
0.0841718,µm^2,Surface,1,5,
0.766496,µm^2,Surface,1,6,
0.160911,µm^2,Surface,1,7,
0.00277731,µm^2,Surface,1,8,
29.4545,µm^2,Surface,1,9,
0.0306201,µm^2,Surface,1,10,
5.61444,µm^2,Surface,1,11,
0.0479512,µm^2,Surface,1,12,
4.9811,µm^2,Surface,1,13,
0.501288,µm^2,Surface,1,14,
1.56781,µm^2,Surface,1,15,
0.787452,µm^2,Surface,1,16,
0.449466,µm^2,Surface,1,17,
6.86631,µm^2,Surface,1,18,
0.924831,µm^2,Surface,1,19,
0.173127,µm^2,Surface,1,20,
0.237494,µm^2,Surface,1,21,
30.1913,µm^2,Surface,1,22,
6.19821,µm^2,Surface,1,23,
0.00565221,µm^2,Surface,1,24,
0.336823,µm^2,Surface,1,25,
0.0187721,µm^2,Surface,1,26,
0.00151743,µm^2,Surface,1,27,
27.3314,µm^2,Surface,1,28,
0.316613,µm^2,Surface,1,29,
0.00748588,µm^2,Surface,1,30,
0.0281741,µm^2,Surface,1,31,
0.03963,µm^2,Surface,1,32,
0.0994071,µm^2,Surface,1,33,
7.60364,µm^2,Surface,1,34,
0.427345,µm^2,Surface,1,35,
1.04993e-05,µm^2,Surface,1,36,
0.216942,µm^2,Surface,1,37,
1.11305,µm^2,Surface,1,38,
0.404438,µm^2,Surface,1,39,
5.45998,µm^2,Surface,1,40,
0.310487,µm^2,Surface,1,41,
0.525119,µm^2,Surface,1,42,
0.21423,µm^2,Surface,1,43,
0.104232,µm^2,Surface,1,44,
1.54839,µm^2,Surface,1,45,
0.0291443,µm^2,Surface,1,46,
0.318664,µm^2,Surface,1,47,
2.10375,µm^2,Surface,1,48,
0.210298,µm^2,Surface,1,49,
0.580136,µm^2,Surface,1,50,
37.6726,µm^2,Surface,1,51,
0.267722,µm^2,Surface,1,52,
0.438276,µm^2,Surface,1,53,
50.2208,µm^2,Surface,1,54,
0.16356,µm^2,Surface,1,55,
0.270942,µm^2,Surface,1,56,
0.000846307,µm^2,Surface,1,57,
0.107325,µm^2,Surface,1,58,
3.55202,µm^2,Surface,1,59,
3.66813,µm^2,Surface,1,60,
1.10731,µm^2,Surface,1,61,
0.117217,µm^2,Surface,1,62,
0.0418534,µm^2,Surface,1,63,
1.01986,µm^2,Surface,1,64,
1.12395,µm^2,Surface,1,65,
6.35933,µm^2,Surface,1,66,
0.289425,µm^2,Surface,1,67,
0.134295,µm^2,Surface,1,68,
13.4018,µm^2,Surface,1,69,
0.0224065,µm^2,Surface,1,70,
0.000297664,µm^2,Surface,1,71,
0.17006,µm^2,Surface,1,72,
0.0261387,µm^2,Surface,1,73,
0.00610599,µm^2,Surface,1,74,
0.0570418,µm^2,Surface,1,75,
0.0667974,µm^2,Surface,1,76,
0.153626,µm^2,Surface,1,77,
0.414367,µm^2,Surface,1,78,
0.948454,µm^2,Surface,1,79,
0.000671955,µm^2,Surface,1,80,
0.00255142,µm^2,Surface,1,81,
0.160141,µm^2,Surface,1,82,
0.0584105,µm^2,Surface,1,83,
2.12367,µm^2,Surface,1,84,
0.135104,µm^2,Surface,1,85,
0.0970943,µm^2,Surface,1,86,
0.104035,µm^2,Surface,1,87,
0.419339,µm^2,Surface,1,88,
0.119257,µm^2,Surface,1,89,
0.0124045,µm^2,Surface,1,90,
0.173233,µm^2,Surface,1,91,
0.0177927,µm^2,Surface,1,92,
0.0281773,µm^2,Surface,1,93,
0.756595,µm^2,Surface,1,94,
0.225463,µm^2,Surface,1,95,
0.0270363,µm^2,Surface,1,96,
1.46116,µm^2,Surface,1,97,
0.150662,µm^2,Surface,1,98,
12.9135,µm^2,Surface,1,99,
10.2091,µm^2,Surface,1,100,
20.95,µm^2,Surface,1,101,
10.5023,µm^2,Surface,1,102,
0.434688,µm^2,Surface,1,103,
20.2108,µm^2,Surface,1,104,
9.36022,µm^2,Surface,1,105,
4.28606,µm^2,Surface,1,106,
8.27288,µm^2,Surface,1,107,
0.228263,µm^2,Surface,1,108,
0.000336095,µm^2,Surface,1,109,
1.00372,µm^2,Surface,1,110,
25.1925,µm^2,Surface,1,111,
0.290225,µm^2,Surface,1,112,
0.0249954,µm^2,Surface,1,113,
0.0702901,µm^2,Surface,1,114,
0.381335,µm^2,Surface,1,115,
0.58652,µm^2,Surface,1,116,
8.07346,µm^2,Surface,1,117,
0.0537162,µm^2,Surface,1,118,
0.0956017,µm^2,Surface,1,119,
0.354182,µm^2,Surface,1,120,
0.0634049,µm^2,Surface,1,121,
0.0520751,µm^2,Surface,1,122,
10.7706,µm^2,Surface,1,123,
0.504501,µm^2,Surface,1,124,
0.0588656,µm^2,Surface,1,125,
0.505891,µm^2,Surface,1,126,
0.813109,µm^2,Surface,1,127,
1.05731,µm^2,Surface,1,128,
0.0173185,µm^2,Surface,1,129,
0.636073,µm^2,Surface,1,130,
0.290087,µm^2,Surface,1,131,
12.0998,µm^2,Surface,1,132,
0.124849,µm^2,Surface,1,133,
0.491449,µm^2,Surface,1,134,
0.430609,µm^2,Surface,1,135,
0.200135,µm^2,Surface,1,136,
3.21516,µm^2,Surface,1,137,
0.150746,µm^2,Surface,1,138,
0.974412,µm^2,Surface,1,139,
0.13733,µm^2,Surface,1,140,
0.324463,µm^2,Surface,1,141,
0.226523,µm^2,Surface,1,142,
0.202902,µm^2,Surface,1,143,
0.145458,µm^2,Surface,1,144,
0.287462,µm^2,Surface,1,145,
36.9507,µm^2,Surface,1,146,
0.606599,µm^2,Surface,1,147,
0.0751308,µm^2,Surface,1,148,
10.0963,µm^2,Surface,1,149,
0.0600805,µm^2,Surface,1,150,
0.0110288,µm^2,Surface,1,151,
0.212419,µm^2,Surface,1,152,
0.286702,µm^2,Surface,1,153,
2.1638,µm^2,Surface,1,154,
0.295333,µm^2,Surface,1,155,
1.02105,µm^2,Surface,1,156,
