
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
6.63957,,Spot,Selected Surfaces - W2,1,0,
25.0939,,Spot,Selected Surfaces - W2,1,1,
16.95,,Spot,Selected Surfaces - W2,1,2,
2.31921,,Spot,Selected Surfaces - W2,1,3,
25.441,,Spot,Selected Surfaces - W2,1,4,
25.1565,,Spot,Selected Surfaces - W2,1,5,
11.9108,,Spot,Selected Surfaces - W2,1,6,
24.9595,,Spot,Selected Surfaces - W2,1,7,
1.76127,,Spot,Selected Surfaces - W2,1,8,
6.83144,,Spot,Selected Surfaces - W2,1,9,
15.4639,,Spot,Selected Surfaces - W2,1,10,
19.8359,,Spot,Selected Surfaces - W2,1,11,
20.5306,,Spot,Selected Surfaces - W2,1,12,
17.2778,,Spot,Selected Surfaces - W2,1,13,
26.2772,,Spot,Selected Surfaces - W2,1,14,
15.6387,,Spot,Selected Surfaces - W2,1,15,
1.68274,,Spot,Selected Surfaces - W2,1,16,
1.71166,,Spot,Selected Surfaces - W2,1,17,
8.22343,,Spot,Selected Surfaces - W2,1,18,
3.57033,,Spot,Selected Surfaces - W2,1,19,
8.27735,,Spot,Selected Surfaces - W2,1,20,
22.0318,,Spot,Selected Surfaces - W2,1,21,
25.6782,,Spot,Selected Surfaces - W2,1,22,
12.458,,Spot,Selected Surfaces - W2,1,23,
23.8957,,Spot,Selected Surfaces - W2,1,24,
2.304,,Spot,Selected Surfaces - W2,1,25,
14.3049,,Spot,Selected Surfaces - W2,1,26,
17.888,,Spot,Selected Surfaces - W2,1,27,
15.4081,,Spot,Selected Surfaces - W2,1,28,
23.968,,Spot,Selected Surfaces - W2,1,29,
6.40172,,Spot,Selected Surfaces - W2,1,30,
1.85652,,Spot,Selected Surfaces - W2,1,31,
27.8159,,Spot,Selected Surfaces - W2,1,32,
24.7595,,Spot,Selected Surfaces - W2,1,33,
16.1676,,Spot,Selected Surfaces - W2,1,34,
24.2785,,Spot,Selected Surfaces - W2,1,35,
6.65798,,Spot,Selected Surfaces - W2,1,36,
22.1957,,Spot,Selected Surfaces - W2,1,37,
19.6466,,Spot,Selected Surfaces - W2,1,38,
2.30683,,Spot,Selected Surfaces - W2,1,39,
17.0881,,Spot,Selected Surfaces - W2,1,40,
12.0303,,Spot,Selected Surfaces - W2,1,41,
24.6054,,Spot,Selected Surfaces - W2,1,42,
15.71,,Spot,Selected Surfaces - W2,1,43,
24.9262,,Spot,Selected Surfaces - W2,1,44,
24.4255,,Spot,Selected Surfaces - W2,1,45,
16.0738,,Spot,Selected Surfaces - W2,1,46,
12.4303,,Spot,Selected Surfaces - W2,1,47,
29.992,,Spot,Selected Surfaces - W2,1,48,
21.3943,,Spot,Selected Surfaces - W2,1,49,
6.65781,,Spot,Selected Surfaces - W2,1,50,
17.9434,,Spot,Selected Surfaces - W2,1,51,
10.4816,,Spot,Selected Surfaces - W2,1,52,
1.29974,,Spot,Selected Surfaces - W2,1,53,
1.59719,,Spot,Selected Surfaces - W2,1,54,
15.1657,,Spot,Selected Surfaces - W2,1,55,
22.0373,,Spot,Selected Surfaces - W2,1,56,
8.41959,,Spot,Selected Surfaces - W2,1,57,
23.5816,,Spot,Selected Surfaces - W2,1,58,
26.5193,,Spot,Selected Surfaces - W2,1,59,
12.1606,,Spot,Selected Surfaces - W2,1,60,
2.12564,,Spot,Selected Surfaces - W2,1,61,
18.5157,,Spot,Selected Surfaces - W2,1,62,
17.0394,,Spot,Selected Surfaces - W2,1,63,
10.109,,Spot,Selected Surfaces - W2,1,64,
11.7228,,Spot,Selected Surfaces - W2,1,65,
21.0914,,Spot,Selected Surfaces - W2,1,66,
3.25492,,Spot,Selected Surfaces - W2,1,67,
24.9007,,Spot,Selected Surfaces - W2,1,68,
22.5933,,Spot,Selected Surfaces - W2,1,69,
7.71973,,Spot,Selected Surfaces - W2,1,70,
0.92826,,Spot,Selected Surfaces - W2,1,71,
5.79799,,Spot,Selected Surfaces - W2,1,72,
20.2794,,Spot,Selected Surfaces - W2,1,73,
11.1608,,Spot,Selected Surfaces - W2,1,74,
7.89843,,Spot,Selected Surfaces - W2,1,75,
6.29821,,Spot,Selected Surfaces - W2,1,76,
8.59983,,Spot,Selected Surfaces - W2,1,77,
3.13996,,Spot,Selected Surfaces - W2,1,78,
12.6653,,Spot,Selected Surfaces - W2,1,79,
25.1663,,Spot,Selected Surfaces - W2,1,80,
22.5302,,Spot,Selected Surfaces - W2,1,81,
19.5587,,Spot,Selected Surfaces - W2,1,82,
2.35606,,Spot,Selected Surfaces - W2,1,83,
23.3721,,Spot,Selected Surfaces - W2,1,84,
11.4519,,Spot,Selected Surfaces - W2,1,85,
25.9111,,Spot,Selected Surfaces - W2,1,86,
5.68376,,Spot,Selected Surfaces - W2,1,87,
21.4963,,Spot,Selected Surfaces - W2,1,88,
12.4113,,Spot,Selected Surfaces - W2,1,89,
20.9048,,Spot,Selected Surfaces - W2,1,90,
16.0757,,Spot,Selected Surfaces - W2,1,91,
25.5579,,Spot,Selected Surfaces - W2,1,92,
24.9833,,Spot,Selected Surfaces - W2,1,93,
25.0503,,Spot,Selected Surfaces - W2,1,94,
24.2982,,Spot,Selected Surfaces - W2,1,95,
22.5264,,Spot,Selected Surfaces - W2,1,96,
25.1589,,Spot,Selected Surfaces - W2,1,97,
26.6424,,Spot,Selected Surfaces - W2,1,98,
4.41729,,Spot,Selected Surfaces - W2,1,99,
7.83054,,Spot,Selected Surfaces - W2,1,100,
25.7884,,Spot,Selected Surfaces - W2,1,101,
24.0024,,Spot,Selected Surfaces - W2,1,102,
6.76905,,Spot,Selected Surfaces - W2,1,103,
11.9751,,Spot,Selected Surfaces - W2,1,104,
30.0931,,Spot,Selected Surfaces - W2,1,105,
21.551,,Spot,Selected Surfaces - W2,1,106,
18.8367,,Spot,Selected Surfaces - W2,1,107,
21.9727,,Spot,Selected Surfaces - W2,1,108,
10.5018,,Spot,Selected Surfaces - W2,1,109,
7.8085,,Spot,Selected Surfaces - W2,1,110,
27.2826,,Spot,Selected Surfaces - W2,1,111,
12.3234,,Spot,Selected Surfaces - W2,1,112,
30.6843,,Spot,Selected Surfaces - W2,1,113,
30.2427,,Spot,Selected Surfaces - W2,1,114,
29.3543,,Spot,Selected Surfaces - W2,1,115,
