
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
1.80011,,Spot,Selected Surfaces - W0,1,0,
3.32235,,Spot,Selected Surfaces - W0,1,1,
2.57666,,Spot,Selected Surfaces - W0,1,2,
1.21245,,Spot,Selected Surfaces - W0,1,3,
1.99392,,Spot,Selected Surfaces - W0,1,4,
1.66739,,Spot,Selected Surfaces - W0,1,5,
3.19259,,Spot,Selected Surfaces - W0,1,6,
1.53398,,Spot,Selected Surfaces - W0,1,7,
5.75319,,Spot,Selected Surfaces - W0,1,8,
1.53841,,Spot,Selected Surfaces - W0,1,9,
1.80009,,Spot,Selected Surfaces - W0,1,10,
2.20003,,Spot,Selected Surfaces - W0,1,11,
1.7495,,Spot,Selected Surfaces - W0,1,12,
0.497305,,Spot,Selected Surfaces - W0,1,13,
3.52798,,Spot,Selected Surfaces - W0,1,14,
1.95676,,Spot,Selected Surfaces - W0,1,15,
3.85479,,Spot,Selected Surfaces - W0,1,16,
3.02133,,Spot,Selected Surfaces - W0,1,17,
1.55061,,Spot,Selected Surfaces - W0,1,18,
2.80951,,Spot,Selected Surfaces - W0,1,19,
1.49254,,Spot,Selected Surfaces - W0,1,20,
1.58987,,Spot,Selected Surfaces - W0,1,21,
2.37813,,Spot,Selected Surfaces - W0,1,22,
0.415131,,Spot,Selected Surfaces - W0,1,23,
2.909,,Spot,Selected Surfaces - W0,1,24,
1.72242,,Spot,Selected Surfaces - W0,1,25,
1.98234,,Spot,Selected Surfaces - W0,1,26,
3.31595,,Spot,Selected Surfaces - W0,1,27,
1.29974,,Spot,Selected Surfaces - W0,1,28,
2.09474,,Spot,Selected Surfaces - W0,1,29,
3.9596,,Spot,Selected Surfaces - W0,1,30,
4.19803,,Spot,Selected Surfaces - W0,1,31,
4.12666,,Spot,Selected Surfaces - W0,1,32,
3.31595,,Spot,Selected Surfaces - W0,1,33,
2.31507,,Spot,Selected Surfaces - W0,1,34,
3.10585,,Spot,Selected Surfaces - W0,1,35,
1.40878,,Spot,Selected Surfaces - W0,1,36,
2.44702,,Spot,Selected Surfaces - W0,1,37,
2.2362,,Spot,Selected Surfaces - W0,1,38,
4.36584,,Spot,Selected Surfaces - W0,1,39,
1.98236,,Spot,Selected Surfaces - W0,1,40,
1.40791,,Spot,Selected Surfaces - W0,1,41,
3.44113,,Spot,Selected Surfaces - W0,1,42,
2.69315,,Spot,Selected Surfaces - W0,1,43,
3.15618,,Spot,Selected Surfaces - W0,1,44,
2.10871,,Spot,Selected Surfaces - W0,1,45,
2.93292,,Spot,Selected Surfaces - W0,1,46,
0.415131,,Spot,Selected Surfaces - W0,1,47,
2.58723,,Spot,Selected Surfaces - W0,1,48,
