
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
5.39153,µm,Spot,Selected Surfaces - W2,1,ibranched,0,
1.8001,µm,Spot,Selected Surfaces - W2,1,ibranched,2,
4.6754,µm,Spot,Selected Surfaces - W2,1,ibranched,3,
4.07661,µm,Spot,Selected Surfaces - W2,1,ibranched,4,
2.73839,µm,Spot,Selected Surfaces - W2,1,ibranched,6,
2.5524,µm,Spot,Selected Surfaces - W2,1,ibranched,7,
3.27466,µm,Spot,Selected Surfaces - W2,1,ibranched,8,
3.02859,µm,Spot,Selected Surfaces - W2,1,ibranched,9,
5.4328,µm,Spot,Selected Surfaces - W2,1,ibranched,11,
9.18786,µm,Spot,Selected Surfaces - W2,1,ibranched,13,
1.49324,µm,Spot,Selected Surfaces - W2,1,ibranched,14,
4.52557,µm,Spot,Selected Surfaces - W2,1,ibranched,15,
1.60194,µm,Spot,Selected Surfaces - W2,1,ibranched,17,
3.22126,µm,Spot,Selected Surfaces - W2,1,ibranched,18,
2.13245,µm,Spot,Selected Surfaces - W2,1,ibranched,19,
3.11277,µm,Spot,Selected Surfaces - W2,1,ibranched,20,
2.2116,µm,Spot,Selected Surfaces - W2,1,ibranched,23,
3.96333,µm,Spot,Selected Surfaces - W2,1,ibranched,25,
3.11278,µm,Spot,Selected Surfaces - W2,1,ibranched,27,
7.29613,µm,Spot,Selected Surfaces - W2,1,ibranched,29,
4.85457,µm,Spot,Selected Surfaces - W2,1,ibranched,30,
3.35267,µm,Spot,Selected Surfaces - W2,1,ibranched,31,
2.44979,µm,Spot,Selected Surfaces - W2,1,ibranched,32,
2.75222,µm,Spot,Selected Surfaces - W2,1,ibranched,33,
3.47878,µm,Spot,Selected Surfaces - W2,1,ibranched,34,
0.961547,µm,Spot,Selected Surfaces - W2,1,ibranched,37,
10.7575,µm,Spot,Selected Surfaces - W2,1,ibranched,38,
4.4727,µm,Spot,Selected Surfaces - W2,1,ibranched,39,
3.85479,µm,Spot,Selected Surfaces - W2,1,ibranched,40,
5.798,µm,Spot,Selected Surfaces - W2,1,ibranched,41,
5.03175,µm,Spot,Selected Surfaces - W2,1,ibranched,44,
4.50744,µm,Spot,Selected Surfaces - W2,1,ibranched,45,
6.52592,µm,Spot,Selected Surfaces - W2,1,ibranched,46,
4.78471,µm,Spot,Selected Surfaces - W2,1,ibranched,48,
6.20273,µm,Spot,Selected Surfaces - W2,1,ibranched,49,
11.2333,µm,Spot,Selected Surfaces - W2,1,ibranched,50,
2.11677,µm,Spot,Selected Surfaces - W2,1,ibranched,51,
3.80952,µm,Spot,Selected Surfaces - W2,1,ibranched,52,
3.64807,µm,Spot,Selected Surfaces - W2,1,ibranched,53,
4.50648,µm,Spot,Selected Surfaces - W2,1,ibranched,55,
4.23783,µm,Spot,Selected Surfaces - W2,1,ibranched,56,
3.52798,µm,Spot,Selected Surfaces - W2,1,ibranched,57,
2.75858,µm,Spot,Selected Surfaces - W2,1,ibranched,59,
10.6412,µm,Spot,Selected Surfaces - W2,1,ibranched,60,
2.3192,µm,Spot,Selected Surfaces - W2,1,ibranched,61,
4.36727,µm,Spot,Selected Surfaces - W2,1,ibranched,62,
3.34669,µm,Spot,Selected Surfaces - W2,1,ibranched,63,
4.79475,µm,Spot,Selected Surfaces - W2,1,ibranched,64,
3.32106,µm,Spot,Selected Surfaces - W2,1,ibranched,65,
10.5469,µm,Spot,Selected Surfaces - W2,1,ibranched,67,
3.23322,µm,Spot,Selected Surfaces - W2,1,ibranched,71,
4.6754,µm,Spot,Selected Surfaces - W2,1,ibranched,72,
4.1063,µm,Spot,Selected Surfaces - W2,1,ibranched,75,
3.14033,µm,Spot,Selected Surfaces - W2,1,ibranched,77,
5.65178,µm,Spot,Selected Surfaces - W2,1,ibranched,78,
3.17952,µm,Spot,Selected Surfaces - W2,1,ibranched,83,
4.58393,µm,Spot,Selected Surfaces - W2,1,ibranched,87,
7.10402,µm,Spot,Selected Surfaces - W2,1,ibranched,88,
8.02902,µm,Spot,Selected Surfaces - W2,1,ibranched,89,
1.32176,µm,Spot,Selected Surfaces - W2,1,ibranched,105,
3.62407,µm,Spot,Selected Surfaces - W2,1,ibranched,106,
3.04604,µm,Spot,Selected Surfaces - W2,1,ibranched,108,
2.07472,µm,Spot,Selected Surfaces - W2,1,ibranched,110,
3.67162,µm,Spot,Selected Surfaces - W2,1,ibranched,113,
4.07766,µm,Spot,Selected Surfaces - W2,1,ibranched,115,
3.62404,µm,Spot,Selected Surfaces - W2,1,ibranched,116,
1.24087,µm,Spot,Selected Surfaces - W2,1,ibranched,118,
7.21136,µm,Spot,Selected Surfaces - W2,1,ibranched,119,
4.87391,µm,Spot,Selected Surfaces - W2,1,ibranched,121,
7.27448,µm,Spot,Selected Surfaces - W2,1,ibranched,126,
4.10921,µm,Spot,Selected Surfaces - W2,1,ibranched,131,
9.18374,µm,Spot,Selected Surfaces - W2,1,ibranched,132,
2.73797,µm,Spot,Selected Surfaces - W2,1,ibranched,134,
2.87929,µm,Spot,Selected Surfaces - W2,1,ibranched,137,
4.7847,µm,Spot,Selected Surfaces - W2,1,ibranched,138,
3.27465,µm,Spot,Selected Surfaces - W2,1,ibranched,139,
4.4711,µm,Spot,Selected Surfaces - W2,1,ibranched,142,
6.82217,µm,Spot,Selected Surfaces - W2,1,ibranched,143,
4.27087,µm,Spot,Selected Surfaces - W2,1,ibranched,144,
7.08245,µm,Spot,Selected Surfaces - W2,1,ibranched,145,
5.14901,µm,Spot,Selected Surfaces - W2,1,ibranched,149,
2.97674,µm,Spot,Selected Surfaces - W2,1,ibranched,154,
7.97331,µm,Spot,Selected Surfaces - W2,1,ibranched,155,
4.49463,µm,Spot,Selected Surfaces - W2,1,ibranched,160,
4.57042,µm,Spot,Selected Surfaces - W2,1,ibranched,165,
5.30114,µm,Spot,Selected Surfaces - W2,1,ibranched,168,
1.59719,µm,Spot,Selected Surfaces - W2,1,ibranched,173,
2.04263,µm,Spot,Selected Surfaces - W2,1,ibranched,177,
2.2765,µm,Spot,Selected Surfaces - W2,1,ibranched,178,
6.07138,µm,Spot,Selected Surfaces - W2,1,ibranched,179,
7.1671,µm,Spot,Selected Surfaces - W2,1,ibranched,180,
6.05717,µm,Spot,Selected Surfaces - W2,1,ibranched,181,
2.41739,µm,Spot,Selected Surfaces - W2,1,ibranched,183,
1.42157,µm,Spot,Selected Surfaces - W2,1,ibranched,186,
3.06837,µm,Spot,Selected Surfaces - W2,1,ibranched,187,
6.25661,µm,Spot,Selected Surfaces - W2,1,ibranched,188,
7.16883,µm,Spot,Selected Surfaces - W2,1,ibranched,189,
4.21385,µm,Spot,Selected Surfaces - W2,1,ibranched,199,
3.71039,µm,Spot,Selected Surfaces - W2,1,ibranched,200,
2.59951,µm,Spot,Selected Surfaces - W2,1,ibranched,202,
3.8768,µm,Spot,Selected Surfaces - W2,1,ibranched,208,
3.64807,µm,Spot,Selected Surfaces - W2,1,ibranched,211,
4.93914,µm,Spot,Selected Surfaces - W2,1,ibranched,213,
1.2841,µm,Spot,Selected Surfaces - W2,1,ibranched,214,
5.03435,µm,Spot,Selected Surfaces - W2,1,ibranched,215,
2.66497,µm,Spot,Selected Surfaces - W2,1,ibranched,218,
5.41372,µm,Spot,Selected Surfaces - W2,1,ibranched,220,
3.62407,µm,Spot,Selected Surfaces - W2,1,ibranched,225,
3.82339,µm,Spot,Selected Surfaces - W2,1,ibranched,226,
2.84002,µm,Spot,Selected Surfaces - W2,1,ibranched,227,
4.33829,µm,Spot,Selected Surfaces - W2,1,ibranched,235,
1.15961,µm,Spot,Selected Surfaces - W2,1,ibranched,236,
1.49679,µm,Spot,Selected Surfaces - W2,1,ibranched,239,
2.8618,µm,Spot,Selected Surfaces - W2,1,ibranched,243,
2.08439,µm,Spot,Selected Surfaces - W2,1,ibranched,244,
3.22126,µm,Spot,Selected Surfaces - W2,1,ibranched,245,
2.02747,µm,Spot,Selected Surfaces - W2,1,ibranched,248,
1.98235,µm,Spot,Selected Surfaces - W2,1,ibranched,250,
3.8363,µm,Spot,Selected Surfaces - W2,1,ibranched,253,
6.03223,µm,Spot,Selected Surfaces - W2,1,ibranched,254,
4.85463,µm,Spot,Selected Surfaces - W2,1,ibranched,256,
1.29974,µm,Spot,Selected Surfaces - W2,1,ibranched,260,
4.4173,µm,Spot,Selected Surfaces - W2,1,ibranched,262,
5.53611,µm,Spot,Selected Surfaces - W2,1,ibranched,264,
5.28486,µm,Spot,Selected Surfaces - W2,1,ibranched,269,
6.4017,µm,Spot,Selected Surfaces - W2,1,ibranched,272,
3.52798,µm,Spot,Selected Surfaces - W2,1,ibranched,275,
2.07461,µm,Spot,Selected Surfaces - W2,1,ibranched,281,
3.93274,µm,Spot,Selected Surfaces - W2,1,ibranched,282,
4.05758,µm,Spot,Selected Surfaces - W2,1,ibranched,283,
3.0569,µm,Spot,Selected Surfaces - W2,1,ibranched,285,
6.40224,µm,Spot,Selected Surfaces - W2,1,ibranched,287,
1.17484,µm,Spot,Selected Surfaces - W2,1,ibranched,289,
7.35433,µm,Spot,Selected Surfaces - W2,1,ibranched,290,
5.36216,µm,Spot,Selected Surfaces - W2,1,ibranched,293,
3.87699,µm,Spot,Selected Surfaces - W2,1,ibranched,297,
3.14034,µm,Spot,Selected Surfaces - W2,1,ibranched,298,
2.87143,µm,Spot,Selected Surfaces - W2,1,ibranched,302,
4.18312,µm,Spot,Selected Surfaces - W2,1,ibranched,303,
3.35266,µm,Spot,Selected Surfaces - W2,1,ibranched,304,
4.34313,µm,Spot,Selected Surfaces - W2,1,ibranched,306,
2.07565,µm,Spot,Selected Surfaces - W2,1,ibranched,307,
1.80011,µm,Spot,Selected Surfaces - W2,1,ibranched,308,
6.65222,µm,Spot,Selected Surfaces - W2,1,ibranched,309,
3.85478,µm,Spot,Selected Surfaces - W2,1,ibranched,314,
0.415131,µm,Spot,Selected Surfaces - W2,1,ibranched,317,
3.56634,µm,Spot,Selected Surfaces - W2,1,ibranched,318,
1.17417,µm,Spot,Selected Surfaces - W2,1,ibranched,319,
12.0897,µm,Spot,Selected Surfaces - W2,1,ibranched,320,
8.78995,µm,Spot,Selected Surfaces - W2,1,ibranched,323,
6.00245,µm,Spot,Selected Surfaces - W2,1,ibranched,324,
3.4302,µm,Spot,Selected Surfaces - W2,1,ibranched,325,
3.4289,µm,Spot,Selected Surfaces - W2,1,ibranched,327,
6.49647,µm,Spot,Selected Surfaces - W2,1,ibranched,328,
4.40984,µm,Spot,Selected Surfaces - W2,1,ibranched,333,
3.77198,µm,Spot,Selected Surfaces - W2,1,ibranched,336,
1.80009,µm,Spot,Selected Surfaces - W2,1,ibranched,337,
2.36657,µm,Spot,Selected Surfaces - W2,1,ibranched,339,
5.00249,µm,Spot,Selected Surfaces - W2,1,ibranched,340,
7.0123,µm,Spot,Selected Surfaces - W2,1,ibranched,342,
4.62664,µm,Spot,Selected Surfaces - W2,1,ibranched,343,
2.94802,µm,Spot,Selected Surfaces - W2,1,ibranched,345,
3.95583,µm,Spot,Selected Surfaces - W2,1,ibranched,346,
5.88861,µm,Spot,Selected Surfaces - W2,1,ibranched,348,
1.71745,µm,Spot,Selected Surfaces - W2,1,ibranched,349,
12.8663,µm,Spot,Selected Surfaces - W2,1,ibranched,350,
2.3192,µm,Spot,Selected Surfaces - W2,1,ibranched,352,
8.9893,µm,Spot,Selected Surfaces - W2,1,ibranched,358,
4.24742,µm,Spot,Selected Surfaces - W2,1,ibranched,360,
6.61699,µm,Spot,Selected Surfaces - W2,1,ibranched,361,
3.02859,µm,Spot,Selected Surfaces - W2,1,ibranched,363,
2.7584,µm,Spot,Selected Surfaces - W2,1,ibranched,369,
2.30401,µm,Spot,Selected Surfaces - W2,1,ibranched,370,
7.84732,µm,Spot,Selected Surfaces - W2,1,ibranched,372,
1.54737,µm,Spot,Selected Surfaces - W2,1,ibranched,374,
2.65814,µm,Spot,Selected Surfaces - W2,1,ibranched,377,
1.54277,µm,Spot,Selected Surfaces - W2,1,ibranched,379,
3.45394,µm,Spot,Selected Surfaces - W2,1,ibranched,384,
9.87693,µm,Spot,Selected Surfaces - W2,1,ibranched,385,
4.58126,µm,Spot,Selected Surfaces - W2,1,ibranched,386,
11.2106,µm,Spot,Selected Surfaces - W2,1,ibranched,388,
3.30051,µm,Spot,Selected Surfaces - W2,1,ibranched,389,
2.20492,µm,Spot,Selected Surfaces - W2,1,ibranched,392,
2.14205,µm,Spot,Selected Surfaces - W2,1,ibranched,393,
4.31839,µm,Spot,Selected Surfaces - W2,1,ibranched,395,
3.18337,µm,Spot,Selected Surfaces - W2,1,ibranched,398,
2.44902,µm,Spot,Selected Surfaces - W2,1,ibranched,399,
4.62599,µm,Spot,Selected Surfaces - W2,1,ibranched,406,
12.1334,µm,Spot,Selected Surfaces - W2,1,ibranched,407,
3.71062,µm,Spot,Selected Surfaces - W2,1,ibranched,410,
1.36443,µm,Spot,Selected Surfaces - W2,1,ibranched,417,
1.58439,µm,Spot,Selected Surfaces - W2,1,ibranched,424,
3.5584,µm,Spot,Selected Surfaces - W2,1,ibranched,428,
2.91217,µm,Spot,Selected Surfaces - W2,1,ibranched,429,
11.6553,µm,Spot,Selected Surfaces - W2,1,ibranched,434,
5.58024,µm,Spot,Selected Surfaces - W2,1,ibranched,435,
2.85288,µm,Spot,Selected Surfaces - W2,1,ibranched,437,
11.651,µm,Spot,Selected Surfaces - W2,1,ibranched,439,
3.3411,µm,Spot,Selected Surfaces - W2,1,ibranched,440,
6.38876,µm,Spot,Selected Surfaces - W2,1,ibranched,441,
2.96204,µm,Spot,Selected Surfaces - W2,1,ibranched,442,
10.7994,µm,Spot,Selected Surfaces - W2,1,ibranched,445,
2.36308,µm,Spot,Selected Surfaces - W2,1,ibranched,446,
4.80268,µm,Spot,Selected Surfaces - W2,1,ibranched,448,
