
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
6.19705,,Spot,Selected Surfaces - W2,1,ibranched,0,
4.35083,,Spot,Selected Surfaces - W2,1,ibranched,1,
3.27466,,Spot,Selected Surfaces - W2,1,ibranched,2,
5.30114,,Spot,Selected Surfaces - W2,1,ibranched,3,
8.23831,,Spot,Selected Surfaces - W2,1,ibranched,4,
2.78481,,Spot,Selected Surfaces - W2,1,ibranched,6,
8.27479,,Spot,Selected Surfaces - W2,1,ibranched,7,
7.04907,,Spot,Selected Surfaces - W2,1,ibranched,8,
0.828439,,Spot,Selected Surfaces - W2,1,ibranched,9,
1.36442,,Spot,Selected Surfaces - W2,1,ibranched,10,
3.64808,,Spot,Selected Surfaces - W2,1,ibranched,13,
3.92127,,Spot,Selected Surfaces - W2,1,ibranched,14,
5.18482,,Spot,Selected Surfaces - W2,1,ibranched,15,
11.5634,,Spot,Selected Surfaces - W2,1,ibranched,16,
5.88824,,Spot,Selected Surfaces - W2,1,ibranched,17,
6.20679,,Spot,Selected Surfaces - W2,1,ibranched,18,
5.00943,,Spot,Selected Surfaces - W2,1,ibranched,19,
7,,Spot,Selected Surfaces - W2,1,ibranched,20,
5.69904,,Spot,Selected Surfaces - W2,1,ibranched,21,
2.10872,,Spot,Selected Surfaces - W2,1,ibranched,22,
4.93334,,Spot,Selected Surfaces - W2,1,ibranched,24,
0.811621,,Spot,Selected Surfaces - W2,1,ibranched,25,
2.62337,,Spot,Selected Surfaces - W2,1,ibranched,26,
7.35432,,Spot,Selected Surfaces - W2,1,ibranched,27,
3.22126,,Spot,Selected Surfaces - W2,1,ibranched,28,
4.17631,,Spot,Selected Surfaces - W2,1,ibranched,29,
6.73102,,Spot,Selected Surfaces - W2,1,ibranched,30,
5.45167,,Spot,Selected Surfaces - W2,1,ibranched,31,
3.68294,,Spot,Selected Surfaces - W2,1,ibranched,32,
6.38532,,Spot,Selected Surfaces - W2,1,ibranched,33,
9.80535,,Spot,Selected Surfaces - W2,1,ibranched,34,
7,,Spot,Selected Surfaces - W2,1,ibranched,35,
5.30637,,Spot,Selected Surfaces - W2,1,ibranched,38,
6.23465,,Spot,Selected Surfaces - W2,1,ibranched,39,
5.14845,,Spot,Selected Surfaces - W2,1,ibranched,40,
6.59872,,Spot,Selected Surfaces - W2,1,ibranched,41,
10.8968,,Spot,Selected Surfaces - W2,1,ibranched,42,
5,,Spot,Selected Surfaces - W2,1,ibranched,43,
14.0246,,Spot,Selected Surfaces - W2,1,ibranched,45,
6.18387,,Spot,Selected Surfaces - W2,1,ibranched,46,
4.73036,,Spot,Selected Surfaces - W2,1,ibranched,47,
2.88244,,Spot,Selected Surfaces - W2,1,ibranched,48,
2.56593,,Spot,Selected Surfaces - W2,1,ibranched,49,
9.35766,,Spot,Selected Surfaces - W2,1,ibranched,52,
8.13882,,Spot,Selected Surfaces - W2,1,ibranched,55,
8.39446,,Spot,Selected Surfaces - W2,1,ibranched,56,
3.91046,,Spot,Selected Surfaces - W2,1,ibranched,58,
3.09773,,Spot,Selected Surfaces - W2,1,ibranched,59,
13.9539,,Spot,Selected Surfaces - W2,1,ibranched,60,
9.52967,,Spot,Selected Surfaces - W2,1,ibranched,61,
9.00808,,Spot,Selected Surfaces - W2,1,ibranched,63,
2.16549,,Spot,Selected Surfaces - W2,1,ibranched,64,
