
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
3.02858,,Spot,Selected Surfaces - W2,1,ibranched,0,
0.587062,,Spot,Selected Surfaces - W2,1,ibranched,1,
1.20444,,Spot,Selected Surfaces - W2,1,ibranched,2,
1.5697,,Spot,Selected Surfaces - W2,1,ibranched,3,
2.20491,,Spot,Selected Surfaces - W2,1,ibranched,4,
2.42065,,Spot,Selected Surfaces - W2,1,ibranched,5,
0.415131,,Spot,Selected Surfaces - W2,1,ibranched,6,
0.587062,,Spot,Selected Surfaces - W2,1,ibranched,7,
0.415131,,Spot,Selected Surfaces - W2,1,ibranched,8,
1.98234,,Spot,Selected Surfaces - W2,1,ibranched,9,
3.95582,,Spot,Selected Surfaces - W2,1,ibranched,10,
0.913689,,Spot,Selected Surfaces - W2,1,ibranched,11,
2.44904,,Spot,Selected Surfaces - W2,1,ibranched,12,
1.36442,,Spot,Selected Surfaces - W2,1,ibranched,13,
0.92826,,Spot,Selected Surfaces - W2,1,ibranched,14,
3.4289,,Spot,Selected Surfaces - W2,1,ibranched,15,
1.08273,,Spot,Selected Surfaces - W2,1,ibranched,16,
0.467558,,Spot,Selected Surfaces - W2,1,ibranched,17,
2.06283,,Spot,Selected Surfaces - W2,1,ibranched,18,
2.19497,,Spot,Selected Surfaces - W2,1,ibranched,19,
1.68426,,Spot,Selected Surfaces - W2,1,ibranched,20,
1.76182,,Spot,Selected Surfaces - W2,1,ibranched,21,
2.42061,,Spot,Selected Surfaces - W2,1,ibranched,22,
3.30165,,Spot,Selected Surfaces - W2,1,ibranched,23,
0.651009,,Spot,Selected Surfaces - W2,1,ibranched,24,
2.02536,,Spot,Selected Surfaces - W2,1,ibranched,25,
0.977251,,Spot,Selected Surfaces - W2,1,ibranched,26,
1.26698,,Spot,Selected Surfaces - W2,1,ibranched,27,
1.08276,,Spot,Selected Surfaces - W2,1,ibranched,28,
2.20491,,Spot,Selected Surfaces - W2,1,ibranched,29,
2.39233,,Spot,Selected Surfaces - W2,1,ibranched,30,
3.13999,,Spot,Selected Surfaces - W2,1,ibranched,31,
2.12701,,Spot,Selected Surfaces - W2,1,ibranched,32,
0.92826,,Spot,Selected Surfaces - W2,1,ibranched,33,
1.25102,,Spot,Selected Surfaces - W2,1,ibranched,34,
1.62881,,Spot,Selected Surfaces - W2,1,ibranched,35,
2.55239,,Spot,Selected Surfaces - W2,1,ibranched,36,
2.42063,,Spot,Selected Surfaces - W2,1,ibranched,37,
0.928301,,Spot,Selected Surfaces - W2,1,ibranched,38,
1.17419,,Spot,Selected Surfaces - W2,1,ibranched,39,
0.669393,,Spot,Selected Surfaces - W2,1,ibranched,40,
1.1596,,Spot,Selected Surfaces - W2,1,ibranched,41,
1.1596,,Spot,Selected Surfaces - W2,1,ibranched,42,
1.31276,,Spot,Selected Surfaces - W2,1,ibranched,43,
1.89488,,Spot,Selected Surfaces - W2,1,ibranched,44,
2.96221,,Spot,Selected Surfaces - W2,1,ibranched,45,
1.08276,,Spot,Selected Surfaces - W2,1,ibranched,46,
1.11394,,Spot,Selected Surfaces - W2,1,ibranched,47,
0.825216,,Spot,Selected Surfaces - W2,1,ibranched,48,
1.08274,,Spot,Selected Surfaces - W2,1,ibranched,49,
0.587083,,Spot,Selected Surfaces - W2,1,ibranched,50,
2.61903,,Spot,Selected Surfaces - W2,1,ibranched,51,
2.65731,,Spot,Selected Surfaces - W2,1,ibranched,52,
1.50266,,Spot,Selected Surfaces - W2,1,ibranched,53,
2.10871,,Spot,Selected Surfaces - W2,1,ibranched,54,
1.99891,,Spot,Selected Surfaces - W2,1,ibranched,55,
3.88031,,Spot,Selected Surfaces - W2,1,ibranched,56,
2.65813,,Spot,Selected Surfaces - W2,1,ibranched,57,
1.65028,,Spot,Selected Surfaces - W2,1,ibranched,58,
0.928247,,Spot,Selected Surfaces - W2,1,ibranched,59,
1.83614,,Spot,Selected Surfaces - W2,1,ibranched,60,
2.62725,,Spot,Selected Surfaces - W2,1,ibranched,61,
2.16317,,Spot,Selected Surfaces - W2,1,ibranched,62,
2.08438,,Spot,Selected Surfaces - W2,1,ibranched,63,
2.06537,,Spot,Selected Surfaces - W2,1,ibranched,64,
1.15961,,Spot,Selected Surfaces - W2,1,ibranched,65,
1.98234,,Spot,Selected Surfaces - W2,1,ibranched,66,
2.84003,,Spot,Selected Surfaces - W2,1,ibranched,67,
3.18337,,Spot,Selected Surfaces - W2,1,ibranched,68,
3.93149,,Spot,Selected Surfaces - W2,1,ibranched,69,
3.34689,,Spot,Selected Surfaces - W2,1,ibranched,72,
2.20563,,Spot,Selected Surfaces - W2,1,ibranched,89,
3.10007,,Spot,Selected Surfaces - W2,1,ibranched,90,
1.64791,,Spot,Selected Surfaces - W2,1,ibranched,91,
1.08274,,Spot,Selected Surfaces - W2,1,ibranched,92,
0.587062,,Spot,Selected Surfaces - W2,1,ibranched,93,
0.927731,,Spot,Selected Surfaces - W2,1,ibranched,94,
1.32368,,Spot,Selected Surfaces - W2,1,ibranched,95,
0.898201,,Spot,Selected Surfaces - W2,1,ibranched,96,
1.43247,,Spot,Selected Surfaces - W2,1,ibranched,97,
1.71439,,Spot,Selected Surfaces - W2,1,ibranched,98,
1.00142,,Spot,Selected Surfaces - W2,1,ibranched,100,
1.98233,,Spot,Selected Surfaces - W2,1,ibranched,101,
0.253356,,Spot,Selected Surfaces - W2,1,ibranched,102,
2.10378,,Spot,Selected Surfaces - W2,1,ibranched,103,
1.90784,,Spot,Selected Surfaces - W2,1,ibranched,105,
