
Detailed
 ==================== 
Area,Unit,Category,Time,ID,
14322.1,µm^2,Surface,1,0,
4.27141,µm^2,Surface,1,1,
1.71336,µm^2,Surface,1,2,
1.72955,µm^2,Surface,1,3,
15.3575,µm^2,Surface,1,4,
0.565401,µm^2,Surface,1,5,
0.0078982,µm^2,Surface,1,6,
66.5824,µm^2,Surface,1,7,
0.0159335,µm^2,Surface,1,8,
0.286401,µm^2,Surface,1,9,
0.103897,µm^2,Surface,1,10,
0.438817,µm^2,Surface,1,11,
0.00400505,µm^2,Surface,1,12,
0.0370824,µm^2,Surface,1,13,
0.775002,µm^2,Surface,1,14,
179.725,µm^2,Surface,1,15,
75.0626,µm^2,Surface,1,16,
2.3724,µm^2,Surface,1,17,
0.194055,µm^2,Surface,1,18,
0.0340306,µm^2,Surface,1,19,
0.181981,µm^2,Surface,1,20,
0.544175,µm^2,Surface,1,21,
1.25826,µm^2,Surface,1,22,
3.78636,µm^2,Surface,1,23,
2.26169,µm^2,Surface,1,24,
8.57174,µm^2,Surface,1,25,
131.922,µm^2,Surface,1,26,
140.601,µm^2,Surface,1,27,
4.50658,µm^2,Surface,1,28,
712.838,µm^2,Surface,1,29,
189.026,µm^2,Surface,1,30,
82.337,µm^2,Surface,1,31,
209.811,µm^2,Surface,1,32,
0.504691,µm^2,Surface,1,33,
247.499,µm^2,Surface,1,34,
0.884152,µm^2,Surface,1,35,
5.04302,µm^2,Surface,1,36,
87.0087,µm^2,Surface,1,37,
0.24207,µm^2,Surface,1,38,
5.74918,µm^2,Surface,1,39,
70.8431,µm^2,Surface,1,40,
0.113452,µm^2,Surface,1,41,
16.1423,µm^2,Surface,1,42,
47.4417,µm^2,Surface,1,43,
0.0443907,µm^2,Surface,1,44,
268.111,µm^2,Surface,1,45,
0.505856,µm^2,Surface,1,46,
0.247673,µm^2,Surface,1,47,
0.420468,µm^2,Surface,1,48,
0.170993,µm^2,Surface,1,49,
71.9059,µm^2,Surface,1,50,
0.144727,µm^2,Surface,1,51,
0.0262571,µm^2,Surface,1,52,
92.9816,µm^2,Surface,1,53,
0.672835,µm^2,Surface,1,54,
1.17116,µm^2,Surface,1,55,
23.6525,µm^2,Surface,1,56,
2.73075,µm^2,Surface,1,57,
2.07776,µm^2,Surface,1,58,
75.1478,µm^2,Surface,1,59,
0.0150134,µm^2,Surface,1,60,
6.83932,µm^2,Surface,1,61,
0.346843,µm^2,Surface,1,62,
