
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
1.80034,,Spot,Selected Surfaces - W2,1,ibranched,0,
3.49309,,Spot,Selected Surfaces - W2,1,ibranched,10,
5.7554,,Spot,Selected Surfaces - W2,1,ibranched,11,
0.645166,,Spot,Selected Surfaces - W2,1,ibranched,12,
0.415161,,Spot,Selected Surfaces - W2,1,ibranched,13,
2.09888,,Spot,Selected Surfaces - W2,1,ibranched,15,
4.98524,,Spot,Selected Surfaces - W2,1,ibranched,16,
2.34112,,Spot,Selected Surfaces - W2,1,ibranched,18,
3.10111,,Spot,Selected Surfaces - W2,1,ibranched,19,
1.65028,,Spot,Selected Surfaces - W2,1,ibranched,22,
1.46584,,Spot,Selected Surfaces - W2,1,ibranched,23,
3.31874,,Spot,Selected Surfaces - W2,1,ibranched,25,
4.22138,,Spot,Selected Surfaces - W2,1,ibranched,26,
1.24536,,Spot,Selected Surfaces - W2,1,ibranched,27,
2.49808,,Spot,Selected Surfaces - W2,1,ibranched,28,
1.97787,,Spot,Selected Surfaces - W2,1,ibranched,31,
1.6816,,Spot,Selected Surfaces - W2,1,ibranched,32,
2.07565,,Spot,Selected Surfaces - W2,1,ibranched,36,
1.59716,,Spot,Selected Surfaces - W2,1,ibranched,37,
4.50649,,Spot,Selected Surfaces - W2,1,ibranched,38,
5.21923,,Spot,Selected Surfaces - W2,1,ibranched,39,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,41,
2.52517,,Spot,Selected Surfaces - W2,1,ibranched,44,
3.19354,,Spot,Selected Surfaces - W2,1,ibranched,45,
4.08526,,Spot,Selected Surfaces - W2,1,ibranched,46,
4.30953,,Spot,Selected Surfaces - W2,1,ibranched,47,
1.25844,,Spot,Selected Surfaces - W2,1,ibranched,57,
2.81235,,Spot,Selected Surfaces - W2,1,ibranched,58,
1.87137,,Spot,Selected Surfaces - W2,1,ibranched,60,
1.77711,,Spot,Selected Surfaces - W2,1,ibranched,62,
0.803154,,Spot,Selected Surfaces - W2,1,ibranched,64,
1.72149,,Spot,Selected Surfaces - W2,1,ibranched,70,
2.35702,,Spot,Selected Surfaces - W2,1,ibranched,71,
3.11277,,Spot,Selected Surfaces - W2,1,ibranched,73,
1.80011,,Spot,Selected Surfaces - W2,1,ibranched,74,
2.84003,,Spot,Selected Surfaces - W2,1,ibranched,75,
0.587083,,Spot,Selected Surfaces - W2,1,ibranched,76,
1.85652,,Spot,Selected Surfaces - W2,1,ibranched,78,
2.23555,,Spot,Selected Surfaces - W2,1,ibranched,79,
1.54231,,Spot,Selected Surfaces - W2,1,ibranched,80,
3.95346,,Spot,Selected Surfaces - W2,1,ibranched,81,
1.54231,,Spot,Selected Surfaces - W2,1,ibranched,82,
1.1596,,Spot,Selected Surfaces - W2,1,ibranched,83,
1.29976,,Spot,Selected Surfaces - W2,1,ibranched,84,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,85,
3.45394,,Spot,Selected Surfaces - W2,1,ibranched,86,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,87,
2.19683,,Spot,Selected Surfaces - W2,1,ibranched,88,
2.23555,,Spot,Selected Surfaces - W2,1,ibranched,89,
2.44901,,Spot,Selected Surfaces - W2,1,ibranched,90,
0.51537,,Spot,Selected Surfaces - W2,1,ibranched,91,
2.71594,,Spot,Selected Surfaces - W2,1,ibranched,92,
3.60019,,Spot,Selected Surfaces - W2,1,ibranched,93,
1.98234,,Spot,Selected Surfaces - W2,1,ibranched,95,
2.11677,,Spot,Selected Surfaces - W2,1,ibranched,97,
2.2968,,Spot,Selected Surfaces - W2,1,ibranched,99,
2.23011,,Spot,Selected Surfaces - W2,1,ibranched,100,
2.08439,,Spot,Selected Surfaces - W2,1,ibranched,101,
0.587126,,Spot,Selected Surfaces - W2,1,ibranched,102,
2.08972,,Spot,Selected Surfaces - W2,1,ibranched,103,
0.587126,,Spot,Selected Surfaces - W2,1,ibranched,104,
1.08274,,Spot,Selected Surfaces - W2,1,ibranched,105,
2.72886,,Spot,Selected Surfaces - W2,1,ibranched,107,
0.830292,,Spot,Selected Surfaces - W2,1,ibranched,109,
3.528,,Spot,Selected Surfaces - W2,1,ibranched,110,
1.08274,,Spot,Selected Surfaces - W2,1,ibranched,112,
4.69308,,Spot,Selected Surfaces - W2,1,ibranched,114,
1.56753,,Spot,Selected Surfaces - W2,1,ibranched,115,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,116,
4.1894,,Spot,Selected Surfaces - W2,1,ibranched,120,
2.11676,,Spot,Selected Surfaces - W2,1,ibranched,121,
4.97892,,Spot,Selected Surfaces - W2,1,ibranched,126,
1.03274,,Spot,Selected Surfaces - W2,1,ibranched,127,
2.17481,,Spot,Selected Surfaces - W2,1,ibranched,129,
1.36444,,Spot,Selected Surfaces - W2,1,ibranched,135,
4.55477,,Spot,Selected Surfaces - W2,1,ibranched,137,
3.23777,,Spot,Selected Surfaces - W2,1,ibranched,138,
2.72886,,Spot,Selected Surfaces - W2,1,ibranched,139,
1.41798,,Spot,Selected Surfaces - W2,1,ibranched,141,
