 ,Area,Mean,MinThr,MaxThr
1,939,3.655,3,32767
2,877,3.583,3,32767
3,601,3.755,3,32767
4,584,3.663,3,32767
5,459,3.654,3,32767
6,379,3.686,3,32767
7,332,3.943,3,32767
8,336,3.860,3,32767
9,408,3.676,3,32767
10,392,3.691,3,32767
11,390,3.641,3,32767
12,361,3.812,3,32767
13,399,3.709,3,32767
14,368,3.739,3,32767
15,383,3.781,3,32767
16,420,3.771,3,32767
17,420,3.793,3,32767
18,383,3.783,3,32767
19,340,3.906,3,32767
20,333,3.727,3,32767
21,363,3.758,3,32767
22,375,3.880,3,32767
23,324,4.043,3,32767
24,354,3.641,3,32767
25,305,3.970,3,32767
26,268,4.052,3,32767
27,326,3.899,3,32767
28,309,3.903,3,32767
29,305,4.003,3,32767
30,254,3.744,3,32767
31,302,3.646,3,32767
32,354,3.658,3,32767
33,307,3.603,3,32767
34,437,3.670,3,32767
35,450,3.629,3,32767
36,472,3.689,3,32767
37,347,3.804,3,32767
38,368,3.712,3,32767
39,348,3.796,3,32767
40,378,3.812,3,32767
41,342,3.506,3,32767
42,316,3.772,3,32767
43,345,3.768,3,32767
44,363,3.537,3,32767
45,363,3.840,3,32767
46,382,3.754,3,32767
47,356,3.885,3,32767
48,386,3.674,3,32767
49,372,3.664,3,32767
50,346,3.714,3,32767
51,258,3.205,3,32767
52,289,3.260,3,32767
53,207,3.179,3,32767
54,359,3.373,3,32767
55,322,3.401,3,32767
56,405,3.489,3,32767
57,375,3.429,3,32767
58,309,3.599,3,32767
59,358,3.628,3,32767
60,314,3.583,3,32767
61,300,3.600,3,32767
62,275,3.578,3,32767
63,255,3.812,3,32767
64,309,3.547,3,32767
65,309,3.502,3,32767
66,351,3.567,3,32767
67,284,3.475,3,32767
68,315,3.613,3,32767
69,305,3.420,3,32767
70,329,3.419,3,32767
71,415,3.675,3,32767
72,299,3.622,3,32767
73,355,3.431,3,32767
74,455,3.435,3,32767
75,400,3.493,3,32767
76,450,3.533,3,32767
77,356,3.463,3,32767
78,363,3.584,3,32767
79,328,3.564,3,32767
80,328,3.540,3,32767
81,353,3.558,3,32767
82,329,3.620,3,32767
83,296,3.645,3,32767
84,277,3.603,3,32767
85,258,3.585,3,32767
86,325,3.692,3,32767
87,420,3.455,3,32767
88,315,3.759,3,32767
89,346,3.491,3,32767
90,343,3.577,3,32767
91,367,3.703,3,32767
92,316,3.699,3,32767
93,316,3.617,3,32767
94,357,3.630,3,32767
95,355,3.518,3,32767
96,334,3.548,3,32767
97,398,3.643,3,32767
98,349,3.639,3,32767
99,309,3.485,3,32767
100,320,3.700,3,32767
101,321,3.548,3,32767
102,293,3.464,3,32767
103,297,3.556,3,32767
104,328,3.576,3,32767
105,359,3.593,3,32767
106,333,3.538,3,32767
107,359,3.596,3,32767
108,357,3.538,3,32767
109,298,3.507,3,32767
110,355,3.761,3,32767
111,391,3.647,3,32767
112,396,3.573,3,32767
113,388,3.626,3,32767
114,452,3.631,3,32767
115,407,3.400,3,32767
116,409,3.533,3,32767
117,392,3.625,3,32767
118,389,3.730,3,32767
119,324,3.725,3,32767
120,339,3.596,3,32767
121,435,3.662,3,32767
122,372,3.462,3,32767
123,392,3.577,3,32767
124,428,3.472,3,32767
125,546,3.487,3,32767
126,439,3.515,3,32767
127,422,3.365,3,32767
128,455,3.552,3,32767
129,453,3.408,3,32767
130,441,3.567,3,32767
131,450,3.627,3,32767
132,329,3.836,3,32767
133,350,3.609,3,32767
134,397,3.584,3,32767
135,357,3.683,3,32767
136,357,3.793,3,32767
137,334,3.710,3,32767
138,368,3.644,3,32767
139,343,3.627,3,32767
140,335,3.767,3,32767
141,339,3.572,3,32767
142,344,3.677,3,32767
143,349,3.639,3,32767
144,323,3.573,3,32767
145,272,3.728,3,32767
146,314,3.653,3,32767
147,298,3.695,3,32767
148,329,3.684,3,32767
149,334,3.698,3,32767
150,359,3.599,3,32767
151,398,3.714,3,32767
152,304,3.553,3,32767
153,322,3.556,3,32767
154,280,3.536,3,32767
155,369,3.602,3,32767
156,337,3.576,3,32767
157,329,3.453,3,32767
158,336,3.381,3,32767
159,312,3.583,3,32767
160,367,3.659,3,32767
161,343,3.551,3,32767
162,313,3.732,3,32767
163,292,3.661,3,32767
164,280,3.671,3,32767
165,207,3.957,3,32767
166,234,3.645,3,32767
167,246,3.711,3,32767
168,228,3.531,3,32767
169,304,3.628,3,32767
170,310,3.565,3,32767
171,252,3.897,3,32767
172,309,3.528,3,32767
173,238,3.647,3,32767
174,358,3.528,3,32767
175,349,3.650,3,32767
176,284,3.606,3,32767
177,365,3.584,3,32767
178,361,3.604,3,32767
179,347,3.674,3,32767
180,301,3.595,3,32767
181,290,3.717,3,32767
182,306,3.660,3,32767
183,286,3.850,3,32767
184,337,3.810,3,32767
185,327,3.560,3,32767
186,321,3.685,3,32767
187,297,3.465,3,32767
188,308,3.633,3,32767
189,287,3.575,3,32767
190,278,3.622,3,32767
191,290,3.562,3,32767
192,291,3.643,3,32767
193,361,3.676,3,32767
194,309,3.589,3,32767
195,293,3.355,3,32767
196,378,3.479,3,32767
197,369,3.515,3,32767
198,454,3.581,3,32767
199,377,3.562,3,32767
200,468,3.566,3,32767
