 ,Area,Mean,MinThr,MaxThr
1,82.123,4.173,3,32767
2,80.715,4.145,3,32767
3,95.888,4.223,3,32767
4,76.022,4.352,3,32767
5,70.234,4.425,3,32767
6,65.385,4.435,3,32767
7,62.726,4.486,3,32767
8,60.693,4.660,3,32767
9,71.642,4.520,3,32767
10,62.570,4.652,3,32767
11,60.067,4.466,3,32767
12,68.044,4.407,3,32767
13,65.855,4.572,3,32767
14,70.860,4.331,3,32767
15,65.698,4.348,3,32767
16,58.190,4.570,3,32767
17,64.603,4.199,3,32767
18,61.944,3.894,3,32767
19,65.385,4.189,3,32767
20,58.659,4.197,3,32767
21,49.117,4.806,3,32767
22,58.190,4.527,3,32767
23,54.905,4.786,3,32767
24,50.525,4.669,3,32767
25,51.307,4.716,3,32767
26,56.000,4.232,3,32767
27,50.525,4.591,3,32767
28,58.503,4.369,3,32767
29,51.307,4.716,3,32767
30,58.033,4.496,3,32767
31,56.313,4.653,3,32767
32,59.441,4.592,3,32767
33,69.922,4.588,3,32767
34,63.039,4.442,3,32767
35,62.726,4.648,3,32767
36,79.463,4.215,3,32767
37,78.838,4.319,3,32767
38,79.620,4.083,3,32767
39,81.653,3.996,3,32767
40,61.005,4.413,3,32767
41,63.039,4.345,3,32767
42,61.162,4.483,3,32767
43,49.274,4.787,3,32767
44,65.542,4.332,3,32767
45,56.469,4.659,3,32767
46,48.335,4.890,3,32767
47,44.268,4.784,3,32767
48,48.491,4.816,3,32767
49,57.251,4.530,3,32767
50,52.402,4.624,3,32767
51,53.966,3.884,3,32767
52,60.067,4.245,3,32767
53,59.128,4.069,3,32767
54,66.324,4.413,3,32767
55,59.441,4.389,3,32767
56,54.592,4.143,3,32767
57,56.156,4.382,3,32767
58,56.000,4.335,3,32767
59,52.246,4.335,3,32767
60,63.195,4.582,3,32767
61,61.787,4.400,3,32767
62,55.218,4.431,3,32767
63,51.776,4.486,3,32767
64,61.944,4.247,3,32767
65,53.497,4.544,3,32767
66,80.089,4.137,3,32767
67,82.279,4.087,3,32767
68,76.178,3.973,3,32767
69,73.206,4.348,3,32767
70,67.419,4.227,3,32767
71,78.056,4.034,3,32767
72,75.553,4.091,3,32767
73,82.748,4.074,3,32767
74,73.832,4.169,3,32767
75,66.324,4.217,3,32767
76,69.765,4.141,3,32767
77,72.737,4.194,3,32767
78,80.402,4.181,3,32767
79,64.290,4.275,3,32767
80,81.653,4.042,3,32767
81,69.765,4.430,3,32767
82,65.855,4.456,3,32767
83,68.201,4.383,3,32767
84,61.318,4.372,3,32767
85,56.156,4.451,3,32767
86,61.944,4.432,3,32767
87,65.698,4.412,3,32767
88,62.413,4.143,3,32767
89,68.201,4.564,3,32767
90,63.977,4.472,3,32767
91,70.704,4.414,3,32767
92,71.799,4.564,3,32767
93,77.273,4.585,3,32767
94,67.888,4.567,3,32767
95,67.732,4.716,3,32767
96,69.922,4.136,3,32767
97,80.715,4.246,3,32767
98,67.732,4.136,3,32767
99,69.452,4.399,3,32767
100,79.307,4.132,3,32767
101,75.084,4.265,3,32767
102,84.625,4.196,3,32767
103,80.871,4.261,3,32767
104,77.586,4.438,3,32767
105,64.916,4.617,3,32767
106,64.290,4.494,3,32767
107,75.709,4.457,3,32767
108,70.704,4.272,3,32767
109,72.111,4.139,3,32767
110,69.765,4.433,3,32767
111,72.424,4.201,3,32767
112,65.855,4.259,3,32767
113,74.927,4.261,3,32767
114,75.240,4.079,3,32767
115,61.005,4.195,3,32767
116,66.637,4.190,3,32767
117,66.949,4.446,3,32767
118,61.005,4.269,3,32767
119,61.787,4.124,3,32767
120,57.877,4.205,3,32767
121,61.787,4.322,3,32767
122,56.469,4.479,3,32767
123,56.469,4.421,3,32767
124,56.313,4.692,3,32767
125,52.715,4.371,3,32767
126,52.558,4.667,3,32767
127,55.687,4.517,3,32767
128,59.441,4.332,3,32767
129,61.631,4.363,3,32767
130,59.910,4.321,3,32767
131,74.458,4.212,3,32767
132,66.637,4.235,3,32767
133,61.787,4.494,3,32767
134,63.821,4.458,3,32767
135,60.536,4.630,3,32767
136,58.190,4.487,3,32767
137,64.290,4.246,3,32767
138,54.279,4.251,3,32767
139,54.123,4.303,3,32767
140,51.464,4.389,3,32767
141,49.586,4.161,3,32767
142,52.558,4.479,3,32767
143,49.430,4.424,3,32767
144,52.558,4.336,3,32767
145,47.084,4.608,3,32767
146,42.391,4.528,3,32767
147,50.681,4.426,3,32767
148,48.961,4.623,3,32767
149,46.927,4.247,3,32767
150,53.966,4.084,3,32767
151,56.469,4.382,3,32767
152,48.022,4.290,3,32767
153,50.369,4.475,3,32767
154,54.592,4.106,3,32767
155,58.346,4.204,3,32767
156,58.346,4.660,3,32767
157,58.659,4.499,3,32767
158,58.033,4.358,3,32767
159,62.570,4.128,3,32767
160,55.218,4.414,3,32767
161,60.693,4.214,3,32767
162,59.598,4.402,3,32767
163,70.860,4.225,3,32767
164,60.536,4.253,3,32767
165,63.352,4.365,3,32767
166,64.134,4.183,3,32767
167,66.167,4.234,3,32767
168,53.497,4.637,3,32767
169,54.905,4.442,3,32767
170,58.503,4.332,3,32767
171,51.776,4.390,3,32767
172,65.229,4.528,3,32767
173,65.542,4.344,3,32767
174,61.944,4.414,3,32767
175,61.631,4.294,3,32767
176,59.128,4.481,3,32767
177,57.877,4.535,3,32767
178,65.229,4.564,3,32767
179,83.218,4.194,3,32767
180,65.542,4.341,3,32767
181,64.134,4.585,3,32767
182,75.396,4.183,3,32767
183,65.698,4.360,3,32767
184,58.972,4.313,3,32767
185,59.128,4.325,3,32767
186,68.827,4.302,3,32767
187,62.726,4.439,3,32767
188,69.296,4.291,3,32767
189,67.888,4.168,3,32767
190,53.810,4.224,3,32767
191,49.117,4.510,3,32767
192,45.519,4.759,3,32767
193,55.374,4.421,3,32767
194,61.631,4.350,3,32767
195,59.754,4.259,3,32767
196,53.028,4.386,3,32767
197,52.089,4.757,3,32767
198,56.000,4.486,3,32767
199,66.637,4.211,3,32767
200,64.760,4.147,3,32767
