 ,Area,Mean,MinThr,MaxThr
1,2084,3.620,3,32767
2,1777,3.643,3,32767
3,1716,3.571,3,32767
4,1673,3.655,3,32767
5,1526,3.607,3,32767
6,1389,3.647,3,32767
7,1348,3.745,3,32767
8,1406,3.766,3,32767
9,1226,3.771,3,32767
10,1190,3.746,3,32767
11,1203,3.601,3,32767
12,1093,3.779,3,32767
13,1359,3.639,3,32767
14,1189,3.699,3,32767
15,1297,3.732,3,32767
16,1243,3.829,3,32767
17,1345,3.688,3,32767
18,1410,3.592,3,32767
19,1380,3.702,3,32767
20,1306,3.560,3,32767
21,1350,3.707,3,32767
22,1327,3.635,3,32767
23,1486,3.670,3,32767
24,1193,3.824,3,32767
25,1173,3.784,3,32767
26,1174,3.721,3,32767
27,1237,3.753,3,32767
28,1324,3.671,3,32767
29,1214,3.773,3,32767
30,1054,3.759,3,32767
31,1182,3.736,3,32767
32,1003,3.872,3,32767
33,1001,3.780,3,32767
34,1249,3.585,3,32767
35,1136,3.686,3,32767
36,1193,3.673,3,32767
37,1224,3.708,3,32767
38,1290,3.720,3,32767
39,1349,3.684,3,32767
40,1178,3.651,3,32767
41,1197,3.702,3,32767
42,1192,3.783,3,32767
43,1214,3.745,3,32767
44,1205,3.728,3,32767
45,1153,3.683,3,32767
46,1185,3.646,3,32767
47,1278,3.692,3,32767
48,1210,3.731,3,32767
49,1172,3.695,3,32767
50,1016,3.734,3,32767
51,1158,3.457,3,32767
52,1242,3.469,3,32767
53,1193,3.706,3,32767
54,1186,3.599,3,32767
55,1353,3.759,3,32767
56,1290,3.764,3,32767
57,1242,3.712,3,32767
58,1290,3.711,3,32767
59,1156,3.666,3,32767
60,1056,3.864,3,32767
61,1252,3.755,3,32767
62,1293,3.688,3,32767
63,1292,3.773,3,32767
64,1162,3.696,3,32767
65,1424,3.635,3,32767
66,1350,3.708,3,32767
67,1281,3.764,3,32767
68,1238,3.715,3,32767
69,1042,3.843,3,32767
70,1175,3.736,3,32767
71,1256,3.698,3,32767
72,1192,3.781,3,32767
73,1334,3.714,3,32767
74,1485,3.729,3,32767
75,1728,3.609,3,32767
76,1684,3.597,3,32767
77,1527,3.671,3,32767
78,1762,3.603,3,32767
79,1915,3.616,3,32767
80,1716,3.675,3,32767
81,1814,3.610,3,32767
82,1592,3.706,3,32767
