 ,Area,Mean,MinThr,MaxThr
1,1861,2.981,2,32767
2,1654,2.914,2,32767
3,1725,2.929,2,32767
4,1484,3.017,2,32767
5,1364,2.987,2,32767
6,1494,2.823,2,32767
7,1434,2.970,2,32767
8,1369,3.008,2,32767
9,1367,2.861,2,32767
10,1272,2.942,2,32767
11,1226,2.970,2,32767
12,1220,3.063,2,32767
13,1428,2.955,2,32767
14,1353,2.918,2,32767
15,1597,2.817,2,32767
16,1674,2.852,2,32767
17,1470,2.741,2,32767
18,1529,2.780,2,32767
19,1366,2.781,2,32767
20,1435,2.799,2,32767
21,1605,2.849,2,32767
22,1611,2.847,2,32767
23,1402,2.907,2,32767
24,1565,2.810,2,32767
25,1528,2.902,2,32767
26,1534,2.698,2,32767
27,1586,2.809,2,32767
28,1561,2.776,2,32767
29,1453,2.747,2,32767
30,1561,2.707,2,32767
31,1532,2.829,2,32767
32,1882,2.732,2,32767
33,1683,2.705,2,32767
34,1693,2.802,2,32767
35,1771,2.784,2,32767
36,1801,2.783,2,32767
37,1810,2.823,2,32767
38,1875,2.787,2,32767
39,2151,2.805,2,32767
40,1951,2.831,2,32767
41,1961,2.798,2,32767
42,1918,2.860,2,32767
43,2115,2.733,2,32767
44,2160,2.888,2,32767
45,2276,2.859,2,32767
46,2190,2.911,2,32767
47,2325,2.817,2,32767
48,2643,2.896,2,32767
49,2321,2.895,2,32767
50,2402,3.059,2,32767
51,2749,3.112,2,32767
52,2772,3.013,2,32767
53,2654,3.043,2,32767
54,2964,3.149,2,32767
55,2924,3.239,2,32767
56,3027,3.195,2,32767
57,2653,3.317,2,32767
58,2677,3.272,2,32767
59,2860,3.259,2,32767
60,3162,3.248,2,32767
61,3162,3.201,2,32767
62,3338,3.312,2,32767
63,3270,3.290,2,32767
64,3119,3.238,2,32767
65,3208,3.337,2,32767
66,3026,3.353,2,32767
67,2909,3.463,2,32767
68,3023,3.458,2,32767
69,2863,3.496,2,32767
70,2706,3.602,2,32767
71,2799,3.569,2,32767
72,2888,3.543,2,32767
73,2685,3.407,2,32767
74,2703,3.501,2,32767
75,2583,3.712,2,32767
76,2470,3.605,2,32767
77,2398,3.524,2,32767
78,2276,3.388,2,32767
79,2126,3.568,2,32767
80,2073,3.525,2,32767
81,2102,3.454,2,32767
82,2116,3.325,2,32767
83,2079,3.246,2,32767
84,2118,3.262,2,32767
85,2030,3.205,2,32767
86,2052,3.089,2,32767
87,1825,2.958,2,32767
88,1589,3.011,2,32767
89,1968,2.966,2,32767
90,1878,3.067,2,32767
91,1902,3.113,2,32767
92,1895,3.043,2,32767
93,1784,3.090,2,32767
94,1763,3.070,2,32767
95,1814,3.147,2,32767
96,1699,3.088,2,32767
97,1704,3.113,2,32767
98,1717,3.127,2,32767
99,1569,3.113,2,32767
100,1695,3.006,2,32767
101,1682,2.990,2,32767
102,1616,2.960,2,32767
103,1600,3.021,2,32767
104,1306,3.087,2,32767
105,1362,3.044,2,32767
106,1348,2.934,2,32767
107,1526,2.899,2,32767
108,1495,2.941,2,32767
109,1426,3.012,2,32767
110,1600,2.779,2,32767
111,1490,2.857,2,32767
112,1484,2.831,2,32767
113,1418,2.930,2,32767
114,1672,2.766,2,32767
115,1665,2.799,2,32767
116,1455,2.909,2,32767
117,1490,2.732,2,32767
118,1403,2.763,2,32767
119,1549,2.865,2,32767
120,1542,2.750,2,32767
121,1543,2.836,2,32767
122,1550,2.809,2,32767
123,1450,2.846,2,32767
124,1287,2.801,2,32767
125,1135,2.963,2,32767
126,1199,2.867,2,32767
127,1249,2.869,2,32767
128,1183,2.898,2,32767
129,1221,2.885,2,32767
130,1196,2.711,2,32767
131,1028,2.735,2,32767
132,1101,2.743,2,32767
133,966,3.093,2,32767
134,980,3.233,2,32767
135,1146,2.662,2,32767
136,1184,2.806,2,32767
137,1066,2.816,2,32767
138,1076,3.049,2,32767
139,1059,2.744,2,32767
140,1117,2.887,2,32767
141,1000,2.893,2,32767
142,1067,2.623,2,32767
143,1098,2.804,2,32767
144,1046,2.726,2,32767
145,942,2.818,2,32767
146,904,3.018,2,32767
147,976,2.703,2,32767
148,955,2.954,2,32767
149,953,2.906,2,32767
150,1001,2.978,2,32767
151,1068,2.901,2,32767
152,890,3.000,2,32767
153,961,3.050,2,32767
154,954,2.975,2,32767
155,950,2.985,2,32767
156,952,2.957,2,32767
157,1037,2.819,2,32767
158,1135,2.841,2,32767
159,1169,2.925,2,32767
160,1050,2.941,2,32767
161,1034,2.998,2,32767
162,1094,3.007,2,32767
163,1142,2.870,2,32767
164,1061,3.057,2,32767
165,1086,3.034,2,32767
166,1197,2.864,2,32767
167,1213,2.849,2,32767
168,1174,2.968,2,32767
169,1267,3.096,2,32767
170,1106,2.916,2,32767
171,1117,2.939,2,32767
172,1178,3.143,2,32767
173,1150,2.978,2,32767
174,1290,2.880,2,32767
175,1183,3.023,2,32767
176,1363,2.847,2,32767
177,1263,2.920,2,32767
178,1306,2.895,2,32767
179,1254,2.754,2,32767
180,1355,2.720,2,32767
181,1343,2.836,2,32767
182,1296,2.685,2,32767
183,1335,2.681,2,32767
184,1234,2.661,2,32767
185,1386,2.707,2,32767
186,1397,2.772,2,32767
187,1669,2.691,2,32767
188,1466,2.872,2,32767
189,1517,2.675,2,32767
190,1472,2.726,2,32767
191,1504,2.660,2,32767
192,1434,2.772,2,32767
193,1306,2.884,2,32767
194,1439,2.796,2,32767
195,1510,2.885,2,32767
196,1195,2.937,2,32767
197,1213,2.908,2,32767
198,1206,2.935,2,32767
199,1070,2.958,2,32767
200,1077,3.005,2,32767
