 ,Area,Mean,MinThr,MaxThr
77,233.541,2.940,2,32767
78,259.351,2.790,2,32767
79,251.686,2.879,2,32767
80,251.061,3.044,2,32767
81,240.424,2.932,2,32767
82,228.379,3.138,2,32767
83,227.441,3.166,2,32767
84,236.044,2.936,2,32767
85,234.010,3.081,2,32767
86,242.770,2.956,2,32767
87,235.105,2.977,2,32767
88,233.541,2.955,2,32767
89,248.871,2.862,2,32767
90,224.781,2.950,2,32767
91,245.742,3.008,2,32767
92,248.558,2.879,2,32767
93,237.921,2.869,2,32767
94,235.418,2.935,2,32767
95,240.893,2.925,2,32767
96,264.982,2.909,2,32767
97,244.647,2.809,2,32767
98,256.066,2.863,2,32767
99,244.804,2.794,2,32767
100,251.061,3.056,2,32767
101,241.988,2.827,2,32767
102,267.954,2.801,2,32767
103,308.625,2.802,2,32767
104,282.658,2.743,2,32767
105,276.558,2.840,2,32767
106,292.044,2.675,2,32767
107,279.530,2.872,2,32767
108,286.100,2.791,2,32767
109,284.379,2.861,2,32767
110,263.418,2.934,2,32767
111,272.491,2.762,2,32767
112,277.965,2.801,2,32767
113,266.077,2.786,2,32767
114,283.440,2.731,2,32767
115,279.843,2.828,2,32767
116,292.356,2.879,2,32767
117,281.563,2.841,2,32767
118,280.781,2.887,2,32767
119,261.697,2.854,2,32767
120,253.094,2.862,2,32767
121,265.608,2.926,2,32767
122,284.848,2.975,2,32767
123,267.329,2.925,2,32767
124,267.641,2.952,2,32767
125,269.362,3.020,2,32767
126,286.725,3.077,2,32767
127,266.547,3.066,2,32767
128,292.826,2.957,2,32767
129,280.625,2.992,2,32767
130,272.491,3.139,2,32767
131,288.759,3.150,2,32767
132,280.468,3.127,2,32767
133,307.686,3.205,2,32767
134,304.401,3.031,2,32767
135,327.239,2.978,2,32767
136,345.541,3.031,2,32767
137,304.401,3.188,2,32767
138,291.105,3.091,2,32767
139,286.100,3.147,2,32767
140,262.167,3.240,2,32767
141,241.988,3.282,2,32767
142,260.759,3.620,2,32767
143,259.195,3.458,2,32767
144,262.792,3.359,2,32767
145,258.725,3.509,2,32767
146,246.055,3.463,2,32767
147,242.301,3.394,2,32767
148,223.686,3.490,2,32767
149,248.401,3.343,2,32767
150,257.630,3.371,2,32767
151,237.139,3.253,2,32767
152,250.904,3.171,2,32767
153,248.245,3.251,2,32767
154,249.183,3.223,2,32767
155,238.859,3.192,2,32767
156,241.988,3.122,2,32767
157,248.714,3.061,2,32767
158,218.055,3.258,2,32767
159,239.329,3.037,2,32767
160,255.440,3.047,2,32767
161,245.742,3.039,2,32767
162,223.999,3.153,2,32767
163,220.558,3.072,2,32767
164,199.597,3.013,2,32767
165,242.457,2.992,2,32767
166,250.278,2.989,2,32767
167,243.552,2.859,2,32767
168,240.267,2.865,2,32767
169,217.273,2.919,2,32767
170,203.038,3.058,2,32767
171,211.642,3.030,2,32767
172,213.519,2.871,2,32767
173,195.999,2.930,2,32767
174,187.709,2.929,2,32767
175,172.223,2.980,2,32767
176,176.759,3.062,2,32767
177,191.932,2.982,2,32767
178,157.519,3.125,2,32767
179,159.240,2.818,2,32767
180,173.631,2.790,2,32767
181,155.173,2.787,2,32767
182,172.536,2.839,2,32767
183,184.424,2.772,2,32767
184,172.223,2.690,2,32767
185,170.189,2.665,2,32767
186,153.296,2.842,2,32767
187,175.195,2.950,2,32767
188,154.391,2.867,2,32767
189,152.670,2.807,2,32767
190,158.770,2.685,2,32767
191,163.932,2.884,2,32767
192,196.156,2.758,2,32767
193,204.133,2.743,2,32767
194,193.027,2.782,2,32767
195,198.502,2.741,2,32767
196,204.915,2.727,2,32767
197,188.491,2.683,2,32767
198,187.240,2.764,2,32767
199,199.284,2.794,2,32767
200,207.262,2.903,2,32767
