 ,Area,Mean,MinThr,MaxThr
102,3835,2.414,2,32767
103,3430,2.386,2,32767
104,3556,2.334,2,32767
105,3599,2.317,2,32767
106,3831,2.297,2,32767
107,3275,2.280,2,32767
108,3468,2.294,2,32767
109,3478,2.272,2,32767
110,3417,2.251,2,32767
111,3058,2.322,2,32767
112,2854,2.307,2,32767
113,2847,2.234,2,32767
114,3118,2.264,2,32767
115,3072,2.265,2,32767
116,2620,2.292,2,32767
117,2714,2.258,2,32767
118,2517,2.269,2,32767
119,2284,2.291,2,32767
120,2432,2.280,2,32767
121,2662,2.316,2,32767
122,2760,2.358,2,32767
123,2644,2.353,2,32767
124,2578,2.339,2,32767
125,2216,2.376,2,32767
126,2342,2.385,2,32767
127,2519,2.383,2,32767
128,2153,2.407,2,32767
129,2380,2.389,2,32767
130,1958,2.350,2,32767
131,2301,2.289,2,32767
132,2554,2.269,2,32767
133,2970,2.324,2,32767
134,2921,2.257,2,32767
135,2868,2.273,2,32767
136,2658,2.225,2,32767
137,2773,2.265,2,32767
138,3156,2.252,2,32767
139,3192,2.279,2,32767
140,2969,2.271,2,32767
141,2975,2.271,2,32767
142,3071,2.292,2,32767
143,2915,2.253,2,32767
144,2890,2.317,2,32767
145,2819,2.313,2,32767
146,2805,2.301,2,32767
147,2911,2.352,2,32767
148,2858,2.321,2,32767
149,2996,2.347,2,32767
150,3157,2.370,2,32767
151,3042,2.308,2,32767
152,2675,2.355,2,32767
153,2640,2.305,2,32767
154,2696,2.298,2,32767
155,2775,2.313,2,32767
156,2655,2.297,2,32767
157,2766,2.290,2,32767
158,2800,2.277,2,32767
159,2953,2.286,2,32767
160,2738,2.296,2,32767
161,2572,2.297,2,32767
162,2520,2.304,2,32767
163,2395,2.299,2,32767
164,2320,2.291,2,32767
165,2536,2.318,2,32767
166,2403,2.304,2,32767
167,2294,2.351,2,32767
168,2448,2.342,2,32767
169,2625,2.301,2,32767
170,2542,2.297,2,32767
171,2973,2.306,2,32767
172,2918,2.299,2,32767
173,2777,2.320,2,32767
174,2672,2.330,2,32767
175,2589,2.364,2,32767
176,2308,2.334,2,32767
177,2436,2.343,2,32767
178,2844,2.278,2,32767
179,2807,2.328,2,32767
180,2537,2.300,2,32767
181,2875,2.326,2,32767
182,2945,2.252,2,32767
183,3472,2.261,2,32767
184,3339,2.266,2,32767
185,3071,2.250,2,32767
186,2979,2.246,2,32767
187,3581,2.202,2,32767
188,3368,2.242,2,32767
189,3327,2.241,2,32767
190,2744,2.257,2,32767
191,3112,2.235,2,32767
192,3275,2.242,2,32767
193,3318,2.251,2,32767
194,3172,2.270,2,32767
195,2843,2.292,2,32767
196,3369,2.296,2,32767
197,2945,2.302,2,32767
198,3267,2.291,2,32767
199,3175,2.348,2,32767
200,3401,2.325,2,32767
