
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
6.61476,,Spot,Selected Surfaces - W2,1,ibranched,118,
5.54896,,Spot,Selected Surfaces - W2,1,ibranched,119,
5.26408,,Spot,Selected Surfaces - W2,1,ibranched,153,
2.06818,,Spot,Selected Surfaces - W2,1,ibranched,155,
5.53249,,Spot,Selected Surfaces - W2,1,ibranched,157,
2.97627,,Spot,Selected Surfaces - W2,1,ibranched,158,
2.31007,,Spot,Selected Surfaces - W2,1,ibranched,159,
4.37734,,Spot,Selected Surfaces - W2,1,ibranched,160,
3.12637,,Spot,Selected Surfaces - W2,1,ibranched,161,
5.86659,,Spot,Selected Surfaces - W2,1,ibranched,162,
4.71885,,Spot,Selected Surfaces - W2,1,ibranched,163,
5.52645,,Spot,Selected Surfaces - W2,1,ibranched,170,
6.33975,,Spot,Selected Surfaces - W2,1,ibranched,173,
3.89894,,Spot,Selected Surfaces - W2,1,ibranched,188,
4.99614,,Spot,Selected Surfaces - W2,1,ibranched,199,
5.86146,,Spot,Selected Surfaces - W2,1,ibranched,206,
3.14089,,Spot,Selected Surfaces - W2,1,ibranched,214,
2.99961,,Spot,Selected Surfaces - W2,1,ibranched,217,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,218,
4.20991,,Spot,Selected Surfaces - W2,1,ibranched,223,
4.25838,,Spot,Selected Surfaces - W2,1,ibranched,226,
4.58286,,Spot,Selected Surfaces - W2,1,ibranched,229,
5.82998,,Spot,Selected Surfaces - W2,1,ibranched,232,
2.47618,,Spot,Selected Surfaces - W2,1,ibranched,240,
4.23809,,Spot,Selected Surfaces - W2,1,ibranched,242,
2.91217,,Spot,Selected Surfaces - W2,1,ibranched,245,
5.28486,,Spot,Selected Surfaces - W2,1,ibranched,251,
3.2482,,Spot,Selected Surfaces - W2,1,ibranched,253,
3.2803,,Spot,Selected Surfaces - W2,1,ibranched,257,
2.84001,,Spot,Selected Surfaces - W2,1,ibranched,259,
5.79983,,Spot,Selected Surfaces - W2,1,ibranched,260,
5.55512,,Spot,Selected Surfaces - W2,1,ibranched,262,
3.07547,,Spot,Selected Surfaces - W2,1,ibranched,275,
5.6039,,Spot,Selected Surfaces - W2,1,ibranched,282,
4.66489,,Spot,Selected Surfaces - W2,1,ibranched,288,
3.55322,,Spot,Selected Surfaces - W2,1,ibranched,290,
3.3552,,Spot,Selected Surfaces - W2,1,ibranched,301,
4.39749,,Spot,Selected Surfaces - W2,1,ibranched,308,
2.99356,,Spot,Selected Surfaces - W2,1,ibranched,311,
4.33412,,Spot,Selected Surfaces - W2,1,ibranched,312,
3.94213,,Spot,Selected Surfaces - W2,1,ibranched,316,
6.782,,Spot,Selected Surfaces - W2,1,ibranched,318,
5.82765,,Spot,Selected Surfaces - W2,1,ibranched,322,
5.34544,,Spot,Selected Surfaces - W2,1,ibranched,326,
7.40365,,Spot,Selected Surfaces - W2,1,ibranched,332,
4.73118,,Spot,Selected Surfaces - W2,1,ibranched,339,
4.28998,,Spot,Selected Surfaces - W2,1,ibranched,341,
2.3709,,Spot,Selected Surfaces - W2,1,ibranched,344,
5.4886,,Spot,Selected Surfaces - W2,1,ibranched,346,
6.02733,,Spot,Selected Surfaces - W2,1,ibranched,348,
4.58159,,Spot,Selected Surfaces - W2,1,ibranched,350,
2.34109,,Spot,Selected Surfaces - W2,1,ibranched,353,
4.54117,,Spot,Selected Surfaces - W2,1,ibranched,354,
4.17201,,Spot,Selected Surfaces - W2,1,ibranched,356,
6.38879,,Spot,Selected Surfaces - W2,1,ibranched,364,
4.54192,,Spot,Selected Surfaces - W2,1,ibranched,365,
2.19409,,Spot,Selected Surfaces - W2,1,ibranched,376,
3.22704,,Spot,Selected Surfaces - W2,1,ibranched,381,
5.76787,,Spot,Selected Surfaces - W2,1,ibranched,385,
3.86772,,Spot,Selected Surfaces - W2,1,ibranched,387,
3.10109,,Spot,Selected Surfaces - W2,1,ibranched,388,
6.4874,,Spot,Selected Surfaces - W2,1,ibranched,390,
4.29021,,Spot,Selected Surfaces - W2,1,ibranched,394,
3.73078,,Spot,Selected Surfaces - W2,1,ibranched,396,
6.76991,,Spot,Selected Surfaces - W2,1,ibranched,397,
4.41705,,Spot,Selected Surfaces - W2,1,ibranched,398,
5.22182,,Spot,Selected Surfaces - W2,1,ibranched,401,
7.05725,,Spot,Selected Surfaces - W2,1,ibranched,407,
7.1568,,Spot,Selected Surfaces - W2,1,ibranched,410,
3.89895,,Spot,Selected Surfaces - W2,1,ibranched,430,
4.94782,,Spot,Selected Surfaces - W2,1,ibranched,433,
6.2758,,Spot,Selected Surfaces - W2,1,ibranched,438,
7.26093,,Spot,Selected Surfaces - W2,1,ibranched,461,
4.12119,,Spot,Selected Surfaces - W2,1,ibranched,468,
4.04907,,Spot,Selected Surfaces - W2,1,ibranched,473,
3.13998,,Spot,Selected Surfaces - W2,1,ibranched,481,
3.95581,,Spot,Selected Surfaces - W2,1,ibranched,484,
3.54772,,Spot,Selected Surfaces - W2,1,ibranched,498,
4.67464,,Spot,Selected Surfaces - W2,1,ibranched,499,
4.27192,,Spot,Selected Surfaces - W2,1,ibranched,513,
5.51349,,Spot,Selected Surfaces - W2,1,ibranched,515,
4.12648,,Spot,Selected Surfaces - W2,1,ibranched,516,
7.19775,,Spot,Selected Surfaces - W2,1,ibranched,518,
4.38948,,Spot,Selected Surfaces - W2,1,ibranched,532,
2.66554,,Spot,Selected Surfaces - W2,1,ibranched,534,
2.77083,,Spot,Selected Surfaces - W2,1,ibranched,537,
4.89111,,Spot,Selected Surfaces - W2,1,ibranched,540,
5.19233,,Spot,Selected Surfaces - W2,1,ibranched,542,
4.75753,,Spot,Selected Surfaces - W2,1,ibranched,547,
4.73325,,Spot,Selected Surfaces - W2,1,ibranched,553,
4.69308,,Spot,Selected Surfaces - W2,1,ibranched,554,
5.64963,,Spot,Selected Surfaces - W2,1,ibranched,555,
4.28085,,Spot,Selected Surfaces - W2,1,ibranched,558,
