
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
9.30327,,Spot,Selected Surfaces - W2,1,ibranched,4,
4.69669,,Spot,Selected Surfaces - W2,1,ibranched,5,
3.55201,,Spot,Selected Surfaces - W2,1,ibranched,6,
4.38495,,Spot,Selected Surfaces - W2,1,ibranched,66,
13.9448,,Spot,Selected Surfaces - W2,1,ibranched,68,
7.47479,,Spot,Selected Surfaces - W2,1,ibranched,69,
12.4147,,Spot,Selected Surfaces - W2,1,ibranched,73,
2.88243,,Spot,Selected Surfaces - W2,1,ibranched,74,
10.4519,,Spot,Selected Surfaces - W2,1,ibranched,78,
16.355,,Spot,Selected Surfaces - W2,1,ibranched,80,
2.9589,,Spot,Selected Surfaces - W2,1,ibranched,81,
15.6826,,Spot,Selected Surfaces - W2,1,ibranched,82,
2.42061,,Spot,Selected Surfaces - W2,1,ibranched,84,
4.21744,,Spot,Selected Surfaces - W2,1,ibranched,85,
3.79611,,Spot,Selected Surfaces - W2,1,ibranched,87,
7.65467,,Spot,Selected Surfaces - W2,1,ibranched,91,
2.10871,,Spot,Selected Surfaces - W2,1,ibranched,93,
6.27993,,Spot,Selected Surfaces - W2,1,ibranched,94,
3.90076,,Spot,Selected Surfaces - W2,1,ibranched,95,
4.52483,,Spot,Selected Surfaces - W2,1,ibranched,100,
12.5978,,Spot,Selected Surfaces - W2,1,ibranched,104,
2.52514,,Spot,Selected Surfaces - W2,1,ibranched,107,
1.2192,,Spot,Selected Surfaces - W2,1,ibranched,116,
7.98648,,Spot,Selected Surfaces - W2,1,ibranched,122,
1.98234,,Spot,Selected Surfaces - W2,1,ibranched,129,
13.4959,,Spot,Selected Surfaces - W2,1,ibranched,130,
3.13062,,Spot,Selected Surfaces - W2,1,ibranched,132,
8.5141,,Spot,Selected Surfaces - W2,1,ibranched,133,
2.53747,,Spot,Selected Surfaces - W2,1,ibranched,137,
2.34478,,Spot,Selected Surfaces - W2,1,ibranched,152,
3.12355,,Spot,Selected Surfaces - W2,1,ibranched,172,
1.59716,,Spot,Selected Surfaces - W2,1,ibranched,179,
3.56281,,Spot,Selected Surfaces - W2,1,ibranched,196,
4.70995,,Spot,Selected Surfaces - W2,1,ibranched,211,
4.93541,,Spot,Selected Surfaces - W2,1,ibranched,214,
3.40106,,Spot,Selected Surfaces - W2,1,ibranched,215,
2.96018,,Spot,Selected Surfaces - W2,1,ibranched,230,
1.57559,,Spot,Selected Surfaces - W2,1,ibranched,246,
3.23494,,Spot,Selected Surfaces - W2,1,ibranched,257,
4.49691,,Spot,Selected Surfaces - W2,1,ibranched,263,
2.93543,,Spot,Selected Surfaces - W2,1,ibranched,273,
1.53438,,Spot,Selected Surfaces - W2,1,ibranched,275,
3.18266,,Spot,Selected Surfaces - W2,1,ibranched,280,
2.93545,,Spot,Selected Surfaces - W2,1,ibranched,281,
3.42607,,Spot,Selected Surfaces - W2,1,ibranched,285,
3.67348,,Spot,Selected Surfaces - W2,1,ibranched,292,
3.88152,,Spot,Selected Surfaces - W2,1,ibranched,293,
3.95583,,Spot,Selected Surfaces - W2,1,ibranched,294,
3.17251,,Spot,Selected Surfaces - W2,1,ibranched,299,
2.6644,,Spot,Selected Surfaces - W2,1,ibranched,301,
2.56922,,Spot,Selected Surfaces - W2,1,ibranched,306,
3.73619,,Spot,Selected Surfaces - W2,1,ibranched,314,
4.94344,,Spot,Selected Surfaces - W2,1,ibranched,315,
2.88243,,Spot,Selected Surfaces - W2,1,ibranched,320,
4.23809,,Spot,Selected Surfaces - W2,1,ibranched,322,
2.39235,,Spot,Selected Surfaces - W2,1,ibranched,328,
2.08677,,Spot,Selected Surfaces - W2,1,ibranched,329,
3.79283,,Spot,Selected Surfaces - W2,1,ibranched,333,
3.35266,,Spot,Selected Surfaces - W2,1,ibranched,339,
1.24542,,Spot,Selected Surfaces - W2,1,ibranched,365,
3.08459,,Spot,Selected Surfaces - W2,1,ibranched,366,
3.73621,,Spot,Selected Surfaces - W2,1,ibranched,370,
2.96526,,Spot,Selected Surfaces - W2,1,ibranched,372,
2.78479,,Spot,Selected Surfaces - W2,1,ibranched,373,
2.34834,,Spot,Selected Surfaces - W2,1,ibranched,376,
4.33412,,Spot,Selected Surfaces - W2,1,ibranched,378,
2.72011,,Spot,Selected Surfaces - W2,1,ibranched,380,
4.00077,,Spot,Selected Surfaces - W2,1,ibranched,381,
1.16436,,Spot,Selected Surfaces - W2,1,ibranched,384,
3.89893,,Spot,Selected Surfaces - W2,1,ibranched,385,
4.41502,,Spot,Selected Surfaces - W2,1,ibranched,386,
3.35266,,Spot,Selected Surfaces - W2,1,ibranched,392,
2.103,,Spot,Selected Surfaces - W2,1,ibranched,397,
1.96118,,Spot,Selected Surfaces - W2,1,ibranched,401,
4.05385,,Spot,Selected Surfaces - W2,1,ibranched,406,
1.838,,Spot,Selected Surfaces - W2,1,ibranched,415,
2.16006,,Spot,Selected Surfaces - W2,1,ibranched,421,
1.17417,,Spot,Selected Surfaces - W2,1,ibranched,429,
2.63572,,Spot,Selected Surfaces - W2,1,ibranched,431,
2.49078,,Spot,Selected Surfaces - W2,1,ibranched,432,
1.8001,,Spot,Selected Surfaces - W2,1,ibranched,433,
1.68593,,Spot,Selected Surfaces - W2,1,ibranched,434,
2.63244,,Spot,Selected Surfaces - W2,1,ibranched,436,
1.85652,,Spot,Selected Surfaces - W2,1,ibranched,440,
1.93838,,Spot,Selected Surfaces - W2,1,ibranched,441,
1.17417,,Spot,Selected Surfaces - W2,1,ibranched,449,
2.53955,,Spot,Selected Surfaces - W2,1,ibranched,450,
4.33152,,Spot,Selected Surfaces - W2,1,ibranched,453,
1.17417,,Spot,Selected Surfaces - W2,1,ibranched,455,
1.1596,,Spot,Selected Surfaces - W2,1,ibranched,456,
1.90674,,Spot,Selected Surfaces - W2,1,ibranched,465,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,476,
3.86769,,Spot,Selected Surfaces - W2,1,ibranched,480,
4.44796,,Spot,Selected Surfaces - W2,1,ibranched,484,
