 ,Area,Mean,MinThr,MaxThr
158,1146.275,2.332,2,32767
159,1139.080,2.335,2,32767
160,1239.191,2.331,2,32767
161,1179.437,2.305,2,32767
162,1018.007,2.303,2,32767
163,1098.409,2.280,2,32767
164,1141.582,2.322,2,32767
165,1157.068,2.302,2,32767
166,1165.359,2.285,2,32767
167,1119.214,2.320,2,32767
168,1120.465,2.297,2,32767
169,1160.353,2.309,2,32767
170,1203.370,2.303,2,32767
171,1176.465,2.297,2,32767
172,1266.409,2.288,2,32767
173,1249.359,2.308,2,32767
174,1191.638,2.285,2,32767
175,1205.560,2.300,2,32767
176,1221.828,2.276,2,32767
177,1210.409,2.280,2,32767
178,1182.878,2.338,2,32767
179,1183.661,2.315,2,32767
180,1218.074,2.325,2,32767
181,1176.309,2.313,2,32767
182,1184.755,2.352,2,32767
183,1037.091,2.357,2,32767
184,998.298,2.340,2,32767
185,1042.097,2.340,2,32767
186,1006.119,2.359,2,32767
187,1084.957,2.324,2,32767
188,1207.593,2.322,2,32767
189,1223.079,2.346,2,32767
190,1078.231,2.339,2,32767
191,1142.990,2.323,2,32767
192,1006.119,2.336,2,32767
193,971.393,2.349,2,32767
194,1015.818,2.301,2,32767
195,1020.667,2.299,2,32767
196,1013.471,2.301,2,32767
197,927.751,2.303,2,32767
198,989.069,2.326,2,32767
199,1123.907,2.301,2,32767
200,1080.890,2.293,2,32767
