 ,Area,Mean,MinThr,MaxThr
1,10711,2.403,2,32767
2,10074,2.342,2,32767
3,10209,2.390,2,32767
4,10291,2.388,2,32767
5,9965,2.391,2,32767
6,9019,2.417,2,32767
7,9289,2.434,2,32767
8,9216,2.405,2,32767
9,10024,2.430,2,32767
10,9895,2.447,2,32767
11,10723,2.446,2,32767
12,11027,2.444,2,32767
13,10879,2.472,2,32767
14,10718,2.476,2,32767
15,9728,2.518,2,32767
16,9770,2.507,2,32767
17,10599,2.503,2,32767
18,10914,2.560,2,32767
19,11386,2.543,2,32767
20,11923,2.557,2,32767
21,12042,2.589,2,32767
22,11075,2.630,2,32767
23,11585,2.657,2,32767
24,12200,2.651,2,32767
25,12119,2.646,2,32767
26,11921,2.664,2,32767
27,11698,2.642,2,32767
28,11061,2.692,2,32767
29,12525,2.648,2,32767
30,12128,2.646,2,32767
31,11314,2.668,2,32767
32,12718,2.699,2,32767
33,12343,2.676,2,32767
34,12855,2.627,2,32767
35,11955,2.643,2,32767
36,11498,2.644,2,32767
37,12657,2.639,2,32767
38,12721,2.679,2,32767
39,11614,2.745,2,32767
40,13074,2.711,2,32767
41,13287,2.726,2,32767
42,12434,2.741,2,32767
43,12282,2.745,2,32767
44,12497,2.792,2,32767
45,11990,2.783,2,32767
46,11998,2.778,2,32767
47,12293,2.790,2,32767
48,12578,2.809,2,32767
49,12343,2.844,2,32767
50,12529,2.815,2,32767
51,14399,2.827,2,32767
52,14095,2.806,2,32767
53,14490,2.791,2,32767
54,14843,2.770,2,32767
55,14944,2.789,2,32767
56,12840,2.785,2,32767
57,13660,2.747,2,32767
58,13442,2.748,2,32767
59,12595,2.773,2,32767
60,12106,2.738,2,32767
61,12964,2.717,2,32767
62,12967,2.727,2,32767
63,11311,2.742,2,32767
64,11502,2.733,2,32767
65,11981,2.758,2,32767
66,12227,2.745,2,32767
67,11675,2.718,2,32767
68,12043,2.706,2,32767
69,11140,2.675,2,32767
70,11827,2.656,2,32767
71,11815,2.685,2,32767
72,12659,2.652,2,32767
73,13037,2.656,2,32767
74,12236,2.701,2,32767
75,12147,2.666,2,32767
76,12767,2.659,2,32767
77,13077,2.653,2,32767
78,12210,2.581,2,32767
79,12003,2.681,2,32767
80,12138,2.659,2,32767
81,10723,2.674,2,32767
82,11512,2.671,2,32767
83,12380,2.675,2,32767
84,11396,2.715,2,32767
85,12761,2.711,2,32767
86,12812,2.730,2,32767
87,12436,2.736,2,32767
88,12187,2.718,2,32767
89,13282,2.701,2,32767
90,13135,2.697,2,32767
91,12801,2.723,2,32767
92,11398,2.717,2,32767
93,11585,2.687,2,32767
94,12779,2.691,2,32767
95,12777,2.721,2,32767
96,12916,2.729,2,32767
97,11959,2.705,2,32767
98,11716,2.675,2,32767
99,12177,2.665,2,32767
100,12156,2.663,2,32767
101,12978,2.661,2,32767
102,12730,2.657,2,32767
103,11827,2.624,2,32767
104,11868,2.608,2,32767
105,12022,2.591,2,32767
106,12869,2.602,2,32767
107,11716,2.578,2,32767
108,11361,2.587,2,32767
109,11312,2.587,2,32767
110,11573,2.556,2,32767
111,11436,2.567,2,32767
112,11064,2.571,2,32767
113,10766,2.572,2,32767
114,10191,2.572,2,32767
115,10645,2.571,2,32767
116,11124,2.564,2,32767
117,9992,2.591,2,32767
118,9449,2.551,2,32767
119,9547,2.539,2,32767
120,10649,2.509,2,32767
121,10166,2.523,2,32767
122,9556,2.476,2,32767
123,10650,2.479,2,32767
124,9830,2.451,2,32767
125,9643,2.465,2,32767
126,9041,2.471,2,32767
127,8321,2.455,2,32767
128,8346,2.432,2,32767
129,9218,2.436,2,32767
130,10187,2.410,2,32767
131,10237,2.425,2,32767
132,9711,2.419,2,32767
133,9118,2.420,2,32767
134,8841,2.420,2,32767
135,8384,2.424,2,32767
136,8526,2.373,2,32767
137,8644,2.410,2,32767
138,9474,2.387,2,32767
139,9735,2.391,2,32767
140,9835,2.418,2,32767
141,9840,2.408,2,32767
142,9584,2.398,2,32767
143,9743,2.372,2,32767
144,9055,2.394,2,32767
145,9477,2.390,2,32767
146,10249,2.361,2,32767
147,9521,2.341,2,32767
148,8754,2.336,2,32767
149,9120,2.332,2,32767
150,9675,2.324,2,32767
151,8821,2.314,2,32767
152,8880,2.318,2,32767
153,8783,2.315,2,32767
154,9369,2.316,2,32767
155,8712,2.323,2,32767
156,8204,2.315,2,32767
157,8669,2.304,2,32767
158,8626,2.306,2,32767
159,7632,2.322,2,32767
160,7696,2.298,2,32767
161,8292,2.299,2,32767
162,8584,2.321,2,32767
163,7513,2.285,2,32767
164,7574,2.323,2,32767
165,7511,2.302,2,32767
166,8021,2.298,2,32767
167,6865,2.315,2,32767
168,7185,2.306,2,32767
169,6957,2.330,2,32767
170,7068,2.304,2,32767
171,6265,2.323,2,32767
172,7055,2.304,2,32767
173,6517,2.319,2,32767
174,7287,2.278,2,32767
175,5769,2.323,2,32767
176,7640,2.309,2,32767
177,7514,2.298,2,32767
178,7187,2.313,2,32767
179,7143,2.290,2,32767
180,7474,2.289,2,32767
181,7763,2.263,2,32767
182,7423,2.291,2,32767
183,7743,2.301,2,32767
184,8945,2.264,2,32767
185,8060,2.283,2,32767
186,8641,2.293,2,32767
187,8538,2.300,2,32767
188,8581,2.288,2,32767
189,9054,2.294,2,32767
190,8665,2.295,2,32767
191,9727,2.285,2,32767
192,9111,2.305,2,32767
193,9591,2.286,2,32767
194,9319,2.301,2,32767
195,8953,2.339,2,32767
196,8484,2.303,2,32767
197,9118,2.298,2,32767
198,8682,2.288,2,32767
199,8779,2.293,2,32767
200,8459,2.296,2,32767
