 ,Area,Mean,MinThr,MaxThr
152,226.971,2.461,2,32767
153,238.390,2.551,2,32767
154,217.899,2.492,2,32767
155,195.686,2.537,2,32767
156,231.038,2.464,2,32767
157,210.547,2.481,2,32767
158,214.301,2.438,2,32767
159,192.871,2.504,2,32767
160,223.217,2.486,2,32767
161,175.977,2.469,2,32767
162,201.005,2.518,2,32767
163,183.485,2.512,2,32767
164,227.910,2.452,2,32767
165,216.334,2.515,2,32767
166,222.122,2.477,2,32767
167,201.787,2.464,2,32767
168,205.698,2.485,2,32767
169,236.044,2.457,2,32767
170,209.608,2.480,2,32767
171,230.725,2.435,2,32767
172,206.010,2.521,2,32767
173,202.882,2.481,2,32767
174,202.100,2.443,2,32767
175,217.273,2.432,2,32767
176,224.312,2.416,2,32767
177,233.697,2.417,2,32767
178,256.223,2.388,2,32767
179,261.697,2.385,2,32767
180,264.826,2.425,2,32767
181,249.966,2.482,2,32767
182,271.552,2.382,2,32767
183,255.753,2.357,2,32767
184,257.474,2.356,2,32767
185,307.530,2.367,2,32767
186,322.233,2.395,2,32767
187,333.652,2.372,2,32767
188,298.770,2.403,2,32767
189,260.446,2.440,2,32767
190,290.167,2.410,2,32767
191,232.133,2.418,2,32767
192,236.357,2.426,2,32767
193,259.664,2.428,2,32767
194,226.346,2.405,2,32767
195,252.468,2.427,2,32767
196,243.709,2.383,2,32767
197,238.703,2.495,2,32767
198,237.765,2.453,2,32767
199,225.251,2.454,2,32767
200,207.575,2.516,2,32767
