 ,Area,Mean,MinThr,MaxThr
102,8812,2.368,2,32767
103,9334,2.314,2,32767
104,8724,2.374,2,32767
105,8064,2.306,2,32767
106,8122,2.305,2,32767
107,9027,2.435,2,32767
108,9086,2.374,2,32767
109,9242,2.381,2,32767
110,8966,2.412,2,32767
111,8242,2.455,2,32767
112,7982,2.433,2,32767
113,8514,2.423,2,32767
114,9191,2.498,2,32767
115,9070,2.401,2,32767
116,8498,2.415,2,32767
117,8951,2.563,2,32767
118,8811,2.404,2,32767
119,8895,2.403,2,32767
120,8526,2.440,2,32767
121,8258,2.361,2,32767
122,7337,2.246,2,32767
123,8050,2.276,2,32767
124,7069,2.268,2,32767
125,7623,2.359,2,32767
126,6518,2.268,2,32767
127,7452,2.308,2,32767
128,6803,2.149,2,32767
129,5516,2.144,2,32767
130,7376,2.220,2,32767
131,6998,2.232,2,32767
132,5844,2.176,2,32767
133,6637,2.201,2,32767
134,6867,2.217,2,32767
135,6761,2.206,2,32767
136,5949,2.216,2,32767
137,5932,2.261,2,32767
138,6652,2.304,2,32767
139,5253,2.262,2,32767
140,5244,2.310,2,32767
141,4524,2.167,2,32767
142,4873,2.204,2,32767
143,4740,2.262,2,32767
144,5114,2.239,2,32767
145,5111,2.260,2,32767
146,3699,2.137,2,32767
147,3934,2.139,2,32767
148,3657,2.116,2,32767
149,4744,2.156,2,32767
150,4169,2.115,2,32767
151,3579,2.147,2,32767
152,3942,2.114,2,32767
153,3215,2.098,2,32767
154,3835,2.131,2,32767
155,3863,2.120,2,32767
156,3992,2.119,2,32767
157,3949,2.151,2,32767
158,4374,2.133,2,32767
159,4340,2.141,2,32767
160,3395,2.156,2,32767
161,3902,2.123,2,32767
162,3379,2.134,2,32767
163,3061,2.123,2,32767
164,4137,2.169,2,32767
165,2965,2.126,2,32767
166,2556,2.140,2,32767
167,3091,2.155,2,32767
168,3377,2.192,2,32767
169,3520,2.127,2,32767
170,4031,2.128,2,32767
171,3979,2.104,2,32767
172,5799,2.169,2,32767
173,4988,2.121,2,32767
174,4939,2.123,2,32767
175,5427,2.156,2,32767
176,5532,2.152,2,32767
177,6022,2.170,2,32767
178,6125,2.156,2,32767
179,5142,2.137,2,32767
180,5241,2.149,2,32767
181,5975,2.170,2,32767
182,5731,2.157,2,32767
183,5295,2.142,2,32767
184,5981,2.155,2,32767
185,6566,2.190,2,32767
186,5649,2.136,2,32767
187,4204,2.143,2,32767
188,4288,2.138,2,32767
189,4110,2.147,2,32767
190,3936,2.185,2,32767
191,3443,2.131,2,32767
192,3639,2.127,2,32767
193,3690,2.130,2,32767
194,4059,2.134,2,32767
195,3803,2.111,2,32767
196,3719,2.135,2,32767
197,4315,2.125,2,32767
198,3708,2.130,2,32767
199,3766,2.138,2,32767
200,3423,2.141,2,32767
