
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
4.57477,,Spot,Selected Surfaces - W2,1,ibranched,0,
1.71163,,Spot,Selected Surfaces - W2,1,ibranched,3,
4.08543,,Spot,Selected Surfaces - W2,1,ibranched,4,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,5,
1.78095,,Spot,Selected Surfaces - W2,1,ibranched,6,
2.39235,,Spot,Selected Surfaces - W2,1,ibranched,7,
1.40563,,Spot,Selected Surfaces - W2,1,ibranched,8,
3.49312,,Spot,Selected Surfaces - W2,1,ibranched,9,
3.53409,,Spot,Selected Surfaces - W2,1,ibranched,10,
1.74764,,Spot,Selected Surfaces - W2,1,ibranched,12,
2.42062,,Spot,Selected Surfaces - W2,1,ibranched,13,
0.92826,,Spot,Selected Surfaces - W2,1,ibranched,14,
2.59949,,Spot,Selected Surfaces - W2,1,ibranched,15,
6.48814,,Spot,Selected Surfaces - W2,1,ibranched,18,
3.46836,,Spot,Selected Surfaces - W2,1,ibranched,19,
4.26667,,Spot,Selected Surfaces - W2,1,ibranched,20,
3.92182,,Spot,Selected Surfaces - W2,1,ibranched,21,
1.49677,,Spot,Selected Surfaces - W2,1,ibranched,23,
5.74222,,Spot,Selected Surfaces - W2,1,ibranched,24,
3.02859,,Spot,Selected Surfaces - W2,1,ibranched,25,
2.80954,,Spot,Selected Surfaces - W2,1,ibranched,26,
2.92052,,Spot,Selected Surfaces - W2,1,ibranched,27,
1.85653,,Spot,Selected Surfaces - W2,1,ibranched,29,
1.47794,,Spot,Selected Surfaces - W2,1,ibranched,30,
1.77314,,Spot,Selected Surfaces - W2,1,ibranched,31,
2.3149,,Spot,Selected Surfaces - W2,1,ibranched,32,
3.22126,,Spot,Selected Surfaces - W2,1,ibranched,35,
2.34108,,Spot,Selected Surfaces - W2,1,ibranched,37,
2,,Spot,Selected Surfaces - W2,1,ibranched,40,
1.8183,,Spot,Selected Surfaces - W2,1,ibranched,41,
4.27403,,Spot,Selected Surfaces - W2,1,ibranched,42,
2.5554,,Spot,Selected Surfaces - W2,1,ibranched,43,
5.68979,,Spot,Selected Surfaces - W2,1,ibranched,45,
1.49677,,Spot,Selected Surfaces - W2,1,ibranched,46,
1.47796,,Spot,Selected Surfaces - W2,1,ibranched,47,
2.44901,,Spot,Selected Surfaces - W2,1,ibranched,48,
2.39235,,Spot,Selected Surfaces - W2,1,ibranched,50,
2.10871,,Spot,Selected Surfaces - W2,1,ibranched,51,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,53,
4.58641,,Spot,Selected Surfaces - W2,1,ibranched,54,
2.11956,,Spot,Selected Surfaces - W2,1,ibranched,55,
2.23555,,Spot,Selected Surfaces - W2,1,ibranched,59,
1.93838,,Spot,Selected Surfaces - W2,1,ibranched,60,
3.6496,,Spot,Selected Surfaces - W2,1,ibranched,61,
4.16878,,Spot,Selected Surfaces - W2,1,ibranched,63,
3.24823,,Spot,Selected Surfaces - W2,1,ibranched,64,
3.20282,,Spot,Selected Surfaces - W2,1,ibranched,65,
3.28857,,Spot,Selected Surfaces - W2,1,ibranched,66,
2.07568,,Spot,Selected Surfaces - W2,1,ibranched,67,
3.528,,Spot,Selected Surfaces - W2,1,ibranched,68,
4.5518,,Spot,Selected Surfaces - W2,1,ibranched,70,
2.74838,,Spot,Selected Surfaces - W2,1,ibranched,71,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,73,
0.587083,,Spot,Selected Surfaces - W2,1,ibranched,74,
2.68403,,Spot,Selected Surfaces - W2,1,ibranched,75,
2.88242,,Spot,Selected Surfaces - W2,1,ibranched,78,
2.31921,,Spot,Selected Surfaces - W2,1,ibranched,81,
2.65815,,Spot,Selected Surfaces - W2,1,ibranched,82,
1.45114,,Spot,Selected Surfaces - W2,1,ibranched,83,
2.49636,,Spot,Selected Surfaces - W2,1,ibranched,84,
5.72907,,Spot,Selected Surfaces - W2,1,ibranched,86,
3.02223,,Spot,Selected Surfaces - W2,1,ibranched,87,
1.93841,,Spot,Selected Surfaces - W2,1,ibranched,89,
2.49807,,Spot,Selected Surfaces - W2,1,ibranched,90,
0.863152,,Spot,Selected Surfaces - W2,1,ibranched,92,
6.91922,,Spot,Selected Surfaces - W2,1,ibranched,93,
1.59719,,Spot,Selected Surfaces - W2,1,ibranched,94,
1.98236,,Spot,Selected Surfaces - W2,1,ibranched,95,
1.98236,,Spot,Selected Surfaces - W2,1,ibranched,96,
2.88242,,Spot,Selected Surfaces - W2,1,ibranched,98,
2.07565,,Spot,Selected Surfaces - W2,1,ibranched,100,
1.26332,,Spot,Selected Surfaces - W2,1,ibranched,103,
2.52813,,Spot,Selected Surfaces - W2,1,ibranched,104,
2.91218,,Spot,Selected Surfaces - W2,1,ibranched,105,
1.85652,,Spot,Selected Surfaces - W2,1,ibranched,106,
2.20492,,Spot,Selected Surfaces - W2,1,ibranched,107,
4.60977,,Spot,Selected Surfaces - W2,1,ibranched,110,
4.51953,,Spot,Selected Surfaces - W2,1,ibranched,111,
2.1274,,Spot,Selected Surfaces - W2,1,ibranched,115,
4.1063,,Spot,Selected Surfaces - W2,1,ibranched,116,
5.91341,,Spot,Selected Surfaces - W2,1,ibranched,117,
2.49807,,Spot,Selected Surfaces - W2,1,ibranched,119,
6.20218,,Spot,Selected Surfaces - W2,1,ibranched,126,
4.08155,,Spot,Selected Surfaces - W2,1,ibranched,127,
3.74135,,Spot,Selected Surfaces - W2,1,ibranched,128,
4.92789,,Spot,Selected Surfaces - W2,1,ibranched,129,
5.22182,,Spot,Selected Surfaces - W2,1,ibranched,130,
1.77684,,Spot,Selected Surfaces - W2,1,ibranched,133,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,135,
1.93838,,Spot,Selected Surfaces - W2,1,ibranched,139,
1.15961,,Spot,Selected Surfaces - W2,1,ibranched,144,
0.587105,,Spot,Selected Surfaces - W2,1,ibranched,146,
1.82096,,Spot,Selected Surfaces - W2,1,ibranched,178,
3.64807,,Spot,Selected Surfaces - W2,1,ibranched,180,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,181,
5.66345,,Spot,Selected Surfaces - W2,1,ibranched,183,
5.08977,,Spot,Selected Surfaces - W2,1,ibranched,185,
4.01881,,Spot,Selected Surfaces - W2,1,ibranched,186,
3.45394,,Spot,Selected Surfaces - W2,1,ibranched,188,
