
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
3.19437,,Spot,Selected Surfaces - W2,1,ibranched,1,
1.79982,,Spot,Selected Surfaces - W2,1,ibranched,2,
2.54003,,Spot,Selected Surfaces - W2,1,ibranched,3,
2.33982,,Spot,Selected Surfaces - W2,1,ibranched,4,
4.99246,,Spot,Selected Surfaces - W2,1,ibranched,5,
2.90338,,Spot,Selected Surfaces - W2,1,ibranched,8,
2.65813,,Spot,Selected Surfaces - W2,1,ibranched,9,
1.07352,,Spot,Selected Surfaces - W2,1,ibranched,11,
1.83413,,Spot,Selected Surfaces - W2,1,ibranched,12,
1.33505,,Spot,Selected Surfaces - W2,1,ibranched,13,
2.83369,,Spot,Selected Surfaces - W2,1,ibranched,15,
1.5446,,Spot,Selected Surfaces - W2,1,ibranched,16,
1.80011,,Spot,Selected Surfaces - W2,1,ibranched,17,
3.30163,,Spot,Selected Surfaces - W2,1,ibranched,18,
3.06064,,Spot,Selected Surfaces - W2,1,ibranched,21,
1.98164,,Spot,Selected Surfaces - W2,1,ibranched,22,
2.91218,,Spot,Selected Surfaces - W2,1,ibranched,23,
3.62573,,Spot,Selected Surfaces - W2,1,ibranched,24,
0.787904,,Spot,Selected Surfaces - W2,1,ibranched,26,
2.21897,,Spot,Selected Surfaces - W2,1,ibranched,27,
3.17953,,Spot,Selected Surfaces - W2,1,ibranched,28,
2.07568,,Spot,Selected Surfaces - W2,1,ibranched,29,
3.0834,,Spot,Selected Surfaces - W2,1,ibranched,30,
3.22844,,Spot,Selected Surfaces - W2,1,ibranched,31,
2.02842,,Spot,Selected Surfaces - W2,1,ibranched,32,
1.39247,,Spot,Selected Surfaces - W2,1,ibranched,33,
2.96924,,Spot,Selected Surfaces - W2,1,ibranched,34,
1.54229,,Spot,Selected Surfaces - W2,1,ibranched,35,
1.68463,,Spot,Selected Surfaces - W2,1,ibranched,36,
2.79122,,Spot,Selected Surfaces - W2,1,ibranched,38,
1.49679,,Spot,Selected Surfaces - W2,1,ibranched,39,
2.50719,,Spot,Selected Surfaces - W2,1,ibranched,40,
1.17419,,Spot,Selected Surfaces - W2,1,ibranched,41,
1.93838,,Spot,Selected Surfaces - W2,1,ibranched,42,
0.587083,,Spot,Selected Surfaces - W2,1,ibranched,43,
1.03725,,Spot,Selected Surfaces - W2,1,ibranched,45,
1.59719,,Spot,Selected Surfaces - W2,1,ibranched,46,
3.53595,,Spot,Selected Surfaces - W2,1,ibranched,48,
1.76642,,Spot,Selected Surfaces - W2,1,ibranched,49,
0.33691,,Spot,Selected Surfaces - W2,1,ibranched,50,
4.25037,,Spot,Selected Surfaces - W2,1,ibranched,51,
1,,Spot,Selected Surfaces - W2,1,ibranched,52,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,53,
0.93381,,Spot,Selected Surfaces - W2,1,ibranched,54,
1.15569,,Spot,Selected Surfaces - W2,1,ibranched,56,
2.68931,,Spot,Selected Surfaces - W2,1,ibranched,57,
2.99355,,Spot,Selected Surfaces - W2,1,ibranched,58,
0.830261,,Spot,Selected Surfaces - W2,1,ibranched,59,
3.58131,,Spot,Selected Surfaces - W2,1,ibranched,60,
1.31276,,Spot,Selected Surfaces - W2,1,ibranched,62,
1.03594,,Spot,Selected Surfaces - W2,1,ibranched,63,
2.55876,,Spot,Selected Surfaces - W2,1,ibranched,65,
2.63206,,Spot,Selected Surfaces - W2,1,ibranched,66,
1.15961,,Spot,Selected Surfaces - W2,1,ibranched,67,
3.16983,,Spot,Selected Surfaces - W2,1,ibranched,68,
3.2216,,Spot,Selected Surfaces - W2,1,ibranched,70,
1.59768,,Spot,Selected Surfaces - W2,1,ibranched,71,
2.51695,,Spot,Selected Surfaces - W2,1,ibranched,75,
1.49677,,Spot,Selected Surfaces - W2,1,ibranched,76,
2.5879,,Spot,Selected Surfaces - W2,1,ibranched,78,
3.52768,,Spot,Selected Surfaces - W2,1,ibranched,79,
2.02534,,Spot,Selected Surfaces - W2,1,ibranched,81,
1.31148,,Spot,Selected Surfaces - W2,1,ibranched,82,
1.84899,,Spot,Selected Surfaces - W2,1,ibranched,83,
2.9636,,Spot,Selected Surfaces - W2,1,ibranched,84,
1.74484,,Spot,Selected Surfaces - W2,1,ibranched,85,
2.525,,Spot,Selected Surfaces - W2,1,ibranched,86,
3.09958,,Spot,Selected Surfaces - W2,1,ibranched,87,
2.86853,,Spot,Selected Surfaces - W2,1,ibranched,88,
1.36442,,Spot,Selected Surfaces - W2,1,ibranched,89,
2.62473,,Spot,Selected Surfaces - W2,1,ibranched,90,
1.80011,,Spot,Selected Surfaces - W2,1,ibranched,91,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,92,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,93,
1.618,,Spot,Selected Surfaces - W2,1,ibranched,94,
4.35917,,Spot,Selected Surfaces - W2,1,ibranched,95,
1.93838,,Spot,Selected Surfaces - W2,1,ibranched,96,
2.23555,,Spot,Selected Surfaces - W2,1,ibranched,97,
2.12855,,Spot,Selected Surfaces - W2,1,ibranched,98,
1.63043,,Spot,Selected Surfaces - W2,1,ibranched,99,
1.95309,,Spot,Selected Surfaces - W2,1,ibranched,100,
2.55241,,Spot,Selected Surfaces - W2,1,ibranched,101,
3.11277,,Spot,Selected Surfaces - W2,1,ibranched,102,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,104,
2.41272,,Spot,Selected Surfaces - W2,1,ibranched,105,
2.30401,,Spot,Selected Surfaces - W2,1,ibranched,106,
2.66033,,Spot,Selected Surfaces - W2,1,ibranched,107,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,108,
3.32478,,Spot,Selected Surfaces - W2,1,ibranched,110,
2.35607,,Spot,Selected Surfaces - W2,1,ibranched,111,
1.72995,,Spot,Selected Surfaces - W2,1,ibranched,112,
1.66052,,Spot,Selected Surfaces - W2,1,ibranched,114,
4.55859,,Spot,Selected Surfaces - W2,1,ibranched,115,
3.13996,,Spot,Selected Surfaces - W2,1,ibranched,116,
2.16549,,Spot,Selected Surfaces - W2,1,ibranched,117,
1.59519,,Spot,Selected Surfaces - W2,1,ibranched,118,
0.947628,,Spot,Selected Surfaces - W2,1,ibranched,120,
4.27008,,Spot,Selected Surfaces - W2,1,ibranched,121,
2.16549,,Spot,Selected Surfaces - W2,1,ibranched,122,
2.31288,,Spot,Selected Surfaces - W2,1,ibranched,123,
1.35998,,Spot,Selected Surfaces - W2,1,ibranched,124,
4.27087,,Spot,Selected Surfaces - W2,1,ibranched,125,
3.13998,,Spot,Selected Surfaces - W2,1,ibranched,126,
1.59721,,Spot,Selected Surfaces - W2,1,ibranched,127,
2.65813,,Spot,Selected Surfaces - W2,1,ibranched,128,
1.49677,,Spot,Selected Surfaces - W2,1,ibranched,129,
1.65025,,Spot,Selected Surfaces - W2,1,ibranched,130,
0.928247,,Spot,Selected Surfaces - W2,1,ibranched,131,
1.54229,,Spot,Selected Surfaces - W2,1,ibranched,132,
1.11783,,Spot,Selected Surfaces - W2,1,ibranched,133,
2.22646,,Spot,Selected Surfaces - W2,1,ibranched,134,
