 ,Area,Mean,MinThr,MaxThr
1,1660,2.536,2,32767
2,1453,2.537,2,32767
3,1550,2.478,2,32767
4,1785,2.490,2,32767
5,1789,2.475,2,32767
6,1417,2.467,2,32767
7,1502,2.432,2,32767
8,1474,2.423,2,32767
9,1411,2.481,2,32767
10,1586,2.429,2,32767
11,1591,2.417,2,32767
12,1815,2.418,2,32767
13,1646,2.447,2,32767
14,1243,2.516,2,32767
15,1194,2.496,2,32767
16,1151,2.477,2,32767
17,1195,2.509,2,32767
18,1193,2.464,2,32767
19,1349,2.514,2,32767
20,1411,2.488,2,32767
21,1503,2.393,2,32767
22,1404,2.459,2,32767
23,1441,2.437,2,32767
24,1384,2.461,2,32767
25,1390,2.483,2,32767
26,1310,2.494,2,32767
27,1271,2.509,2,32767
28,1086,2.541,2,32767
29,1116,2.499,2,32767
30,1186,2.448,2,32767
31,1274,2.447,2,32767
32,976,2.533,2,32767
33,1206,2.564,2,32767
34,1055,2.572,2,32767
35,1290,2.484,2,32767
36,1257,2.480,2,32767
37,1342,2.513,2,32767
38,1627,2.432,2,32767
39,1456,2.512,2,32767
40,1491,2.421,2,32767
41,1367,2.496,2,32767
42,1300,2.585,2,32767
43,1208,2.534,2,32767
44,1113,2.543,2,32767
45,1074,2.477,2,32767
46,1214,2.543,2,32767
47,1498,2.433,2,32767
48,1682,2.421,2,32767
49,1420,2.444,2,32767
50,1372,2.413,2,32767
51,1366,2.378,2,32767
52,1323,2.398,2,32767
53,1348,2.424,2,32767
54,1259,2.458,2,32767
55,1366,2.468,2,32767
56,1415,2.433,2,32767
57,1332,2.477,2,32767
58,1475,2.421,2,32767
59,1289,2.564,2,32767
60,1212,2.533,2,32767
61,1330,2.347,2,32767
62,1274,2.484,2,32767
63,1185,2.470,2,32767
64,1144,2.413,2,32767
65,1019,2.474,2,32767
66,1127,2.395,2,32767
67,973,2.410,2,32767
68,1007,2.411,2,32767
69,1160,2.433,2,32767
70,1056,2.632,2,32767
71,1206,2.310,2,32767
72,908,2.424,2,32767
73,1295,2.437,2,32767
74,1304,2.479,2,32767
75,1228,2.467,2,32767
76,1566,2.354,2,32767
77,1355,2.361,2,32767
78,1250,2.355,2,32767
79,1727,2.367,2,32767
80,1592,2.332,2,32767
81,1427,2.350,2,32767
82,844,2.278,2,32767
83,1106,2.358,2,32767
84,1251,2.348,2,32767
85,1199,2.379,2,32767
86,1068,2.360,2,32767
87,1107,2.336,2,32767
88,1412,2.457,2,32767
89,1830,2.427,2,32767
90,1961,2.354,2,32767
91,1967,2.401,2,32767
92,1761,2.378,2,32767
93,1744,2.377,2,32767
94,1821,2.364,2,32767
95,1644,2.560,2,32767
96,1221,2.267,2,32767
97,1083,2.233,2,32767
98,1501,2.350,2,32767
99,1299,2.410,2,32767
100,1334,2.392,2,32767
101,1210,2.405,2,32767
102,1187,2.405,2,32767
103,1157,2.347,2,32767
104,1303,2.394,2,32767
105,943,2.502,2,32767
106,811,2.403,2,32767
107,709,2.471,2,32767
108,894,2.453,2,32767
109,865,2.294,2,32767
110,718,2.323,2,32767
111,1087,2.397,2,32767
112,1490,2.368,2,32767
113,1526,2.327,2,32767
114,844,2.135,2,32767
115,1261,2.268,2,32767
116,1718,2.298,2,32767
117,1787,2.338,2,32767
118,1447,2.377,2,32767
119,1733,2.309,2,32767
120,1520,2.290,2,32767
121,1268,2.285,2,32767
122,1370,2.292,2,32767
123,1128,2.262,2,32767
124,897,2.410,2,32767
125,935,2.334,2,32767
126,1186,2.366,2,32767
127,915,2.337,2,32767
128,1004,2.387,2,32767
129,1199,2.409,2,32767
130,1225,2.351,2,32767
131,1281,2.420,2,32767
132,1285,2.478,2,32767
133,1497,2.442,2,32767
134,1532,2.461,2,32767
135,1542,2.479,2,32767
136,1107,2.531,2,32767
137,1298,2.503,2,32767
138,1217,2.510,2,32767
139,1368,2.431,2,32767
140,1566,2.530,2,32767
141,1583,2.440,2,32767
142,1499,2.442,2,32767
143,1730,2.461,2,32767
144,1658,2.403,2,32767
145,1728,2.403,2,32767
146,1896,2.446,2,32767
147,1879,2.406,2,32767
148,1674,2.440,2,32767
149,1632,2.488,2,32767
150,1718,2.405,2,32767
151,1539,2.481,2,32767
152,1547,2.451,2,32767
153,1659,2.451,2,32767
154,1503,2.415,2,32767
155,1357,2.529,2,32767
156,1604,2.433,2,32767
157,1685,2.426,2,32767
158,1755,2.421,2,32767
159,1705,2.437,2,32767
160,1578,2.514,2,32767
161,1213,2.497,2,32767
162,1376,2.485,2,32767
163,1207,2.517,2,32767
164,1071,2.550,2,32767
165,986,2.633,2,32767
166,947,2.578,2,32767
167,892,2.646,2,32767
168,906,2.658,2,32767
169,948,2.528,2,32767
170,997,2.654,2,32767
171,1076,2.561,2,32767
172,1187,2.587,2,32767
173,1120,2.531,2,32767
174,1121,2.536,2,32767
175,1151,2.536,2,32767
176,1364,2.489,2,32767
177,1174,2.537,2,32767
178,1339,2.467,2,32767
179,1425,2.418,2,32767
180,1517,2.494,2,32767
181,1556,2.440,2,32767
182,1514,2.482,2,32767
183,1462,2.490,2,32767
184,1497,2.471,2,32767
185,1341,2.543,2,32767
186,1164,2.503,2,32767
187,1324,2.412,2,32767
188,1112,2.540,2,32767
189,1038,2.481,2,32767
190,818,2.711,2,32767
191,939,2.587,2,32767
192,923,2.599,2,32767
193,849,2.627,2,32767
194,869,2.547,2,32767
195,916,2.609,2,32767
196,1035,2.496,2,32767
197,910,2.573,2,32767
198,1158,2.512,2,32767
199,1248,2.457,2,32767
200,1255,2.470,2,32767
