
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
4.78771,,Spot,Selected Surfaces - W2,1,ibranched,2,
3.19216,,Spot,Selected Surfaces - W2,1,ibranched,12,
3.86419,,Spot,Selected Surfaces - W2,1,ibranched,24,
2.62084,,Spot,Selected Surfaces - W2,1,ibranched,25,
2.86303,,Spot,Selected Surfaces - W2,1,ibranched,63,
2.87366,,Spot,Selected Surfaces - W2,1,ibranched,82,
2.11679,,Spot,Selected Surfaces - W2,1,ibranched,83,
1.60752,,Spot,Selected Surfaces - W2,1,ibranched,86,
3.13967,,Spot,Selected Surfaces - W2,1,ibranched,100,
2.11679,,Spot,Selected Surfaces - W2,1,ibranched,101,
4.50649,,Spot,Selected Surfaces - W2,1,ibranched,107,
4.44799,,Spot,Selected Surfaces - W2,1,ibranched,109,
4.33412,,Spot,Selected Surfaces - W2,1,ibranched,112,
2.63243,,Spot,Selected Surfaces - W2,1,ibranched,117,
1.61661,,Spot,Selected Surfaces - W2,1,ibranched,119,
2.80953,,Spot,Selected Surfaces - W2,1,ibranched,121,
1.77431,,Spot,Selected Surfaces - W2,1,ibranched,123,
4.16877,,Spot,Selected Surfaces - W2,1,ibranched,128,
1.32422,,Spot,Selected Surfaces - W2,1,ibranched,133,
4.31838,,Spot,Selected Surfaces - W2,1,ibranched,137,
1.15961,,Spot,Selected Surfaces - W2,1,ibranched,138,
1.54406,,Spot,Selected Surfaces - W2,1,ibranched,145,
3.87677,,Spot,Selected Surfaces - W2,1,ibranched,146,
3.48485,,Spot,Selected Surfaces - W2,1,ibranched,147,
2.52514,,Spot,Selected Surfaces - W2,1,ibranched,151,
3.94864,,Spot,Selected Surfaces - W2,1,ibranched,154,
3.74103,,Spot,Selected Surfaces - W2,1,ibranched,156,
10.8244,,Spot,Selected Surfaces - W2,1,ibranched,169,
2.12066,,Spot,Selected Surfaces - W2,1,ibranched,181,
2.62558,,Spot,Selected Surfaces - W2,1,ibranched,184,
1.08635,,Spot,Selected Surfaces - W2,1,ibranched,185,
1.6275,,Spot,Selected Surfaces - W2,1,ibranched,188,
2.98838,,Spot,Selected Surfaces - W2,1,ibranched,190,
1.81901,,Spot,Selected Surfaces - W2,1,ibranched,191,
3.74135,,Spot,Selected Surfaces - W2,1,ibranched,199,
2.69578,,Spot,Selected Surfaces - W2,1,ibranched,200,
3.89923,,Spot,Selected Surfaces - W2,1,ibranched,205,
1.03229,,Spot,Selected Surfaces - W2,1,ibranched,218,
1.68145,,Spot,Selected Surfaces - W2,1,ibranched,219,
3.64806,,Spot,Selected Surfaces - W2,1,ibranched,222,
4.34216,,Spot,Selected Surfaces - W2,1,ibranched,223,
6.50902,,Spot,Selected Surfaces - W2,1,ibranched,224,
2.45935,,Spot,Selected Surfaces - W2,1,ibranched,229,
1.54231,,Spot,Selected Surfaces - W2,1,ibranched,231,
4.36773,,Spot,Selected Surfaces - W2,1,ibranched,234,
1.66689,,Spot,Selected Surfaces - W2,1,ibranched,236,
0.415131,,Spot,Selected Surfaces - W2,1,ibranched,238,
3.59642,,Spot,Selected Surfaces - W2,1,ibranched,246,
2.22039,,Spot,Selected Surfaces - W2,1,ibranched,250,
1.99536,,Spot,Selected Surfaces - W2,1,ibranched,254,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,256,
1,,Spot,Selected Surfaces - W2,1,ibranched,268,
1.7712,,Spot,Selected Surfaces - W2,1,ibranched,269,
3.35266,,Spot,Selected Surfaces - W2,1,ibranched,275,
1.71163,,Spot,Selected Surfaces - W2,1,ibranched,279,
2.88243,,Spot,Selected Surfaces - W2,1,ibranched,281,
2.44901,,Spot,Selected Surfaces - W2,1,ibranched,288,
2.07994,,Spot,Selected Surfaces - W2,1,ibranched,289,
1.49675,,Spot,Selected Surfaces - W2,1,ibranched,290,
1.49679,,Spot,Selected Surfaces - W2,1,ibranched,293,
1.83642,,Spot,Selected Surfaces - W2,1,ibranched,296,
4.7847,,Spot,Selected Surfaces - W2,1,ibranched,302,
2.08441,,Spot,Selected Surfaces - W2,1,ibranched,305,
