
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
3.87275,,Spot,Selected Surfaces - W2,1,ibranched,7,
1.0828,,Spot,Selected Surfaces - W2,1,ibranched,58,
4.98764,,Spot,Selected Surfaces - W2,1,ibranched,109,
5.05046,,Spot,Selected Surfaces - W2,1,ibranched,110,
4.23936,,Spot,Selected Surfaces - W2,1,ibranched,121,
4.00654,,Spot,Selected Surfaces - W2,1,ibranched,124,
4.08668,,Spot,Selected Surfaces - W2,1,ibranched,125,
5.67965,,Spot,Selected Surfaces - W2,1,ibranched,131,
4.49405,,Spot,Selected Surfaces - W2,1,ibranched,133,
4.89791,,Spot,Selected Surfaces - W2,1,ibranched,138,
4.34415,,Spot,Selected Surfaces - W2,1,ibranched,147,
3.84669,,Spot,Selected Surfaces - W2,1,ibranched,149,
4.86298,,Spot,Selected Surfaces - W2,1,ibranched,150,
3.90516,,Spot,Selected Surfaces - W2,1,ibranched,257,
1.78123,,Spot,Selected Surfaces - W2,1,ibranched,264,
3.8548,,Spot,Selected Surfaces - W2,1,ibranched,281,
2.30398,,Spot,Selected Surfaces - W2,1,ibranched,302,
1.55799,,Spot,Selected Surfaces - W2,1,ibranched,335,
1.84426,,Spot,Selected Surfaces - W2,1,ibranched,358,
2.70766,,Spot,Selected Surfaces - W2,1,ibranched,361,
2.39235,,Spot,Selected Surfaces - W2,1,ibranched,364,
3.2688,,Spot,Selected Surfaces - W2,1,ibranched,366,
3.89923,,Spot,Selected Surfaces - W2,1,ibranched,370,
2.34108,,Spot,Selected Surfaces - W2,1,ibranched,373,
1.98234,,Spot,Selected Surfaces - W2,1,ibranched,387,
4.32063,,Spot,Selected Surfaces - W2,1,ibranched,391,
1.85988,,Spot,Selected Surfaces - W2,1,ibranched,394,
2.56846,,Spot,Selected Surfaces - W2,1,ibranched,395,
1.98233,,Spot,Selected Surfaces - W2,1,ibranched,408,
2.66497,,Spot,Selected Surfaces - W2,1,ibranched,424,
2.89101,,Spot,Selected Surfaces - W2,1,ibranched,436,
1.31277,,Spot,Selected Surfaces - W2,1,ibranched,438,
2.52101,,Spot,Selected Surfaces - W2,1,ibranched,439,
2.54281,,Spot,Selected Surfaces - W2,1,ibranched,442,
1.49677,,Spot,Selected Surfaces - W2,1,ibranched,451,
3.52254,,Spot,Selected Surfaces - W2,1,ibranched,454,
4.91135,,Spot,Selected Surfaces - W2,1,ibranched,456,
2.05697,,Spot,Selected Surfaces - W2,1,ibranched,459,
2.62555,,Spot,Selected Surfaces - W2,1,ibranched,478,
4.27407,,Spot,Selected Surfaces - W2,1,ibranched,480,
1.84164,,Spot,Selected Surfaces - W2,1,ibranched,489,
4.85451,,Spot,Selected Surfaces - W2,1,ibranched,502,
3.66362,,Spot,Selected Surfaces - W2,1,ibranched,503,
4.27008,,Spot,Selected Surfaces - W2,1,ibranched,505,
1.9675,,Spot,Selected Surfaces - W2,1,ibranched,515,
3.27673,,Spot,Selected Surfaces - W2,1,ibranched,523,
6.49873,,Spot,Selected Surfaces - W2,1,ibranched,534,
4.87393,,Spot,Selected Surfaces - W2,1,ibranched,541,
5.08098,,Spot,Selected Surfaces - W2,1,ibranched,559,
3.33903,,Spot,Selected Surfaces - W2,1,ibranched,563,
4.73324,,Spot,Selected Surfaces - W2,1,ibranched,570,
8.77896,,Spot,Selected Surfaces - W2,1,ibranched,575,
4.49465,,Spot,Selected Surfaces - W2,1,ibranched,576,
4.27406,,Spot,Selected Surfaces - W2,1,ibranched,577,
4.53925,,Spot,Selected Surfaces - W2,1,ibranched,582,
3.51047,,Spot,Selected Surfaces - W2,1,ibranched,583,
1.98234,,Spot,Selected Surfaces - W2,1,ibranched,586,
4.85901,,Spot,Selected Surfaces - W2,1,ibranched,591,
5.81498,,Spot,Selected Surfaces - W2,1,ibranched,592,
3.08685,,Spot,Selected Surfaces - W2,1,ibranched,602,
4.515,,Spot,Selected Surfaces - W2,1,ibranched,610,
5.52724,,Spot,Selected Surfaces - W2,1,ibranched,616,
6.02734,,Spot,Selected Surfaces - W2,1,ibranched,618,
2.10871,,Spot,Selected Surfaces - W2,1,ibranched,619,
4.84496,,Spot,Selected Surfaces - W2,1,ibranched,632,
3.1011,,Spot,Selected Surfaces - W2,1,ibranched,634,
2.39235,,Spot,Selected Surfaces - W2,1,ibranched,636,
1.98234,,Spot,Selected Surfaces - W2,1,ibranched,642,
1.93838,,Spot,Selected Surfaces - W2,1,ibranched,649,
2.23191,,Spot,Selected Surfaces - W2,1,ibranched,652,
1.80009,,Spot,Selected Surfaces - W2,1,ibranched,657,
2.88242,,Spot,Selected Surfaces - W2,1,ibranched,658,
7.56147,,Spot,Selected Surfaces - W2,1,ibranched,661,
2.14543,,Spot,Selected Surfaces - W2,1,ibranched,667,
