
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
2.9906,,Spot,Selected Surfaces - W2,1,0,
2.64534,,Spot,Selected Surfaces - W2,1,1,
1.87876,,Spot,Selected Surfaces - W2,1,2,
2.16542,,Spot,Selected Surfaces - W2,1,3,
5.94379,,Spot,Selected Surfaces - W2,1,4,
1.28946,,Spot,Selected Surfaces - W2,1,5,
1.34017,,Spot,Selected Surfaces - W2,1,6,
2.57697,,Spot,Selected Surfaces - W2,1,7,
3.67743,,Spot,Selected Surfaces - W2,1,8,
2.65813,,Spot,Selected Surfaces - W2,1,9,
3.09029,,Spot,Selected Surfaces - W2,1,10,
2.78477,,Spot,Selected Surfaces - W2,1,11,
2.17725,,Spot,Selected Surfaces - W2,1,12,
2.61906,,Spot,Selected Surfaces - W2,1,13,
2.2641,,Spot,Selected Surfaces - W2,1,14,
2.14554,,Spot,Selected Surfaces - W2,1,15,
12.505,,Spot,Selected Surfaces - W2,1,16,
2.29238,,Spot,Selected Surfaces - W2,1,17,
4.63841,,Spot,Selected Surfaces - W2,1,18,
5.02987,,Spot,Selected Surfaces - W2,1,19,
4.33098,,Spot,Selected Surfaces - W2,1,20,
1.3573,,Spot,Selected Surfaces - W2,1,21,
2.44904,,Spot,Selected Surfaces - W2,1,22,
1.8652,,Spot,Selected Surfaces - W2,1,23,
1.59719,,Spot,Selected Surfaces - W2,1,24,
3.66413,,Spot,Selected Surfaces - W2,1,25,
2.12187,,Spot,Selected Surfaces - W2,1,26,
4.02237,,Spot,Selected Surfaces - W2,1,27,
2.63244,,Spot,Selected Surfaces - W2,1,28,
3.39299,,Spot,Selected Surfaces - W2,1,29,
3.58365,,Spot,Selected Surfaces - W2,1,30,
3.10108,,Spot,Selected Surfaces - W2,1,31,
3.00415,,Spot,Selected Surfaces - W2,1,32,
1.24218,,Spot,Selected Surfaces - W2,1,33,
2.61905,,Spot,Selected Surfaces - W2,1,34,
2.3192,,Spot,Selected Surfaces - W2,1,35,
2.21575,,Spot,Selected Surfaces - W2,1,36,
1.98236,,Spot,Selected Surfaces - W2,1,37,
3.14033,,Spot,Selected Surfaces - W2,1,38,
2.47201,,Spot,Selected Surfaces - W2,1,39,
2.68294,,Spot,Selected Surfaces - W2,1,40,
5.59802,,Spot,Selected Surfaces - W2,1,41,
2.91217,,Spot,Selected Surfaces - W2,1,42,
1.65028,,Spot,Selected Surfaces - W2,1,43,
1.92867,,Spot,Selected Surfaces - W2,1,44,
2.42063,,Spot,Selected Surfaces - W2,1,45,
2.50587,,Spot,Selected Surfaces - W2,1,46,
2.38063,,Spot,Selected Surfaces - W2,1,47,
2.72887,,Spot,Selected Surfaces - W2,1,48,
2.80951,,Spot,Selected Surfaces - W2,1,49,
2.14112,,Spot,Selected Surfaces - W2,1,50,
3.45017,,Spot,Selected Surfaces - W2,1,51,
3.89893,,Spot,Selected Surfaces - W2,1,52,
2.18636,,Spot,Selected Surfaces - W2,1,53,
3.76259,,Spot,Selected Surfaces - W2,1,54,
1.29975,,Spot,Selected Surfaces - W2,1,55,
1.31277,,Spot,Selected Surfaces - W2,1,56,
2.49807,,Spot,Selected Surfaces - W2,1,57,
2.36191,,Spot,Selected Surfaces - W2,1,58,
2.49809,,Spot,Selected Surfaces - W2,1,59,
2.39235,,Spot,Selected Surfaces - W2,1,60,
2.418,,Spot,Selected Surfaces - W2,1,61,
2.80954,,Spot,Selected Surfaces - W2,1,62,
1.45633,,Spot,Selected Surfaces - W2,1,63,
2.19919,,Spot,Selected Surfaces - W2,1,64,
2.62244,,Spot,Selected Surfaces - W2,1,65,
3.07483,,Spot,Selected Surfaces - W2,1,66,
2.95205,,Spot,Selected Surfaces - W2,1,67,
2.30401,,Spot,Selected Surfaces - W2,1,68,
3.02696,,Spot,Selected Surfaces - W2,1,69,
3.15957,,Spot,Selected Surfaces - W2,1,70,
3.42892,,Spot,Selected Surfaces - W2,1,71,
3.53683,,Spot,Selected Surfaces - W2,1,72,
2.37475,,Spot,Selected Surfaces - W2,1,73,
3.34592,,Spot,Selected Surfaces - W2,1,74,
2.63382,,Spot,Selected Surfaces - W2,1,75,
2.28236,,Spot,Selected Surfaces - W2,1,76,
2.99614,,Spot,Selected Surfaces - W2,1,77,
2.59771,,Spot,Selected Surfaces - W2,1,78,
3.56385,,Spot,Selected Surfaces - W2,1,79,
3.1192,,Spot,Selected Surfaces - W2,1,80,
4.11648,,Spot,Selected Surfaces - W2,1,81,
3.2973,,Spot,Selected Surfaces - W2,1,82,
2.66497,,Spot,Selected Surfaces - W2,1,83,
4.37683,,Spot,Selected Surfaces - W2,1,84,
2.62771,,Spot,Selected Surfaces - W2,1,85,
3.84353,,Spot,Selected Surfaces - W2,1,86,
1.658,,Spot,Selected Surfaces - W2,1,87,
5.10479,,Spot,Selected Surfaces - W2,1,88,
3.00629,,Spot,Selected Surfaces - W2,1,89,
2.43246,,Spot,Selected Surfaces - W2,1,90,
3.88993,,Spot,Selected Surfaces - W2,1,91,
3.04624,,Spot,Selected Surfaces - W2,1,92,
2.52756,,Spot,Selected Surfaces - W2,1,93,
2.00506,,Spot,Selected Surfaces - W2,1,94,
3.67411,,Spot,Selected Surfaces - W2,1,95,
2.22047,,Spot,Selected Surfaces - W2,1,96,
2.65808,,Spot,Selected Surfaces - W2,1,97,
3.85774,,Spot,Selected Surfaces - W2,1,98,
1.54299,,Spot,Selected Surfaces - W2,1,99,
3.4381,,Spot,Selected Surfaces - W2,1,100,
2.7506,,Spot,Selected Surfaces - W2,1,101,
2.51946,,Spot,Selected Surfaces - W2,1,102,
