
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
2.40455,µm,Spot,Selected Surfaces - W2,1,ibranched,0,
1.93838,µm,Spot,Selected Surfaces - W2,1,ibranched,1,
2.30818,µm,Spot,Selected Surfaces - W2,1,ibranched,2,
1.71218,µm,Spot,Selected Surfaces - W2,1,ibranched,3,
1.59719,µm,Spot,Selected Surfaces - W2,1,ibranched,4,
1.53305,µm,Spot,Selected Surfaces - W2,1,ibranched,6,
5.13986,µm,Spot,Selected Surfaces - W2,1,ibranched,7,
4.08526,µm,Spot,Selected Surfaces - W2,1,ibranched,8,
0.830261,µm,Spot,Selected Surfaces - W2,1,ibranched,9,
2.01097,µm,Spot,Selected Surfaces - W2,1,ibranched,10,
3.74624,µm,Spot,Selected Surfaces - W2,1,ibranched,11,
2.13602,µm,Spot,Selected Surfaces - W2,1,ibranched,12,
1.08274,µm,Spot,Selected Surfaces - W2,1,ibranched,13,
2.99962,µm,Spot,Selected Surfaces - W2,1,ibranched,14,
1.44778,µm,Spot,Selected Surfaces - W2,1,ibranched,15,
0.415131,µm,Spot,Selected Surfaces - W2,1,ibranched,16,
4.1063,µm,Spot,Selected Surfaces - W2,1,ibranched,17,
2.61905,µm,Spot,Selected Surfaces - W2,1,ibranched,18,
3.56634,µm,Spot,Selected Surfaces - W2,1,ibranched,19,
2.04255,µm,Spot,Selected Surfaces - W2,1,ibranched,20,
4.71211,µm,Spot,Selected Surfaces - W2,1,ibranched,21,
3.42856,µm,Spot,Selected Surfaces - W2,1,ibranched,22,
4.08526,µm,Spot,Selected Surfaces - W2,1,ibranched,23,
2.48512,µm,Spot,Selected Surfaces - W2,1,ibranched,24,
1.1596,µm,Spot,Selected Surfaces - W2,1,ibranched,25,
0.55705,µm,Spot,Selected Surfaces - W2,1,ibranched,26,
2.66888,µm,Spot,Selected Surfaces - W2,1,ibranched,27,
3.89122,µm,Spot,Selected Surfaces - W2,1,ibranched,28,
1.36443,µm,Spot,Selected Surfaces - W2,1,ibranched,29,
1.58206,µm,Spot,Selected Surfaces - W2,1,ibranched,30,
1.55185,µm,Spot,Selected Surfaces - W2,1,ibranched,31,
3.45394,µm,Spot,Selected Surfaces - W2,1,ibranched,32,
2.64327,µm,Spot,Selected Surfaces - W2,1,ibranched,33,
2.88244,µm,Spot,Selected Surfaces - W2,1,ibranched,34,
1.67749,µm,Spot,Selected Surfaces - W2,1,ibranched,35,
4.16627,µm,Spot,Selected Surfaces - W2,1,ibranched,36,
2.62065,µm,Spot,Selected Surfaces - W2,1,ibranched,37,
4.78078,µm,Spot,Selected Surfaces - W2,1,ibranched,38,
2.88243,µm,Spot,Selected Surfaces - W2,1,ibranched,39,
1.75317,µm,Spot,Selected Surfaces - W2,1,ibranched,40,
0.850936,µm,Spot,Selected Surfaces - W2,1,ibranched,41,
2.46907,µm,Spot,Selected Surfaces - W2,1,ibranched,43,
3.6411,µm,Spot,Selected Surfaces - W2,1,ibranched,44,
2.49807,µm,Spot,Selected Surfaces - W2,1,ibranched,45,
2.16549,µm,Spot,Selected Surfaces - W2,1,ibranched,46,
1.36443,µm,Spot,Selected Surfaces - W2,1,ibranched,47,
2.45546,µm,Spot,Selected Surfaces - W2,1,ibranched,48,
3.18337,µm,Spot,Selected Surfaces - W2,1,ibranched,49,
2.01206,µm,Spot,Selected Surfaces - W2,1,ibranched,50,
4.09428,µm,Spot,Selected Surfaces - W2,1,ibranched,51,
0.92826,µm,Spot,Selected Surfaces - W2,1,ibranched,52,
2,µm,Spot,Selected Surfaces - W2,1,ibranched,53,
2.5995,µm,Spot,Selected Surfaces - W2,1,ibranched,55,
4.06467,µm,Spot,Selected Surfaces - W2,1,ibranched,56,
3.528,µm,Spot,Selected Surfaces - W2,1,ibranched,57,
2.72886,µm,Spot,Selected Surfaces - W2,1,ibranched,58,
1.94042,µm,Spot,Selected Surfaces - W2,1,ibranched,59,
2.10871,µm,Spot,Selected Surfaces - W2,1,ibranched,60,
3.62407,µm,Spot,Selected Surfaces - W2,1,ibranched,61,
2.11677,µm,Spot,Selected Surfaces - W2,1,ibranched,62,
1,µm,Spot,Selected Surfaces - W2,1,ibranched,63,
4.20991,µm,Spot,Selected Surfaces - W2,1,ibranched,64,
2.84974,µm,Spot,Selected Surfaces - W2,1,ibranched,65,
0.4151,µm,Spot,Selected Surfaces - W2,1,ibranched,66,
