
Detailed
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,ID,
25.8934,,Spot,Selected Surfaces - W2,1,0,
25.3264,,Spot,Selected Surfaces - W2,1,1,
13.5607,,Spot,Selected Surfaces - W2,1,2,
28.3587,,Spot,Selected Surfaces - W2,1,3,
25.3863,,Spot,Selected Surfaces - W2,1,4,
18.1068,,Spot,Selected Surfaces - W2,1,5,
21.3136,,Spot,Selected Surfaces - W2,1,6,
34.1504,,Spot,Selected Surfaces - W2,1,7,
26.825,,Spot,Selected Surfaces - W2,1,8,
25.3723,,Spot,Selected Surfaces - W2,1,9,
35.1818,,Spot,Selected Surfaces - W2,1,10,
22.2298,,Spot,Selected Surfaces - W2,1,11,
13.414,,Spot,Selected Surfaces - W2,1,12,
15.7114,,Spot,Selected Surfaces - W2,1,13,
34.5743,,Spot,Selected Surfaces - W2,1,14,
31.0603,,Spot,Selected Surfaces - W2,1,15,
26.5506,,Spot,Selected Surfaces - W2,1,16,
33.3901,,Spot,Selected Surfaces - W2,1,17,
20.5014,,Spot,Selected Surfaces - W2,1,18,
9.52735,,Spot,Selected Surfaces - W2,1,19,
41.8116,,Spot,Selected Surfaces - W2,1,20,
15.4435,,Spot,Selected Surfaces - W2,1,21,
16.1327,,Spot,Selected Surfaces - W2,1,22,
28.7342,,Spot,Selected Surfaces - W2,1,23,
22.7249,,Spot,Selected Surfaces - W2,1,24,
31.4728,,Spot,Selected Surfaces - W2,1,25,
39.2048,,Spot,Selected Surfaces - W2,1,26,
42.5012,,Spot,Selected Surfaces - W2,1,27,
33.1655,,Spot,Selected Surfaces - W2,1,28,
23.5169,,Spot,Selected Surfaces - W2,1,29,
24.0672,,Spot,Selected Surfaces - W2,1,30,
23.5412,,Spot,Selected Surfaces - W2,1,31,
22.0479,,Spot,Selected Surfaces - W2,1,32,
22.6374,,Spot,Selected Surfaces - W2,1,33,
54.0132,,Spot,Selected Surfaces - W2,1,34,
26.4571,,Spot,Selected Surfaces - W2,1,35,
33.609,,Spot,Selected Surfaces - W2,1,36,
23.0895,,Spot,Selected Surfaces - W2,1,37,
23.4396,,Spot,Selected Surfaces - W2,1,38,
33.8543,,Spot,Selected Surfaces - W2,1,39,
40.1496,,Spot,Selected Surfaces - W2,1,40,
24.2621,,Spot,Selected Surfaces - W2,1,41,
52.6356,,Spot,Selected Surfaces - W2,1,42,
24.018,,Spot,Selected Surfaces - W2,1,43,
53.2627,,Spot,Selected Surfaces - W2,1,44,
24.219,,Spot,Selected Surfaces - W2,1,45,
54.639,,Spot,Selected Surfaces - W2,1,46,
24.0673,,Spot,Selected Surfaces - W2,1,47,
24.2667,,Spot,Selected Surfaces - W2,1,48,
39.0481,,Spot,Selected Surfaces - W2,1,49,
24.1704,,Spot,Selected Surfaces - W2,1,50,
25.8775,,Spot,Selected Surfaces - W2,1,51,
26.7135,,Spot,Selected Surfaces - W2,1,52,
