
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
0.630386,,Spot,Selected Surfaces - W2,1,ibranched,1,
0.114265,,Spot,Selected Surfaces - W2,1,ibranched,2,
3.31664,,Spot,Selected Surfaces - W2,1,ibranched,3,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,4,
0.684423,,Spot,Selected Surfaces - W2,1,ibranched,5,
0.641576,,Spot,Selected Surfaces - W2,1,ibranched,6,
3.93531,,Spot,Selected Surfaces - W2,1,ibranched,7,
3.47483,,Spot,Selected Surfaces - W2,1,ibranched,8,
3.88993,,Spot,Selected Surfaces - W2,1,ibranched,9,
2.304,,Spot,Selected Surfaces - W2,1,ibranched,10,
1.61064,,Spot,Selected Surfaces - W2,1,ibranched,11,
3.37199,,Spot,Selected Surfaces - W2,1,ibranched,12,
1.59215,,Spot,Selected Surfaces - W2,1,ibranched,13,
2.19763,,Spot,Selected Surfaces - W2,1,ibranched,14,
2.4476,,Spot,Selected Surfaces - W2,1,ibranched,15,
1.37645,,Spot,Selected Surfaces - W2,1,ibranched,16,
3.65839,,Spot,Selected Surfaces - W2,1,ibranched,17,
2.52514,,Spot,Selected Surfaces - W2,1,ibranched,18,
2.26299,,Spot,Selected Surfaces - W2,1,ibranched,19,
5.33029,,Spot,Selected Surfaces - W2,1,ibranched,20,
1.56252,,Spot,Selected Surfaces - W2,1,ibranched,21,
2.57566,,Spot,Selected Surfaces - W2,1,ibranched,22,
1.85652,,Spot,Selected Surfaces - W2,1,ibranched,23,
6.32042,,Spot,Selected Surfaces - W2,1,ibranched,24,
3.26025,,Spot,Selected Surfaces - W2,1,ibranched,25,
3.15617,,Spot,Selected Surfaces - W2,1,ibranched,26,
0.928553,,Spot,Selected Surfaces - W2,1,ibranched,27,
2.52514,,Spot,Selected Surfaces - W2,1,ibranched,28,
4.06328,,Spot,Selected Surfaces - W2,1,ibranched,29,
1.71163,,Spot,Selected Surfaces - W2,1,ibranched,30,
0.816841,,Spot,Selected Surfaces - W2,1,ibranched,31,
5.0172,,Spot,Selected Surfaces - W2,1,ibranched,32,
2.17533,,Spot,Selected Surfaces - W2,1,ibranched,33,
2.8722,,Spot,Selected Surfaces - W2,1,ibranched,34,
2.91216,,Spot,Selected Surfaces - W2,1,ibranched,35,
2.62249,,Spot,Selected Surfaces - W2,1,ibranched,36,
2.23558,,Spot,Selected Surfaces - W2,1,ibranched,37,
3.52799,,Spot,Selected Surfaces - W2,1,ibranched,38,
1.36444,,Spot,Selected Surfaces - W2,1,ibranched,39,
5.05094,,Spot,Selected Surfaces - W2,1,ibranched,40,
2.45843,,Spot,Selected Surfaces - W2,1,ibranched,41,
1.85653,,Spot,Selected Surfaces - W2,1,ibranched,42,
0.789127,,Spot,Selected Surfaces - W2,1,ibranched,43,
1.8889,,Spot,Selected Surfaces - W2,1,ibranched,44,
3.62404,,Spot,Selected Surfaces - W2,1,ibranched,45,
2.71594,,Spot,Selected Surfaces - W2,1,ibranched,46,
0.876382,,Spot,Selected Surfaces - W2,1,ibranched,47,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,48,
2.85782,,Spot,Selected Surfaces - W2,1,ibranched,49,
2.42061,,Spot,Selected Surfaces - W2,1,ibranched,50,
2.99544,,Spot,Selected Surfaces - W2,1,ibranched,51,
2.23558,,Spot,Selected Surfaces - W2,1,ibranched,52,
1.55109,,Spot,Selected Surfaces - W2,1,ibranched,53,
1.31279,,Spot,Selected Surfaces - W2,1,ibranched,54,
1.31276,,Spot,Selected Surfaces - W2,1,ibranched,55,
2.47544,,Spot,Selected Surfaces - W2,1,ibranched,56,
3.79845,,Spot,Selected Surfaces - W2,1,ibranched,57,
3.08459,,Spot,Selected Surfaces - W2,1,ibranched,58,
2.28985,,Spot,Selected Surfaces - W2,1,ibranched,60,
3.07318,,Spot,Selected Surfaces - W2,1,ibranched,61,
1.82443,,Spot,Selected Surfaces - W2,1,ibranched,62,
2.07568,,Spot,Selected Surfaces - W2,1,ibranched,63,
3.3603,,Spot,Selected Surfaces - W2,1,ibranched,64,
1.34074,,Spot,Selected Surfaces - W2,1,ibranched,65,
4.25812,,Spot,Selected Surfaces - W2,1,ibranched,66,
1.48712,,Spot,Selected Surfaces - W2,1,ibranched,67,
0.50659,,Spot,Selected Surfaces - W2,1,ibranched,70,
2.94332,,Spot,Selected Surfaces - W2,1,ibranched,71,
1.09964,,Spot,Selected Surfaces - W2,1,ibranched,72,
0.658542,,Spot,Selected Surfaces - W2,1,ibranched,73,
2.30399,,Spot,Selected Surfaces - W2,1,ibranched,74,
4.41704,,Spot,Selected Surfaces - W2,1,ibranched,75,
2.24579,,Spot,Selected Surfaces - W2,1,ibranched,76,
2.40001,,Spot,Selected Surfaces - W2,1,ibranched,77,
2.62552,,Spot,Selected Surfaces - W2,1,ibranched,78,
3.14155,,Spot,Selected Surfaces - W2,1,ibranched,79,
1.59985,,Spot,Selected Surfaces - W2,1,ibranched,80,
4.37474,,Spot,Selected Surfaces - W2,1,ibranched,81,
1.01388,,Spot,Selected Surfaces - W2,1,ibranched,82,
1.35952,,Spot,Selected Surfaces - W2,1,ibranched,83,
2.80951,,Spot,Selected Surfaces - W2,1,ibranched,84,
0.646402,,Spot,Selected Surfaces - W2,1,ibranched,85,
1.36443,,Spot,Selected Surfaces - W2,1,ibranched,86,
5.35112,,Spot,Selected Surfaces - W2,1,ibranched,87,
4.55153,,Spot,Selected Surfaces - W2,1,ibranched,88,
1.29974,,Spot,Selected Surfaces - W2,1,ibranched,89,
0.469198,,Spot,Selected Surfaces - W2,1,ibranched,91,
1.49677,,Spot,Selected Surfaces - W2,1,ibranched,92,
4.74834,,Spot,Selected Surfaces - W2,1,ibranched,93,
1.15961,,Spot,Selected Surfaces - W2,1,ibranched,94,
2.52514,,Spot,Selected Surfaces - W2,1,ibranched,95,
3.71538,,Spot,Selected Surfaces - W2,1,ibranched,96,
1.28689,,Spot,Selected Surfaces - W2,1,ibranched,97,
4.60036,,Spot,Selected Surfaces - W2,1,ibranched,98,
2.34108,,Spot,Selected Surfaces - W2,1,ibranched,99,
2.76481,,Spot,Selected Surfaces - W2,1,ibranched,100,
1.64735,,Spot,Selected Surfaces - W2,1,ibranched,101,
