
Selection
 ==================== 
Shortest Distance to Spots,Unit,Category,Spots,Time,Set 1,ID,
3.60681,,Spot,Selected Surfaces - W2,1,ibranched,0,
3.14474,,Spot,Selected Surfaces - W2,1,ibranched,1,
1.17417,,Spot,Selected Surfaces - W2,1,ibranched,2,
1.73141,,Spot,Selected Surfaces - W2,1,ibranched,3,
0.621117,,Spot,Selected Surfaces - W2,1,ibranched,4,
2.36344,,Spot,Selected Surfaces - W2,1,ibranched,5,
1.98321,,Spot,Selected Surfaces - W2,1,ibranched,6,
2.88671,,Spot,Selected Surfaces - W2,1,ibranched,7,
1.98739,,Spot,Selected Surfaces - W2,1,ibranched,8,
3.57271,,Spot,Selected Surfaces - W2,1,ibranched,9,
2.78213,,Spot,Selected Surfaces - W2,1,ibranched,10,
4.04456,,Spot,Selected Surfaces - W2,1,ibranched,11,
2.18005,,Spot,Selected Surfaces - W2,1,ibranched,12,
3.3692,,Spot,Selected Surfaces - W2,1,ibranched,14,
4.33244,,Spot,Selected Surfaces - W2,1,ibranched,15,
3.37092,,Spot,Selected Surfaces - W2,1,ibranched,16,
1.72075,,Spot,Selected Surfaces - W2,1,ibranched,17,
2.16398,,Spot,Selected Surfaces - W2,1,ibranched,18,
3.64808,,Spot,Selected Surfaces - W2,1,ibranched,19,
3.92127,,Spot,Selected Surfaces - W2,1,ibranched,21,
2.33353,,Spot,Selected Surfaces - W2,1,ibranched,22,
0.532498,,Spot,Selected Surfaces - W2,1,ibranched,23,
3.80982,,Spot,Selected Surfaces - W2,1,ibranched,24,
2.03961,,Spot,Selected Surfaces - W2,1,ibranched,25,
2.35091,,Spot,Selected Surfaces - W2,1,ibranched,27,
2.72886,,Spot,Selected Surfaces - W2,1,ibranched,28,
1.75638,,Spot,Selected Surfaces - W2,1,ibranched,29,
1.71163,,Spot,Selected Surfaces - W2,1,ibranched,30,
1.01888,,Spot,Selected Surfaces - W2,1,ibranched,32,
0.587083,,Spot,Selected Surfaces - W2,1,ibranched,33,
0.98152,,Spot,Selected Surfaces - W2,1,ibranched,35,
2.11676,,Spot,Selected Surfaces - W2,1,ibranched,36,
1.658,,Spot,Selected Surfaces - W2,1,ibranched,37,
2.44902,,Spot,Selected Surfaces - W2,1,ibranched,39,
1.17417,,Spot,Selected Surfaces - W2,1,ibranched,40,
2.68902,,Spot,Selected Surfaces - W2,1,ibranched,41,
